1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLIPDC00685	RplM	rplM	RDBECOLIGNC00898	rpsI	-	S 
RDBECOLIPDC00692	RplT	rplT	RDBECOLIGNC00871	rplT	-	S 
RDBECOLIPDC00692	RplT	rplT	RDBECOLIGNC01208	rpmI	-	S 
RDBECOLIPDC00696	RplY	rplY	RDBECOLIGNC00875	rplY	-	S 
RDBECOLIPDC00700	RpmE	rpmE	RDBECOLIGNC00879	rpmE	-	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00311	fis	+	W 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00560	manY	+	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00733	pnp	+	W 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00890	rpsA	-	S 
RDBECOLIPDC00706	RpsA	rpsA	RDBECOLIGNC00904	rpsO	+	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC00891	rpsB	-	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC01021	tsf	-	W 
RDBECOLIPDC00707	RpsB	rpsB	RDBECOLIGNC02895	tff	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00868	rplQ	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00893	rpsD	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00900	rpsK	-	W 
RDBECOLIPDC00709	RpsD	rpsD	RDBECOLIGNC00902	rpsM	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00353	fusA	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00896	rpsG	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC00901	rpsL	-	W 
RDBECOLIPDC00712	RpsG	rpsG	RDBECOLIGNC01024	tufA	-	W 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00756	secY	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00858	rplE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00859	rplF	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00865	rplN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00866	rplO	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00869	rplR	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00874	rplX	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00878	rpmD	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00894	rpsE	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00897	rpsH	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC00903	rpsN	-	S 
RDBECOLIPDC00713	RpsH	rpsH	RDBECOLIGNC01209	rpmJ	-	S 
RDBECOLIPDC00720	RpsO	rpsO	RDBECOLIGNC00904	rpsO	-	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01445	gadB	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01497	gadE	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01542	moaA	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01543	moaB	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01544	moaD	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01545	moaE	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01607	moaC	+	C 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC01824	rpoE	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02563	gadA	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02759	idlP	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02760	ytiC	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC02761	ytiD	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03414	ymdA	+	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03640	gadC	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC03643	ydeO	-	S 
RDBECOLIPDC01031	CsrA	csrA	RDBECOLIGNC04661	iraD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00071	aroC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00080	aroP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00084	asd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00087	asnA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00088	asnB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00163	cstA	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00242	dppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00365	gdhA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00398	gltP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00482	icd	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00487	ilvB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00489	ilvD	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00493	ilvM	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00514	kgtP	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00562	map	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00649	nlpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00666	oppA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00667	oppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00668	oppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00669	oppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00670	oppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00673	oxyR	+	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00721	phoP	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00722	phoQ	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00804	rbsA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00805	rbsB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00806	rbsC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00807	rbsD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00808	rbsK	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC00809	rbsR	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01012	trpA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01013	trpB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01014	trpC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01015	trpD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01016	trpE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01243	ilvL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01247	trpL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01248	ivbL	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01385	inaA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01410	acs	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01584	ydeE	-	S 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01683	panD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC01748	purU	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02023	hisQ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02306	cycA	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02332	dppB	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02333	dppC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02334	dppD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02335	dppF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02369	sstT	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC02853	rbsZ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03408	csgG	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03409	csgF	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03410	csgE	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03411	csgD	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC03888	tcyJ	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04007	rbn	+	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04342	mltC	-	W 
RDBECOLIPDC03275	GcvB	gcvB	RDBECOLIGNC04559	ysgA	-	W 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC00313	flhC	+	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC00314	flhD	+	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03408	csgG	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03409	csgF	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03410	csgE	-	S 
RDBECOLIPDC03411	McaS	mcaS	RDBECOLIGNC03411	csgD	-	S 
RDBECOLIPDC03413	GadY	gadY	RDBECOLIGNC02120	gadW	+	W 
RDBECOLIPDC03413	GadY	gadY	RDBECOLIGNC02121	gadX	+	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00017	cpxR	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00159	cpxA	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00539	lrp	-	S 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00663	ompF	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00666	oppA	+	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC00719	phoE	-	W 
RDBECOLIPDC03508	MicF	micF	RDBECOLIGNC03888	tcyJ	-	W 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC00295	fhlA	-	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC00313	flhC	-	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC00314	flhD	-	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC00502	rpoS	-	W 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC00659	nusG	-	W 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC02029	iscA	+	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC03982	mepS	-	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC04151	iscU	+	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC04152	iscS	+	S 
RDBECOLIPDC03909	OxyS	oxyS	RDBECOLIGNC04153	iscR	+	S 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC00137	chbC	-	W 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC02857	chiZ	-	S 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC03222	dpiB	-	S 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC03223	dpiA	-	S 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC03242	chiP	-	S 
RDBECOLIPDC04122	ChiX	chiX	RDBECOLIGNC03243	chiQ	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00084	asd	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00559	manX	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00560	manY	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00561	manZ	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00777	ptsG	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC00790	purR	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC01262	yeiB	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC01342	folE	-	S 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC01431	yigL	+	W 
RDBECOLIPDC04132	SgrS	sgrS	RDBECOLIGNC01889	adiY	-	S 
RDBECOLIPDC04134	IstR-1	istR	RDBECOLIGNC02947	tisB	-	S 
RDBECOLIPDC04142	RseX	rseX	RDBECOLIGNC00303	fimB	-	S 
RDBECOLIPDC04142	RseX	rseX	RDBECOLIGNC00434	ihfB	-	S 
RDBECOLIPDC04142	RseX	rseX	RDBECOLIGNC00661	ompA	-	W 
RDBECOLIPDC04142	RseX	rseX	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC00698	pheA	-	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01012	trpA	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01013	trpB	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01014	trpC	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01015	trpD	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01016	trpE	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01247	trpL	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC01484	cfa	+	S 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC03408	csgG	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC03409	csgF	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC03410	csgE	-	W 
RDBECOLIPDC04143	RydC	rydC	RDBECOLIGNC03411	csgD	-	W 
RDBECOLIPDC04144	OhsC	ohsC	RDBECOLIGNC02681	shoB	-	W 
RDBECOLIPDC04148	SymR	symR	RDBECOLIGNC04676	symE	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLIGNC00946	soxS	-	S 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLIGNC02109	pitA	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLIGNC02143	eptB	-	W 
RDBECOLIPDC04149	MgrR	mgrR	RDBECOLIGNC04272	ygdQ	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00010	cydC	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00387	glpD	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00576	metE	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00936	maeA	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00941	sodA	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC00942	sodB	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01262	yeiB	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01342	folE	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01370	cydD	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01397	marA	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01640	gpmA	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC01670	yieP	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC02694	azuC	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC03862	yebY	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC03863	yebZ	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC03864	yobA	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC04026	folX	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC04027	yfcH	-	W 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC04153	iscR	-	S 
RDBECOLIPDC04150	FnrS	fnrS	RDBECOLIGNC04737	azuR	-	W 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLIGNC01484	cfa	+	S 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLIGNC01497	gadE	+	W 
RDBECOLIPDC04151	ArrS	arrS	RDBECOLIGNC02758	gadF	+	W 
RDBECOLIPDC04154	SdsN	sdsN	RDBECOLIGNC00449	hmp	-	S 
RDBECOLIPDC04154	SdsN	sdsN	RDBECOLIGNC01235	nfsA	-	S 
RDBECOLIPDC04154	SdsN	sdsN	RDBECOLIGNC01480	narP	-	S 
RDBECOLIPDC04160	AgrB	agrB	RDBECOLIGNC02948	dinQ	-	W 
RDBECOLIPDC04161	RalA	ralA	RDBECOLIGNC01826	ralR	-	S 
RDBECOLIPDC04162	MicL	micL	RDBECOLIGNC00536	lpp	-	S 
RDBECOLIPDC04165	CpxQ	cpxQ	RDBECOLIGNC00448	skp	-	W 
RDBECOLIPDC04165	CpxQ	cpxQ	RDBECOLIGNC01484	cfa	-	S 
RDBECOLIPDC04165	CpxQ	cpxQ	RDBECOLIGNC04563	cpxP	-	W 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC00024	ackA	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC00278	fdhE	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC00503	katG	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC01784	fdoI	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC01785	fdoH	-	S 
RDBECOLIPDC04176	SdhX	sdhX	RDBECOLIGNC01786	fdoG	-	S 
RDBECOLIPDC04182	C0293	C0293	RDBECOLIGNC00275	fadR	-	S 
RDBECOLIPDC04182	C0293	C0293	RDBECOLIGNC02718	iroK	-	S 
RDBECOLIPDC04182	C0293	C0293	RDBECOLIGNC04158	hcaR	-	S 
RDBECOLIPDC04183	MalH	malH	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC00502	rpoS	+	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC01450	hdeD	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC01480	narP	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC02021	lrhA	-	W 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC03408	csgG	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC03409	csgF	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC03410	csgE	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC03411	csgD	-	S 
RDBECOLIPDC04198	RprA	rprA	RDBECOLIGNC03535	dgcM	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00274	fadL	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00651	nmpC	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00662	ompC	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00663	ompF	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00805	rbsB	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC00921	sdhC	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC01023	tsx	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC01107	ompW	-	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC01412	maoP	+	W 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC01999	rluD	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC03283	fiu	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC03408	csgG	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC03409	csgF	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC03410	csgE	-	S 
RDBECOLIPDC04224	RybB	rybB	RDBECOLIGNC03411	csgD	-	S 
RDBECOLIPDC04227	SdsR	sdsR	RDBECOLIGNC00617	mutS	-	W 
RDBECOLIPDC04227	SdsR	sdsR	RDBECOLIGNC00997	tolC	-	S 
RDBECOLIPDC04227	SdsR	sdsR	RDBECOLIGNC04475	yhcB	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC00502	rpoS	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC00655	nadE	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC01450	hdeD	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC02016	ompX	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC02323	yacL	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC02364	luxS	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC02791	yliM	-	W 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC03850	yobF	-	S 
RDBECOLIPDC04230	CyaR	cyaR	RDBECOLIGNC04213	yqaE	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00151	cirA	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00287	fepA	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00313	flhC	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00314	flhD	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00664	ompR	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC00665	ompT	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC02966	flgM	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC03408	csgG	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC03409	csgF	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC03410	csgE	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC03411	csgD	-	S 
RDBECOLIPDC04232	OmrB	omrB	RDBECOLIGNC03535	dgcM	-	S 
RDBECOLIPDC04233	SibC	sibC	RDBECOLIGNC02678	ibsC	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00018	yjiA	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00053	araF	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00082	ascF	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00247	ebgC	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00343	fucI	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00344	fucK	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00346	fucP	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00356	galK	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00365	gdhA	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00389	glpF	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00395	gltA	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00921	sdhC	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00936	maeA	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC00969	sucC	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC01391	sthA	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC01512	caiA	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC01610	atoD	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC01884	lldP	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC02332	dppB	+	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC02416	gss	+	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC02443	xylF	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC02973	nanT	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC03508	puuE	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC03579	paaK	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC04611	ytfJ	-	W 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC04659	nanC	-	S 
RDBECOLIPDC04273	Spf	spf	RDBECOLIGNC04699	srlA	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00303	fimB	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00520	lamB	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00661	ompA	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00676	pal	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00721	phoP	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00722	phoQ	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC00996	tolB	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC01023	tsx	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC01107	ompW	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC02016	ompX	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC02284	ygiM	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC02397	cpoB	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC02791	yliM	-	S 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC02929	ecnB	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC03436	ldtC	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC03744	gloA	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC03981	lpxT	-	W 
RDBECOLIPDC04277	MicA	micA	RDBECOLIGNC04089	yfeK	-	W 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLIGNC00151	cirA	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLIGNC00287	fepA	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLIGNC00313	flhC	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLIGNC00314	flhD	-	S 
RDBECOLIPDC04278	OmrA	omrA	RDBECOLIGNC00664	ompR	-	S 
