uniprot_protein_id	go_term	qualifier
P76242	GO:0055085	acts_upstream_of_or_within
P76242	GO:0022857	enables
P76242	GO:0022857	enables
P76242	GO:0046677	involved_in
P76242	GO:0046677	involved_in
P76242	GO:0055085	involved_in
P76242	GO:0005886	is_active_in
P76242	GO:0005886	located_in
P76242	GO:0005886	located_in
P76242	GO:0005886	located_in
P76242	GO:0016020	located_in
P76245	GO:0000166	enables
P76245	GO:0005525	enables
P76245	GO:0016740	enables
P76245	GO:0046872	enables
P76245	GO:0052621	enables
P76245	GO:0052621	enables
P76245	GO:0052621	enables
P76245	GO:0043709	involved_in
P76245	GO:1902201	involved_in
P76245	GO:0005886	is_active_in
P76249	GO:0015820	acts_upstream_of_or_within
P76249	GO:0015190	enables
P76249	GO:0015190	enables
P76249	GO:0015297	enables
P76249	GO:0006865	involved_in
P76249	GO:0015820	involved_in
P76249	GO:0055085	involved_in
P76249	GO:1902475	involved_in
P76249	GO:0005886	is_active_in
P76249	GO:0005886	located_in
P76249	GO:0005886	located_in
P76249	GO:0016020	located_in
P76250	GO:0006108	acts_upstream_of_or_within
P76250	GO:0003677	enables
P76250	GO:0003700	enables
P76250	GO:0003700	enables
P76250	GO:0003700	enables
P76250	GO:0043565	enables
P76250	GO:0006108	involved_in
P76250	GO:0006351	involved_in
P76250	GO:0006355	involved_in
P76250	GO:0045892	involved_in
P76250	GO:0045893	involved_in
P76250	GO:0045893	involved_in
P76251	GO:0006108	acts_upstream_of_or_within
P76251	GO:0000287	enables
P76251	GO:0000287	enables
P76251	GO:0003862	enables
P76251	GO:0003862	enables
P76251	GO:0005515	enables
P76251	GO:0009027	enables
P76251	GO:0016491	enables
P76251	GO:0016616	enables
P76251	GO:0046553	enables
P76251	GO:0046553	enables
P76251	GO:0046553	enables
P76251	GO:0046553	enables
P76251	GO:0046872	enables
P76251	GO:0051287	enables
P76251	GO:0006108	involved_in
P76251	GO:0005737	located_in
P76254	GO:0016491	enables
P76254	GO:0016491	enables
P76254	GO:0016709	enables
P76254	GO:0046872	enables
P76254	GO:0051536	enables
P76254	GO:0051537	enables
P76254	GO:0009437	involved_in
P76256	GO:0002949	acts_upstream_of_or_within
P76256	GO:0005515	enables
P76256	GO:0005515	enables
P76256	GO:0005515	enables
P76256	GO:0005515	enables
P76256	GO:0008237	enables
P76256	GO:0042802	enables
P76256	GO:0042802	enables
P76256	GO:0002949	involved_in
P76256	GO:0002949	involved_in
P76256	GO:0008033	involved_in
P76256	GO:1990145	involved_in
P76256	GO:0005829	is_active_in
P76256	GO:0005737	located_in
P76256	GO:0005829	located_in
P76256	GO:0005829	located_in
P76256	GO:0000408	part_of
P76257	GO:0000166	enables
P76257	GO:0003676	enables
P76257	GO:0003677	enables
P76257	GO:0003678	enables
P76257	GO:0003678	enables
P76257	GO:0003678	enables
P76257	GO:0004386	enables
P76257	GO:0004386	enables
P76257	GO:0005515	enables
P76257	GO:0005524	enables
P76257	GO:0016787	enables
P76257	GO:0016818	enables
P76257	GO:0016853	enables
P76257	GO:0016887	enables
P76257	GO:0043139	enables
P76257	GO:0046872	enables
P76257	GO:0051536	enables
P76257	GO:0051536	enables
P76257	GO:0006139	involved_in
P76257	GO:0006281	involved_in
P76257	GO:0006281	involved_in
P76257	GO:0006281	involved_in
P76257	GO:0006281	involved_in
P76257	GO:0006974	involved_in
P76257	GO:0009432	involved_in
P76261	GO:0006974	acts_upstream_of_or_within
P76261	GO:0016787	enables
P76261	GO:0071111	enables
P76261	GO:0071111	enables
P76261	GO:1900190	involved_in
P76261	GO:0005886	is_active_in
P76261	GO:0005829	located_in
P76261	GO:0005886	located_in
P76261	GO:0005886	located_in
P76261	GO:0016020	located_in
P76261	GO:0030288	located_in
P76264	GO:0005384	enables
P76264	GO:0005384	enables
P76264	GO:0005384	enables
P76264	GO:0006811	involved_in
P76264	GO:0030026	involved_in
P76264	GO:0030026	involved_in
P76264	GO:0071421	involved_in
P76264	GO:0140048	involved_in
P76264	GO:0140048	involved_in
P76264	GO:0005886	is_active_in
P76264	GO:0005886	located_in
P76264	GO:0005886	located_in
P76264	GO:0005886	located_in
P76264	GO:0016020	located_in
P76268	GO:0045892	acts_upstream_of_or_within
P76268	GO:0045892	acts_upstream_of_or_within
P76268	GO:0045892	acts_upstream_of_or_within
P76268	GO:0003677	enables
P76268	GO:0003677	enables
P76268	GO:0003700	enables
P76268	GO:0003700	enables
P76268	GO:0003700	enables
P76268	GO:0003700	enables
P76268	GO:0005515	enables
P76268	GO:0006355	involved_in
P76268	GO:0045892	involved_in
P76268	GO:0045892	involved_in
P76268	GO:0005737	located_in
P76268	GO:0005829	located_in
P76269	GO:0022857	enables
P76269	GO:0022857	enables
P76269	GO:0055085	involved_in
P76269	GO:0055085	involved_in
P76269	GO:0005886	is_active_in
P76269	GO:0005886	located_in
P76269	GO:0005886	located_in
P76269	GO:0016020	located_in
P76270	GO:0016491	enables
P76270	GO:0033745	enables
P76270	GO:0033745	enables
P76270	GO:0033745	enables
P76270	GO:0042803	enables
P76270	GO:0005829	is_active_in
P76270	GO:0005829	located_in
P76270	GO:0005829	located_in
P76272	GO:0120009	acts_upstream_of_or_within
P76272	GO:0042802	enables
P76272	GO:0006869	involved_in
P76272	GO:0061024	involved_in
P76272	GO:0005886	is_active_in
P76272	GO:0005886	located_in
P76272	GO:0005886	located_in
P76272	GO:0016020	located_in
P76272	GO:0030288	located_in
P76273	GO:0070475	acts_upstream_of_or_within
P76273	GO:0003723	enables
P76273	GO:0008168	enables
P76273	GO:0008173	enables
P76273	GO:0008649	enables
P76273	GO:0008757	enables
P76273	GO:0009383	enables
P76273	GO:0009383	enables
P76273	GO:0016434	enables
P76273	GO:0016740	enables
P76273	GO:0001510	involved_in
P76273	GO:0006364	involved_in
P76273	GO:0006396	involved_in
P76273	GO:0031167	involved_in
P76273	GO:0032259	involved_in
P76273	GO:0070475	involved_in
P76273	GO:0005737	located_in
P76278	GO:0006825	involved_in
P76278	GO:0005886	is_active_in
P76278	GO:0005886	located_in
P76278	GO:0005886	located_in
P76278	GO:0016020	located_in
P76290	GO:0002098	acts_upstream_of_or_within
P76290	GO:0008168	enables
P76290	GO:0016740	enables
P76290	GO:0016743	enables
P76290	GO:0042803	enables
P76290	GO:1904047	enables
P76290	GO:0002098	involved_in
P76290	GO:0002098	involved_in
P76290	GO:0005829	is_active_in
P76290	GO:0005829	located_in
P76290	GO:0005829	located_in
P76291	GO:0002098	acts_upstream_of_or_within
P76291	GO:0008168	enables
P76291	GO:0016740	enables
P76291	GO:0016765	enables
P76291	GO:0016765	enables
P76291	GO:0042802	enables
P76291	GO:0002098	involved_in
P76291	GO:0006400	involved_in
P76291	GO:0008033	involved_in
P76291	GO:0032991	part_of
P76297	GO:0044781	acts_upstream_of_or_within
P76297	GO:0044781	acts_upstream_of_or_within
P76297	GO:0044781	involved_in
P76297	GO:0009288	located_in
P76297	GO:0009288	located_in
P76297	GO:0009288	located_in
P76298	GO:0044780	acts_upstream_of_or_within
P76298	GO:0005515	enables
P76298	GO:0006935	involved_in
P76298	GO:0009306	involved_in
P76298	GO:0015031	involved_in
P76298	GO:0030254	involved_in
P76298	GO:0044780	involved_in
P76298	GO:0044780	involved_in
P76298	GO:0044781	involved_in
P76298	GO:0071973	involved_in
P76298	GO:0005886	is_active_in
P76298	GO:0005886	located_in
P76298	GO:0005886	located_in
P76298	GO:0009288	located_in
P76298	GO:0016020	located_in
P76298	GO:0120102	located_in
P76298	GO:0030257	part_of
P76299	GO:0006935	involved_in
P76299	GO:0009306	involved_in
P76299	GO:0015031	involved_in
P76299	GO:0030254	involved_in
P76299	GO:0044780	involved_in
P76299	GO:0044781	involved_in
P76299	GO:0071973	involved_in
P76299	GO:0005886	is_active_in
P76299	GO:0005886	located_in
P76299	GO:0005886	located_in
P76299	GO:0009288	located_in
P76299	GO:0016020	located_in
P76299	GO:0120102	located_in
P76299	GO:0030257	part_of
P76316	GO:0006790	acts_upstream_of_or_within
P76316	GO:0006791	acts_upstream_of_or_within
P76316	GO:0010438	acts_upstream_of_or_within
P76316	GO:0019447	acts_upstream_of_or_within
P76316	GO:0046416	acts_upstream_of_or_within
P76316	GO:0003824	enables
P76316	GO:0005515	enables
P76316	GO:0016829	enables
P76316	GO:0016846	enables
P76316	GO:0019148	enables
P76316	GO:0019148	enables
P76316	GO:0019148	enables
P76316	GO:0019148	enables
P76316	GO:0019149	enables
P76316	GO:0030170	enables
P76316	GO:0042803	enables
P76316	GO:0046416	involved_in
P76316	GO:0005829	located_in
P76316	GO:0005829	located_in
P76316	GO:0005829	located_in
P76318	GO:0003677	enables
P76318	GO:0003697	enables
P76318	GO:0003697	enables
P76318	GO:0003697	enables
P76318	GO:0003697	enables
P76318	GO:0008233	enables
P76318	GO:0016787	enables
P76318	GO:0016829	enables
P76318	GO:0160129	enables
P76318	GO:0160129	enables
P76318	GO:0160129	enables
P76318	GO:0160129	enables
P76318	GO:0006508	involved_in
P76318	GO:0006974	involved_in
P76318	GO:0006974	involved_in
P76318	GO:0006974	involved_in
P76318	GO:0006974	involved_in
P76318	GO:0009432	involved_in
P76318	GO:0106300	involved_in
P76319	GO:0008080	enables
P76319	GO:0016740	enables
P76319	GO:0016746	enables
P76319	GO:0016747	enables
P76323	GO:0006310	involved_in
P76323	GO:0015074	involved_in
P76323	GO:0044826	involved_in
P76323	GO:0046718	involved_in
P76323	GO:0075713	involved_in
P76329	GO:0000287	enables
P76329	GO:0000287	enables
P76329	GO:0016787	enables
P76329	GO:0016791	enables
P76329	GO:0016791	enables
P76329	GO:0046872	enables
P76329	GO:0050531	enables
P76329	GO:0051479	involved_in
P76329	GO:0005829	is_active_in
P76329	GO:0005737	located_in
P76330	GO:1902201	acts_upstream_of_or_within
P76330	GO:0000166	enables
P76330	GO:0005515	enables
P76330	GO:0005525	enables
P76330	GO:0016740	enables
P76330	GO:0046872	enables
P76330	GO:0052621	enables
P76330	GO:0052621	enables
P76330	GO:0052621	enables
P76330	GO:0052621	enables
P76330	GO:0052621	enables
P76330	GO:0030244	involved_in
P76330	GO:0043709	involved_in
P76330	GO:1902201	involved_in
P76330	GO:0005886	is_active_in
P76330	GO:0005886	located_in
P76330	GO:0005886	located_in
P76330	GO:0016020	located_in
P76334	GO:0043093	acts_upstream_of_or_within
P76334	GO:0051301	involved_in
P76334	GO:0005886	located_in
P76334	GO:0005886	located_in
P76334	GO:0016020	located_in
P76334	GO:0032153	located_in
P76335	GO:0015288	enables
P76335	GO:0015288	enables
P76335	GO:0006811	involved_in
P76335	GO:0034220	involved_in
P76335	GO:0009279	located_in
P76335	GO:0016020	located_in
P76335	GO:0046930	part_of
P76335	GO:0046930	part_of
P76339	GO:0000155	enables
P76339	GO:0000155	enables
P76339	GO:0000166	enables
P76339	GO:0004672	enables
P76339	GO:0004672	enables
P76339	GO:0004673	enables
P76339	GO:0005515	enables
P76339	GO:0005524	enables
P76339	GO:0016301	enables
P76339	GO:0016740	enables
P76339	GO:0016772	enables
P76339	GO:0016772	enables
P76339	GO:0000160	involved_in
P76339	GO:0000160	involved_in
P76339	GO:0006974	involved_in
P76339	GO:0007165	involved_in
P76339	GO:0007165	involved_in
P76339	GO:0046688	involved_in
P76339	GO:1901530	involved_in
P76339	GO:0005886	is_active_in
P76339	GO:0005886	located_in
P76339	GO:0005886	located_in
P76339	GO:0016020	located_in
P76340	GO:0045892	acts_upstream_of_or_within
P76340	GO:0045892	acts_upstream_of_or_within
P76340	GO:0045893	acts_upstream_of_or_within
P76340	GO:0045893	acts_upstream_of_or_within
P76340	GO:0000156	enables
P76340	GO:0000976	enables
P76340	GO:0003677	enables
P76340	GO:0003677	enables
P76340	GO:0003700	enables
P76340	GO:0005515	enables
P76340	GO:0000160	involved_in
P76340	GO:0006355	involved_in
P76340	GO:0006355	involved_in
P76340	GO:0005829	is_active_in
P76340	GO:0005737	located_in
P76340	GO:0032993	part_of
P76341	GO:0051289	acts_upstream_of_or_within
P76341	GO:0016787	enables
P76341	GO:0033971	enables
P76341	GO:0033971	enables
P76341	GO:0042802	enables
P76341	GO:0042802	enables
P76341	GO:0006144	involved_in
P76341	GO:0006144	involved_in
P76341	GO:0042597	located_in
P76341	GO:0032991	part_of
P76342	GO:0016491	enables
P76342	GO:0016491	enables
P76342	GO:0016667	enables
P76342	GO:0016672	enables
P76342	GO:0016672	enables
P76342	GO:0016675	enables
P76342	GO:0043546	enables
P76342	GO:0043546	enables
P76342	GO:0046872	enables
P76342	GO:0030091	involved_in
P76342	GO:0030091	involved_in
P76342	GO:1901530	involved_in
P76342	GO:0030288	located_in
P76342	GO:0042597	located_in
P76343	GO:0005515	enables
P76343	GO:0009055	enables
P76343	GO:0010181	enables
P76343	GO:0010181	enables
P76343	GO:0010181	enables
P76343	GO:0016679	enables
P76343	GO:0016679	enables
P76343	GO:0020037	enables
P76343	GO:0020037	enables
P76343	GO:0020037	enables
P76343	GO:0046872	enables
P76343	GO:0030091	involved_in
P76343	GO:0030091	involved_in
P76343	GO:0005886	is_active_in
P76343	GO:0005886	located_in
P76343	GO:0005886	located_in
P76343	GO:0016020	located_in
P76344	GO:0006882	acts_upstream_of_or_within
P76344	GO:0034224	acts_upstream_of_or_within
P76344	GO:0070301	acts_upstream_of_or_within
P76344	GO:0071276	acts_upstream_of_or_within
P76344	GO:0071276	acts_upstream_of_or_within
P76344	GO:0008270	enables
P76344	GO:0008270	enables
P76344	GO:0046870	enables
P76344	GO:0046872	enables
P76344	GO:0046872	enables
P76344	GO:0005737	located_in
P76344	GO:0005829	located_in
P76344	GO:0030288	located_in
P76344	GO:0030288	located_in
P76344	GO:0042597	located_in
P76345	GO:0009055	enables
P76345	GO:0020037	enables
P76345	GO:0046872	enables
P76345	GO:0022904	involved_in
P76345	GO:0005886	is_active_in
P76345	GO:0005886	located_in
P76345	GO:0005886	located_in
P76345	GO:0016020	located_in
P76346	GO:0004177	enables
P76346	GO:0004177	enables
P76346	GO:0004177	enables
P76346	GO:0005515	enables
P76346	GO:0005515	enables
P76346	GO:0008233	enables
P76346	GO:0008237	enables
P76346	GO:0008270	enables
P76346	GO:0016787	enables
P76346	GO:0046872	enables
P76346	GO:0006508	involved_in
P76346	GO:0005829	is_active_in
P76346	GO:0005737	located_in
P76346	GO:0005829	located_in
P76347	GO:0043708	acts_upstream_of_or_within
P76347	GO:0007155	involved_in
P76347	GO:0043709	involved_in
P76347	GO:0043709	involved_in
P76347	GO:0009279	is_active_in
P76347	GO:0009279	located_in
P76347	GO:0016020	located_in
P76350	GO:0015733	acts_upstream_of_or_within
P76350	GO:0015293	enables
P76350	GO:0015530	enables
P76350	GO:0022857	enables
P76350	GO:0022857	enables
P76350	GO:0015733	involved_in
P76350	GO:0055085	involved_in
P76350	GO:0005886	is_active_in
P76350	GO:0005886	located_in
P76350	GO:0005886	located_in
P76350	GO:0016020	located_in
P76352	GO:0035350	acts_upstream_of_or_within
P76352	GO:0035442	acts_upstream_of_or_within
P76352	GO:0015230	enables
P76352	GO:0015297	enables
P76352	GO:0042910	enables
P76352	GO:0044610	enables
P76352	GO:0044610	enables
P76352	GO:0071916	enables
P76352	GO:0015031	involved_in
P76352	GO:0015833	involved_in
P76352	GO:0035350	involved_in
P76352	GO:0042908	involved_in
P76352	GO:0055085	involved_in
P76352	GO:1901264	involved_in
P76352	GO:0005886	is_active_in
P76352	GO:0005886	located_in
P76352	GO:0005886	located_in
P76352	GO:0016020	located_in
P76352	GO:0016020	located_in
P76359	GO:0002098	involved_in
P76359	GO:0030488	involved_in
P76359	GO:0005737	is_active_in
P76359	GO:0005829	is_active_in
P76361	GO:0005886	located_in
P76361	GO:0005886	located_in
P76361	GO:0016020	located_in
P76362	GO:0008233	enables
P76362	GO:0008237	enables
P76362	GO:0016787	enables
P76362	GO:0046872	enables
P76362	GO:0006508	involved_in
P76364	GO:0031342	acts_upstream_of_or_within
P76364	GO:0051495	acts_upstream_of_or_within
P76364	GO:0005515	enables
P76364	GO:0005515	enables
P76364	GO:0005515	enables
P76364	GO:0005515	enables
P76364	GO:0008092	enables
P76364	GO:0046872	enables
P76364	GO:0051495	involved_in
P76364	GO:0005737	located_in
P76369	GO:0000976	enables
P76369	GO:0003677	enables
P76369	GO:0003700	enables
P76369	GO:0006355	involved_in
P76369	GO:0006355	involved_in
P76372	GO:0004713	enables
P76372	GO:0009103	involved_in
P76372	GO:0005886	is_active_in
P76372	GO:0005886	located_in
P76372	GO:0016020	located_in
P76373	GO:0009242	acts_upstream_of_or_within
P76373	GO:0003979	enables
P76373	GO:0003979	enables
P76373	GO:0003979	enables
P76373	GO:0003979	enables
P76373	GO:0005515	enables
P76373	GO:0016491	enables
P76373	GO:0016616	enables
P76373	GO:0051287	enables
P76373	GO:0051287	enables
P76373	GO:0000271	involved_in
P76373	GO:0006065	involved_in
P76373	GO:0009103	involved_in
P76387	GO:0009242	acts_upstream_of_or_within
P76387	GO:0000166	enables
P76387	GO:0004713	enables
P76387	GO:0004713	enables
P76387	GO:0004713	enables
P76387	GO:0005524	enables
P76387	GO:0016301	enables
P76387	GO:0016740	enables
P76387	GO:0016887	enables
P76387	GO:0042802	enables
P76387	GO:0042802	enables
P76387	GO:0000271	involved_in
P76387	GO:0005886	is_active_in
P76387	GO:0005886	located_in
P76387	GO:0005886	located_in
P76387	GO:0005886	located_in
P76387	GO:0005886	located_in
P76387	GO:0016020	located_in
P76389	GO:0050660	enables
P76389	GO:0005886	is_active_in
P76389	GO:0005886	located_in
P76389	GO:0005886	located_in
P76389	GO:0016020	located_in
P76393	GO:0000166	enables
P76393	GO:0004672	enables
P76393	GO:0005524	enables
P76393	GO:0016301	enables
P76393	GO:0016740	enables
P76395	GO:0004721	enables
P76395	GO:0004722	enables
P76395	GO:0016787	enables
P76395	GO:0016791	enables
P76397	GO:0015721	acts_upstream_of_or_within
P76397	GO:0015721	acts_upstream_of_or_within
P76397	GO:0042908	acts_upstream_of_or_within
P76397	GO:0042908	acts_upstream_of_or_within
P76397	GO:0015125	enables
P76397	GO:0015125	enables
P76397	GO:0015562	enables
P76397	GO:0022857	enables
P76397	GO:0055085	involved_in
P76397	GO:0140330	involved_in
P76397	GO:0005886	located_in
P76397	GO:0016020	located_in
P76397	GO:0098567	located_in
P76397	GO:1990281	part_of
P76397	GO:1990281	part_of
P76398	GO:0005515	enables
P76398	GO:0005515	enables
P76398	GO:0015125	enables
P76398	GO:0015125	enables
P76398	GO:0022857	enables
P76398	GO:0042910	enables
P76398	GO:0015721	involved_in
P76398	GO:0015721	involved_in
P76398	GO:0042908	involved_in
P76398	GO:0042908	involved_in
P76398	GO:0042908	involved_in
P76398	GO:0055085	involved_in
P76398	GO:0140330	involved_in
P76398	GO:0005886	is_active_in
P76398	GO:0005886	located_in
P76398	GO:0005886	located_in
P76398	GO:0005886	located_in
P76398	GO:0005886	located_in
P76398	GO:0016020	located_in
P76398	GO:0098567	located_in
P76398	GO:1990281	part_of
P76398	GO:1990281	part_of
P76399	GO:0005515	enables
P76399	GO:0005515	enables
P76399	GO:0015125	enables
P76399	GO:0015125	enables
P76399	GO:0022857	enables
P76399	GO:0042910	enables
P76399	GO:0015721	involved_in
P76399	GO:0015721	involved_in
P76399	GO:0042908	involved_in
P76399	GO:0042908	involved_in
P76399	GO:0042908	involved_in
P76399	GO:0055085	involved_in
P76399	GO:0140330	involved_in
P76399	GO:0005886	is_active_in
P76399	GO:0005886	located_in
P76399	GO:0005886	located_in
P76399	GO:0005886	located_in
P76399	GO:0005886	located_in
P76399	GO:0016020	located_in
P76399	GO:0098567	located_in
P76399	GO:1990281	part_of
P76399	GO:1990281	part_of
P76402	GO:0006302	acts_upstream_of_or_within
P76402	GO:0006302	involved_in
P76403	GO:0002098	acts_upstream_of_or_within
P76403	GO:0002098	acts_upstream_of_or_within
P76403	GO:0008233	enables
P76403	GO:0016787	enables
P76403	GO:0006400	involved_in
P76403	GO:0006508	involved_in
P76403	GO:0008033	involved_in
P76403	GO:0005829	is_active_in
P76403	GO:0005829	located_in
P76407	GO:0000166	enables
P76407	GO:0000287	enables
