protein1 protein2 homology experiments experiments_transferred database database_transferred textmining textmining_transferred combined_score
511145.b3517 511145.b0865 0 570 0 0 0 0 0 570
511145.b3517 511145.b3110 0 0 0 0 141 0 66 163
511145.b3517 511145.b0131 0 0 0 900 0 0 0 900
511145.b3517 511145.b3709 0 0 0 0 141 0 66 163
511145.b3517 511145.b3116 0 0 0 0 141 0 66 163
511145.b3517 511145.b0197 0 570 0 0 0 0 0 570
511145.b3517 511145.b2069 0 0 67 0 144 0 0 167
511145.b3517 511145.b3590 0 0 0 0 0 0 154 153
511145.b3517 511145.b3506 0 570 0 0 0 0 0 570
511145.b3517 511145.b0650 0 0 67 0 144 0 0 167
511145.b3517 511145.b3426 0 570 0 0 0 0 0 570
511145.b3517 511145.b3539 0 0 0 0 141 0 66 163
511145.b3517 511145.b1493 0 493 0 900 0 332 0 963
511145.b3517 511145.b2614 0 445 0 0 0 0 0 445
511145.b3517 511145.b0881 0 457 0 0 0 0 0 457
511145.b3517 511145.b2845 0 0 0 0 141 0 66 163
511145.b3517 511145.b2526 0 0 67 0 144 0 0 167
511145.b3517 511145.b3161 0 0 0 0 141 0 66 163
511145.b3517 511145.b2796 0 0 0 0 141 0 66 163
511145.b3517 511145.b1907 0 0 0 0 141 0 94 188
511145.b3518 511145.b3689 0 0 381 0 0 0 41 381
511145.b3518 511145.b1452 0 0 712 0 0 0 0 712
511145.b3518 511145.b0740 0 0 381 0 0 0 41 381
511145.b3519 511145.b1197 0 0 0 900 0 0 0 900
511145.b3520 511145.b2370 0 0 46 0 0 0 206 210
511145.b3520 511145.b0199 0 180 0 0 0 0 0 179
511145.b3520 511145.b0817 0 421 0 0 0 0 0 420
511145.b3520 511145.b2786 0 0 46 0 0 0 292 295
511145.b3520 511145.b3733 0 158 0 0 0 0 0 157
511145.b3520 511145.b4143 0 154 0 0 0 0 0 153
511145.b3520 511145.b3210 0 0 46 0 0 0 211 215
511145.b3521 511145.b1084 0 457 0 0 0 0 0 457
511145.b3522 511145.b4183 0 399 0 0 0 0 0 398
511145.b3525 511145.b3210 0 0 70 0 0 0 138 164
511145.b3525 511145.b3072 0 0 146 0 0 0 94 193
511145.b3525 511145.b3261 0 0 284 0 0 0 0 284
511145.b3526 511145.b2243 0 559 0 0 0 0 0 559
511145.b3526 511145.b2264 0 363 0 0 0 0 0 363
511145.b3527 511145.b0872 0 0 186 0 0 0 0 186
511145.b3527 511145.b4175 0 0 152 0 0 0 0 151
511145.b3527 511145.b2195 0 0 230 0 0 0 0 229
511145.b3527 511145.b0476 0 0 318 0 0 0 0 317
511145.b3527 511145.b2284 0 0 544 0 0 0 0 544
511145.b3527 511145.b4211 0 0 459 0 0 0 95 489
511145.b3527 511145.b4309 0 0 318 0 0 0 0 317
511145.b3527 511145.b1378 0 0 406 0 0 0 0 406
511145.b3527 511145.b1276 0 0 142 0 0 0 95 190
511145.b3527 511145.b2287 0 0 511 0 0 0 0 511
511145.b3527 511145.b1559 0 0 282 0 0 0 0 282
511145.b3527 511145.b2285 0 0 540 0 0 0 0 540
511145.b3527 511145.b1865 0 0 203 0 0 0 0 203
511145.b3527 511145.b2488 0 0 406 0 0 0 0 406
511145.b3527 511145.b4174 0 0 152 0 0 0 0 151
511145.b3527 511145.b1803 0 0 186 0 0 0 0 186
511145.b3527 511145.b2236 0 0 186 0 0 0 0 186
511145.b3527 511145.b2525 0 0 186 0 0 0 0 186
511145.b3527 511145.b3734 0 0 158 0 0 0 146 250
511145.b3527 511145.b0869 0 0 459 0 0 0 95 489
511145.b3527 511145.b2830 0 0 203 0 0 0 0 203
511145.b3527 511145.b1701 0 0 204 0 0 0 0 204
511145.b3527 511145.b2260 0 0 204 0 0 0 0 204
511145.b3527 511145.b1094 0 0 536 0 0 0 133 580
511145.b3527 511145.b3735 0 0 272 0 0 0 0 272
511145.b3527 511145.b0947 0 0 186 0 0 0 0 186
511145.b3527 511145.b3397 0 0 203 0 0 0 0 203
511145.b3527 511145.b0037 0 0 204 0 0 0 0 204
511145.b3527 511145.b2277 0 0 501 0 0 0 0 501
511145.b3527 511145.b0489 0 0 152 0 0 0 0 151
511145.b3527 511145.b2720 0 0 406 0 0 0 0 406
511145.b3527 511145.b2282 0 0 488 0 0 0 0 487
511145.b3527 511145.b2562 0 0 406 0 0 0 0 406
511145.b3527 511145.b1000 0 0 282 0 0 0 0 282
511145.b3527 511145.b2286 0 0 802 0 0 0 313 858
511145.b3527 511145.b2467 0 0 203 0 0 0 0 203
511145.b3527 511145.b0430 0 0 541 0 0 0 0 541
511145.b3527 511145.b0015 0 0 282 0 0 0 0 282
511145.b3527 511145.b0432 0 0 544 0 0 0 0 544
511145.b3527 511145.b1805 0 0 204 0 0 0 0 204
511145.b3527 511145.b3731 0 0 160 0 0 0 0 159
511145.b3527 511145.b1392 0 0 186 0 0 0 0 186
511145.b3527 511145.b2283 0 0 543 0 0 0 135 587
511145.b3527 511145.b3164 0 0 202 0 0 0 0 202
511145.b3527 511145.b2836 0 0 229 0 0 0 0 228
511145.b3527 511145.b2288 0 0 501 0 0 0 0 501
511145.b3527 511145.b3034 0 0 203 0 0 0 0 203
511145.b3527 511145.b2281 0 0 406 0 0 0 0 406
511145.b3527 511145.b3152 0 0 459 0 0 0 95 489
511145.b3527 511145.b0431 0 0 541 0 0 0 134 585
511145.b3527 511145.b2276 0 0 482 0 0 0 0 482
511145.b3527 511145.b0183 0 0 260 0 0 0 0 260
511145.b3527 511145.b0771 0 0 142 0 0 0 95 190
511145.b3529 511145.b2067 0 0 74 0 0 0 207 234
511145.b3529 511145.b3072 0 0 260 0 0 0 287 449
511145.b3529 511145.b3210 0 0 74 0 0 0 315 338
511145.b3529 511145.b1886 0 0 151 0 0 0 0 150
511145.b3529 511145.b3261 0 0 284 0 0 0 0 284
511145.b3529 511145.b1078 0 0 197 0 0 0 0 197
511145.b3529 511145.b2919 0 0 261 0 0 0 0 261
511145.b3529 511145.b4355 0 0 151 0 0 0 0 150
511145.b3529 511145.b0650 0 170 0 0 0 0 0 169
511145.b3529 511145.b0036 0 0 261 0 0 0 0 261
511145.b3529 511145.b1393 0 0 261 0 0 0 0 261
511145.b3529 511145.b1489 0 0 74 0 0 0 207 234
511145.b3529 511145.b0107 0 0 71 0 0 0 133 160
511145.b3529 511145.b1341 0 0 74 0 0 0 138 167
511145.b3529 511145.b1421 0 0 151 0 0 0 0 150
511145.b3529 511145.b1885 0 0 151 0 0 0 0 150
511145.b3529 511145.b1285 0 0 74 0 0 0 311 334
511145.b3529 511145.b3326 0 0 71 0 0 0 133 160
511145.b3529 511145.b1794 0 0 0 0 0 0 282 282
511145.b3529 511145.b2370 0 0 0 0 0 0 313 313
511145.b3530 511145.b4136 0 0 163 0 0 0 0 163
511145.b3530 511145.b0982 0 0 277 0 0 0 0 277
511145.b3530 511145.b2522 0 0 67 0 0 0 135 158
511145.b3530 511145.b3340 0 0 271 0 0 0 0 271
511145.b3530 511145.b2927 0 0 257 0 0 0 0 256
511145.b3530 511145.b3212 0 0 288 0 0 0 0 288
511145.b3530 511145.b2935 0 0 157 0 0 0 0 156
511145.b3530 511145.b2275 0 0 64 0 0 0 135 155
511145.b3530 511145.b1779 0 0 257 0 0 0 0 256
511145.b3530 511145.b1378 0 0 337 0 0 0 0 337
511145.b3530 511145.b0646 0 0 67 0 0 0 135 158
511145.b3530 511145.b4143 0 0 265 0 0 0 0 265
511145.b3530 511145.b0911 0 0 180 0 0 0 0 179
511145.b3530 511145.b2851 0 0 67 0 0 0 135 158
511145.b3530 511145.b1280 0 0 152 0 0 0 0 151
511145.b3530 511145.b1866 0 0 180 0 0 0 0 179
511145.b3530 511145.b2274 0 0 67 0 0 0 135 158
511145.b3530 511145.b3532 0 0 67 0 0 0 201 222
511145.b3530 511145.b2324 0 0 159 0 0 0 0 158
511145.b3530 511145.b2061 0 0 277 0 0 0 0 277
511145.b3530 511145.b3066 0 0 163 0 0 0 0 163
511145.b3530 511145.b0363 0 0 0 0 0 0 155 154
511145.b3530 511145.b3178 0 0 169 0 0 0 0 169
511145.b3530 511145.b0649 0 0 67 0 0 0 135 158
511145.b3530 511145.b2465 0 0 157 0 0 0 0 156
511145.b3530 511145.b3533 0 0 0 0 0 0 284 284
511145.b3531 511145.b3532 0 0 0 0 0 130 136 216
511145.b3531 511145.b2132 0 0 0 0 0 615 0 615
511145.b3532 511145.b3537 0 0 0 0 0 352 113 400
511145.b3532 511145.b2553 0 0 306 0 0 0 0 306
511145.b3532 511145.b2526 0 0 264 0 135 0 49 341
511145.b3532 511145.b1489 0 0 0 0 0 0 173 173
511145.b3532 511145.b0375 0 0 265 0 41 0 61 280
511145.b3532 511145.b1022 0 0 274 0 0 42 0 274
511145.b3532 511145.b2237 0 0 242 0 67 0 0 262
511145.b3532 511145.b0650 0 0 264 0 135 0 49 341
511145.b3532 511145.b0014 0 0 264 0 135 0 49 341
511145.b3532 511145.b0569 0 0 274 0 0 0 0 274
511145.b3532 511145.b3347 0 0 72 0 124 0 64 172
511145.b3532 511145.b3295 0 0 339 0 207 0 69 469
511145.b3532 511145.b0318 0 0 452 0 242 0 98 592
511145.b3532 511145.b2697 0 110 453 0 272 0 85 632
511145.b3532 511145.b0473 0 0 456 0 247 0 103 600
511145.b3532 511145.b4481 0 0 75 0 131 0 0 161
511145.b3532 511145.b3207 0 0 242 0 67 0 0 262
511145.b3532 511145.b3530 0 0 67 0 0 0 201 222
511145.b3532 511145.b0015 0 0 206 0 0 0 63 224
511145.b3532 511145.b2277 0 0 280 0 0 0 0 280
511145.b3532 511145.b0363 0 0 274 0 0 0 151 357
511145.b3532 511145.b0059 0 0 155 0 200 0 66 313
511145.b3532 511145.b3407 0 0 282 0 62 0 65 315
511145.b3532 511145.b2786 0 0 73 0 0 0 139 167
511145.b3532 511145.b3649 0 0 281 0 179 0 0 384
511145.b3532 511145.b0893 0 175 0 0 0 0 0 175
511145.b3532 511145.b3533 0 900 274 900 0 948 151 999
511145.b3532 511145.b1000 0 0 206 0 0 0 63 224
511145.b3532 511145.b1411 0 0 72 0 0 0 143 170
511145.b3532 511145.b0125 0 0 236 0 0 0 0 236
511145.b3532 511145.b3210 0 0 73 0 0 0 291 314
511145.b3532 511145.b2067 0 0 0 0 0 0 173 173
511145.b3532 511145.b2163 0 0 265 0 41 0 61 280
511145.b3532 511145.b1334 0 0 265 0 41 0 61 280
511145.b3532 511145.b1211 0 0 180 0 0 0 0 179
511145.b3532 511145.b4207 0 0 72 0 124 0 64 172
511145.b3532 511145.b0060 0 0 231 0 62 0 63 265
511145.b3532 511145.b3357 0 0 265 0 41 0 61 280
511145.b3532 511145.b3926 0 0 75 0 131 0 0 161
511145.b3532 511145.b0311 0 0 272 0 262 0 64 453
511145.b3532 511145.b3531 0 0 0 0 0 130 136 216
511145.b3532 511145.b3987 0 0 279 0 175 0 0 379
511145.b3532 511145.b1559 0 0 206 0 0 0 63 224
511145.b3532 511145.b2069 0 0 264 0 135 0 49 341
511145.b3532 511145.b2370 0 0 126 0 0 0 189 260
511145.b3532 511145.b0993 0 0 73 0 0 0 139 167
511145.b3532 511145.b0049 0 0 220 0 0 0 0 220
511145.b3532 511145.b0450 0 0 306 0 0 0 0 306
511145.b3533 511145.b3530 0 0 0 0 0 0 284 284
511145.b3533 511145.b2067 0 0 0 0 0 0 313 313
511145.b3533 511145.b2851 0 0 274 0 0 0 0 274
511145.b3533 511145.b0406 0 185 0 0 0 0 0 185
511145.b3533 511145.b3538 0 399 0 0 0 0 0 398
511145.b3533 511145.b0646 0 0 274 0 0 0 0 274
511145.b3533 511145.b1631 0 363 0 0 0 0 0 363
511145.b3533 511145.b0649 0 0 274 0 0 0 0 274
511145.b3533 511145.b2275 0 0 269 0 0 0 0 269
511145.b3533 511145.b3532 0 900 274 900 0 948 151 999
511145.b3533 511145.b1489 0 0 0 0 0 0 202 202
511145.b3533 511145.b3536 0 0 0 0 0 266 0 266
511145.b3533 511145.b2522 0 0 274 0 0 0 0 274
511145.b3533 511145.b2274 0 0 274 0 0 0 0 274
511145.b3535 511145.b2217 0 179 0 0 0 0 0 179
511145.b3535 511145.b3536 0 800 74 0 0 0 0 806
511145.b3536 511145.b3537 0 399 0 0 0 0 0 398
511145.b3536 511145.b3533 0 0 0 0 0 266 0 266
511145.b3536 511145.b3535 0 800 74 0 0 0 0 806
511145.b3537 511145.b3532 0 0 0 0 0 352 113 400
511145.b3537 511145.b3536 0 399 0 0 0 0 0 398
511145.b3537 511145.b3538 0 399 0 0 0 0 0 398
511145.b3538 511145.b0525 0 175 0 0 0 0 0 175
511145.b3538 511145.b3533 0 399 0 0 0 0 0 398
511145.b3538 511145.b3537 0 399 0 0 0 0 0 398
511145.b3539 511145.b3207 0 0 158 0 116 0 63 241
511145.b3539 511145.b2237 0 0 158 0 116 0 63 241
511145.b3539 511145.b1493 0 0 0 0 141 0 66 163
511145.b3539 511145.b3517 0 0 0 0 141 0 66 163
511145.b3540 511145.b0792 0 0 0 540 0 0 0 540
511145.b3540 511145.b1084 0 457 0 0 0 0 0 457
511145.b3540 511145.b0809 0 0 0 540 0 0 0 540
511145.b3540 511145.b3460 0 0 0 540 0 0 0 540
511145.b3540 511145.b0198 0 0 0 540 0 0 0 540
511145.b3540 511145.b3450 0 0 0 540 0 0 0 540
511145.b3540 511145.b0886 0 0 0 540 0 0 0 540
511145.b3540 511145.b1755 0 0 0 540 0 0 0 540
511145.b3540 511145.b2180 0 0 0 540 0 0 0 540
511145.b3540 511145.b3541 0 0 0 900 0 0 0 900
511145.b3540 511145.b2547 0 0 0 540 0 0 0 540
511145.b3540 511145.b4035 0 0 0 540 0 0 0 540
511145.b3540 511145.b1244 0 0 0 540 0 0 0 540
511145.b3540 511145.b3201 0 0 0 540 0 0 0 540
511145.b3540 511145.b2309 0 0 0 540 0 0 0 540
511145.b3540 511145.b0832 0 0 0 540 0 0 0 540
511145.b3540 511145.b1246 0 0 0 540 0 0 0 540
511145.b3540 511145.b0367 0 0 0 540 0 0 0 540
511145.b3540 511145.b3451 0 0 0 540 0 0 0 540
511145.b3540 511145.b2129 0 0 0 540 0 0 0 540
511145.b3540 511145.b3194 0 0 0 360 0 0 0 360
511145.b3540 511145.b1311 0 0 0 540 0 0 0 540
511145.b3540 511145.b1319 0 0 0 540 0 0 0 540
511145.b3540 511145.b2310 0 0 0 540 0 0 0 540
511145.b3540 511145.b3728 0 0 0 540 0 0 0 540
511145.b3540 511145.b4033 0 0 0 540 0 0 0 540
511145.b3540 511145.b2148 0 0 0 540 0 0 0 540
511145.b3540 511145.b0855 0 0 0 540 0 0 0 540
511145.b3540 511145.b1117 0 0 0 540 0 0 0 540
511145.b3540 511145.b2199 0 0 0 540 0 0 0 540
511145.b3540 511145.b2198 0 0 0 540 0 0 0 540
511145.b3540 511145.b3457 0 0 0 540 0 0 0 540
511145.b3540 511145.b0857 0 0 0 540 0 0 0 540
511145.b3540 511145.b3479 0 0 0 540 0 0 0 540
511145.b3540 511145.b3485 0 0 0 360 0 0 0 360
511145.b3540 511145.b3477 0 0 0 540 0 0 0 540
511145.b3540 511145.b0151 0 0 0 540 0 0 0 540
511145.b3540 511145.b0588 0 0 0 540 0 0 0 540
511145.b3540 511145.b2548 0 0 0 540 0 0 0 540
511145.b3540 511145.b0128 0 0 0 360 0 0 0 360
511145.b3540 511145.b0152 0 0 0 540 0 0 0 540
511145.b3540 511145.b1443 0 0 0 540 0 0 0 540
511145.b3540 511145.b1125 0 0 0 540 0 0 0 540
511145.b3540 511145.b2130 0 0 0 540 0 0 0 540
511145.b3540 511145.b0067 0 0 0 540 0 0 0 540
511145.b3540 511145.b2128 0 0 0 540 0 0 0 540
511145.b3540 511145.b1920 0 0 0 540 0 0 0 540
511145.b3540 511145.b2308 0 0 0 540 0 0 0 540
511145.b3540 511145.b0794 0 0 0 540 0 0 0 540
511145.b3540 511145.b3271 0 0 0 540 0 0 0 540
511145.b3540 511145.b2422 0 0 0 540 0 0 0 540
511145.b3540 511145.b4230 0 0 0 540 0 0 0 540
511145.b3540 511145.b1292 0 0 0 540 0 0 0 540
511145.b3540 511145.b3727 0 0 0 540 0 0 0 540
511145.b3540 511145.b1290 0 0 0 540 0 0 0 540
511145.b3540 511145.b0696 0 0 0 540 0 0 0 540
511145.b3540 511145.b3458 0 0 0 540 0 0 0 540
511145.b3540 511145.b0860 0 0 0 540 0 0 0 540
511145.b3540 511145.b0914 0 0 0 540 0 0 0 540
511145.b3540 511145.b4513 0 0 0 540 0 0 0 540
511145.b3540 511145.b2423 0 0 0 540 0 0 0 540
511145.b3540 511145.b0862 0 0 0 540 0 0 0 540
511145.b3540 511145.b3567 0 0 0 540 0 0 0 540
511145.b3540 511145.b0887 0 0 0 540 0 0 0 540
511145.b3540 511145.b3566 0 0 0 540 0 0 0 540
511145.b3540 511145.b4290 0 0 0 540 0 0 0 540
511145.b3540 511145.b1487 0 0 0 540 0 0 0 540
511145.b3540 511145.b4034 0 0 0 540 0 0 0 540
511145.b3540 511145.b3455 0 0 0 540 0 0 0 540
511145.b3540 511145.b0654 0 0 0 540 0 0 0 540
511145.b3540 511145.b3456 0 0 0 540 0 0 0 540
511145.b3540 511145.b0153 0 0 0 540 0 0 0 540
511145.b3540 511145.b1116 0 0 0 540 0 0 0 540
511145.b3540 511145.b0936 0 0 0 540 0 0 0 540
511145.b3540 511145.b2149 0 0 0 540 0 0 0 540
511145.b3540 511145.b0653 0 0 0 540 0 0 0 540
511145.b3540 511145.b2417 0 0 0 540 0 0 0 540
511145.b3540 511145.b2306 0 0 0 540 0 0 0 540
511145.b3540 511145.b0765 0 0 0 540 0 0 0 540
511145.b3540 511145.b0811 0 0 0 540 0 0 0 540
511145.b3540 511145.b0697 0 0 0 540 0 0 0 540
511145.b3540 511145.b0856 0 0 0 540 0 0 0 540
511145.b3540 511145.b1329 0 0 0 540 0 0 0 540
511145.b3540 511145.b2135 0 166 0 0 0 0 0 165
511145.b3540 511145.b3269 0 0 0 540 0 0 0 540
511145.b3540 511145.b4288 0 0 0 540 0 0 0 540
511145.b3540 511145.b2307 0 0 0 540 0 0 0 540
511145.b3540 511145.b0810 0 0 0 540 0 0 0 540
511145.b3540 511145.b0262 0 0 0 360 0 0 0 360
511145.b3540 511145.b1709 0 0 0 540 0 0 0 540
511145.b3540 511145.b1516 0 0 0 540 0 0 0 540
511145.b3540 511145.b1858 0 0 0 540 0 0 0 540
511145.b3540 511145.b3750 0 0 0 540 0 0 0 540
511145.b3540 511145.b0831 0 0 0 540 0 0 0 540
511145.b3540 511145.b2424 0 0 0 540 0 0 0 540
511145.b3540 511145.b1118 0 0 0 540 0 0 0 540
511145.b3540 511145.b1440 0 0 0 540 0 0 0 540
511145.b3540 511145.b3726 0 0 0 540 0 0 0 540
511145.b3540 511145.b1756 0 0 0 540 0 0 0 540
511145.b3540 511145.b0829 0 0 0 540 0 0 0 540
511145.b3540 511145.b3967 0 158 0 0 0 0 0 157
511145.b3540 511145.b1245 0 0 0 540 0 0 0 540
511145.b3540 511145.b4088 0 0 0 540 0 0 0 540
511145.b3540 511145.b3452 0 0 0 540 0 0 0 540
511145.b3540 511145.b1291 0 0 0 540 0 0 0 540
511145.b3540 511145.b0854 0 0 0 540 0 0 0 540
511145.b3540 511145.b3476 0 0 0 540 0 0 0 540
511145.b3540 511145.b0698 0 0 0 540 0 0 0 540
511145.b3540 511145.b4086 0 0 0 540 0 0 0 540
511145.b3540 511145.b0158 0 0 0 540 0 0 0 540
511145.b3540 511145.b4105 0 0 0 360 0 0 0 360
511145.b3540 511145.b0934 0 0 0 540 0 0 0 540
511145.b3540 511145.b1483 0 0 0 540 0 0 0 540
511145.b3540 511145.b0863 0 0 0 540 0 0 0 540
511145.b3540 511145.b2425 0 0 0 540 0 0 0 540
511145.b3540 511145.b1515 0 0 0 540 0 0 0 540
511145.b3540 511145.b4261 0 0 0 540 0 0 0 540
511145.b3540 511145.b1711 0 0 0 540 0 0 0 540
511145.b3540 511145.b1857 0 0 0 540 0 0 0 540
511145.b3540 511145.b2178 0 0 0 540 0 0 0 540
511145.b3540 511145.b3453 0 0 0 540 0 0 0 540
511145.b3540 511145.b1514 0 0 0 540 0 0 0 540
511145.b3540 511145.b3478 0 0 0 540 0 0 0 540
511145.b3540 511145.b1484 0 0 0 540 0 0 0 540
511145.b3540 511145.b0793 0 0 0 540 0 0 0 540
511145.b3540 511145.b4262 0 0 0 540 0 0 0 540
511145.b3540 511145.b0763 0 0 0 540 0 0 0 540
511145.b3540 511145.b2678 0 0 0 540 0 0 0 540
511145.b3540 511145.b1442 0 0 0 540 0 0 0 540
511145.b3540 511145.b3751 0 0 0 540 0 0 0 540
511145.b3540 511145.b4287 0 0 0 540 0 0 0 540
511145.b3540 511145.b1247 0 0 0 540 0 0 0 540
511145.b3540 511145.b1900 0 0 0 540 0 0 0 540
511145.b3540 511145.b1310 0 0 0 540 0 0 0 540
511145.b3540 511145.b0592 0 0 0 540 0 0 0 540
511145.b3540 511145.b2679 0 0 0 540 0 0 0 540
511145.b3540 511145.b2179 0 0 0 540 0 0 0 540
511145.b3540 511145.b3020 0 0 0 360 0 0 0 360
511145.b3540 511145.b1917 0 0 0 540 0 0 0 540
511145.b3540 511145.b1243 0 0 0 540 0 0 0 540
511145.b3540 511145.b1859 0 0 0 540 0 0 0 540
511145.b3540 511145.b3543 0 0 0 900 0 0 0 900
511145.b3540 511145.b4460 0 0 0 540 0 0 0 540
511145.b3540 511145.b0655 0 0 0 540 0 0 0 540
511145.b3540 511145.b0589 0 0 0 540 0 0 0 540
511145.b3540 511145.b0199 0 0 0 540 0 0 0 540
511145.b3540 511145.b3917 0 0 0 540 0 0 0 540
511145.b3540 511145.b3270 0 0 0 540 0 0 0 540
511145.b3540 511145.b0830 0 0 0 540 0 0 0 540
511145.b3540 511145.b3542 0 399 0 900 0 0 0 937
511145.b3540 511145.b1513 0 0 0 540 0 0 0 540
511145.b3540 511145.b4231 0 0 0 540 0 0 0 540
511145.b3540 511145.b0864 0 0 0 540 0 0 0 540
511145.b3540 511145.b0933 0 0 0 540 0 0 0 540
511145.b3540 511145.b0760 0 0 0 540 0 0 0 540
511145.b3540 511145.b1294 0 0 0 540 0 0 0 540
511145.b3540 511145.b0365 0 0 0 540 0 0 0 540
511145.b3540 511145.b3725 0 0 0 540 0 0 0 540
511145.b3540 511145.b2546 0 0 0 540 0 0 0 540
511145.b3540 511145.b1754 0 0 0 540 0 0 0 540
511145.b3540 511145.b4087 0 0 0 540 0 0 0 540
511145.b3540 511145.b0652 0 0 0 540 0 0 0 540
511145.b3540 511145.b0764 0 0 0 540 0 0 0 540
511145.b3540 511145.b3568 0 0 0 540 0 0 0 540
511145.b3540 511145.b4289 0 0 0 540 0 0 0 540
511145.b3540 511145.b3544 0 399 0 900 0 0 0 937
511145.b3540 511145.b1312 0 0 0 540 0 0 0 540
511145.b3540 511145.b3486 0 0 0 360 0 0 0 360
511145.b3540 511145.b4227 0 0 0 540 0 0 0 540
511145.b3540 511145.b0861 0 0 0 540 0 0 0 540
511145.b3540 511145.b1126 0 0 0 540 0 0 0 540
511145.b3540 511145.b3454 0 0 0 540 0 0 0 540
511145.b3540 511145.b0068 0 0 0 540 0 0 0 540
511145.b3540 511145.b1485 0 0 0 540 0 0 0 540
511145.b3540 511145.b2201 0 0 0 540 0 0 0 540
511145.b3540 511145.b0066 0 0 0 540 0 0 0 540
511145.b3540 511145.b4032 0 0 0 540 0 0 0 540
511145.b3540 511145.b2211 0 0 0 540 0 0 0 540
511145.b3540 511145.b2200 0 0 0 540 0 0 0 540
511145.b3540 511145.b0197 0 0 0 540 0 0 0 540
511145.b3540 511145.b2177 0 0 0 540 0 0 0 540
511145.b3540 511145.b1124 0 0 0 540 0 0 0 540
511145.b3540 511145.b0366 0 0 0 540 0 0 0 540
511145.b3540 511145.b1486 0 0 0 540 0 0 0 540
511145.b3540 511145.b3480 0 0 0 540 0 0 0 540
511145.b3540 511145.b1901 0 0 0 540 0 0 0 540
511145.b3540 511145.b2197 0 0 0 540 0 0 0 540
511145.b3540 511145.b4485 0 0 0 540 0 0 0 540
511145.b3540 511145.b2131 0 0 0 540 0 0 0 540
511145.b3540 511145.b1918 0 0 0 540 0 0 0 540
511145.b3540 511145.b2677 0 0 0 540 0 0 0 540
511145.b3540 511145.b1441 0 0 0 540 0 0 0 540
511145.b3540 511145.b2150 0 0 0 540 0 0 0 540
511145.b3540 511145.b0590 0 0 0 540 0 0 0 540
511145.b3540 511145.b3749 0 0 0 540 0 0 0 540
511145.b3540 511145.b1293 0 0 0 540 0 0 0 540
511145.b3541 511145.b0588 0 0 0 540 0 0 0 540
511145.b3541 511145.b2548 0 0 0 540 0 0 0 540
511145.b3541 511145.b0152 0 0 0 540 0 0 0 540
511145.b3541 511145.b1443 0 0 0 540 0 0 0 540
511145.b3541 511145.b0128 0 0 0 360 0 0 0 360
511145.b3541 511145.b1125 0 0 0 540 0 0 0 540
511145.b3541 511145.b0067 0 0 0 540 0 0 0 540
511145.b3541 511145.b2130 0 0 0 540 0 0 0 540
511145.b3541 511145.b1920 0 0 0 540 0 0 42 540
511145.b3541 511145.b2128 0 0 0 540 0 0 0 540
511145.b3541 511145.b2308 0 0 0 540 0 0 0 540
511145.b3541 511145.b1292 0 0 0 540 0 0 0 540
511145.b3541 511145.b2422 0 0 0 540 0 0 0 540
511145.b3541 511145.b4230 0 0 0 540 0 0 0 540
511145.b3541 511145.b0794 0 0 0 540 0 0 0 540
511145.b3541 511145.b3271 0 0 0 540 0 0 0 540
511145.b3541 511145.b3727 0 0 0 540 0 0 0 540
511145.b3541 511145.b3458 0 0 73 540 0 0 0 555
511145.b3541 511145.b0696 0 0 0 540 0 0 0 540
511145.b3541 511145.b1290 0 0 0 540 0 0 0 540
511145.b3541 511145.b0860 0 0 0 540 0 0 42 540
511145.b3541 511145.b2423 0 0 0 540 0 0 0 540
511145.b3541 511145.b0862 0 0 0 540 0 0 0 540
511145.b3541 511145.b0914 0 0 0 540 0 0 0 540
511145.b3541 511145.b4513 0 0 0 540 0 0 0 540
511145.b3541 511145.b3567 0 0 0 540 0 0 0 540
511145.b3541 511145.b4290 0 0 0 540 0 0 0 540
511145.b3541 511145.b0887 0 0 0 540 0 0 0 540
511145.b3541 511145.b3566 0 0 0 540 0 0 0 540
511145.b3541 511145.b4034 0 0 0 540 0 0 0 540
511145.b3541 511145.b1487 0 0 0 540 0 0 61 549
511145.b3541 511145.b3455 0 0 0 540 0 0 0 540
511145.b3541 511145.b0654 0 0 0 540 0 0 0 540
511145.b3541 511145.b0153 0 0 0 540 0 0 0 540
511145.b3541 511145.b3456 0 0 0 540 0 0 0 540
511145.b3541 511145.b2149 0 0 0 540 0 0 0 540
511145.b3541 511145.b0936 0 0 0 540 0 0 0 540
511145.b3541 511145.b1116 0 0 0 540 0 0 0 540
511145.b3541 511145.b0653 0 0 0 540 0 0 0 540
511145.b3541 511145.b2417 0 0 0 540 0 0 0 540
511145.b3541 511145.b0765 0 0 0 540 0 0 0 540
511145.b3541 511145.b2306 0 0 0 540 0 0 0 540
511145.b3541 511145.b0811 0 0 0 540 0 0 42 540
511145.b3541 511145.b1329 0 0 0 540 0 0 64 551
511145.b3541 511145.b0697 0 0 0 540 0 0 0 540
511145.b3541 511145.b0856 0 0 0 540 0 0 0 540
511145.b3541 511145.b2307 0 0 0 540 0 0 0 540
511145.b3541 511145.b4288 0 0 0 540 0 0 0 540
511145.b3541 511145.b3269 0 0 0 540 0 0 0 540
511145.b3541 511145.b0262 0 0 0 360 0 0 0 360
511145.b3541 511145.b1709 0 0 0 540 0 0 0 540
511145.b3541 511145.b0810 0 0 0 540 0 0 0 540
511145.b3541 511145.b3540 0 0 0 900 0 0 0 900
