tf_id	tf_uniprot_id	tf_name	target_id	target_uniprot_id	target_name	activate/repress	source
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC00465	P19931	hyaE	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC00466	P19932	hyaF	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01065	P0A9G2	nhaR	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01346	P26458	appB	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01347	P26459	appC	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01497	P63204	gadE	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01803	P32162	yiiS	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01804	P0AAB8	uspD	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01816	P37195	dctR	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC01817	P37194	slp	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC02118	P37636	mdtE	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC02119	P37637	mdtF	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC02120	P63201	gadW	+	regulonDB
RDBECOLITFC00141	P76135	ydeO	RDBECOLIGNC02649	P24244	appX	+	regulonDB
RDBECOLITFC00142	P39161	uxuR	RDBECOLIGNC02318	P0AC94	gntP	-	regulonDB
RDBECOLITFC00142	P39161	uxuR	RDBECOLIGNC02372	P0ACL2	exuR	-	regulonDB
RDBECOLITFC00142	P39161	uxuR	RDBECOLIGNC02441	P39160	uxuB	-	regulonDB
RDBECOLITFC00142	P39161	uxuR	RDBECOLIGNC04679	P39399	lgoR	-	regulonDB
RDBECOLITFC00142	P39161	uxuR	RDBECOLIGNC04680	P39400	lgoD	-	regulonDB
RDBECOLITFC00143	P0A9F1	mntR	RDBECOLIGNC02717	P0DKB3	mntS	-	regulonDB
RDBECOLITFC00143	P0A9F1	mntR	RDBECOLIGNC04083	P0A769	mntH	-	regulonDB
RDBECOLITFC00144	P45544	frlR	RDBECOLIGNC02419	P45539	frlA	-	regulonDB
RDBECOLITFC00144	P45544	frlR	RDBECOLIGNC04514	P0AC00	frlB	-	regulonDB
RDBECOLITFC00144	P45544	frlR	RDBECOLIGNC04515	P45541	frlC	-	regulonDB
RDBECOLITFC00144	P45544	frlR	RDBECOLIGNC04516	P45543	frlD	-	regulonDB
RDBECOLITFC00144	P45544	frlR	RDBECOLIGNC04517	P45544	frlR	-	regulonDB
RDBECOLITFC00145	P06709	birA	RDBECOLIGNC00113	P12995	bioA	-	regulonDB
RDBECOLITFC00145	P06709	birA	RDBECOLIGNC00114	P12996	bioB	-	regulonDB
RDBECOLITFC00145	P06709	birA	RDBECOLIGNC00115	P12999	bioC	-	regulonDB
RDBECOLITFC00145	P06709	birA	RDBECOLIGNC00116	P13000	bioD	-	regulonDB
RDBECOLITFC00145	P06709	birA	RDBECOLIGNC00117	P12998	bioF	-	regulonDB
RDBECOLITFC00146	P0A9F6	gcvA	RDBECOLIGNC00364	P0A6T9	gcvH	-+	regulonDB
RDBECOLITFC00146	P0A9F6	gcvA	RDBECOLIGNC01405	P27248	gcvT	-+	regulonDB
RDBECOLITFC00146	P0A9F6	gcvA	RDBECOLIGNC01726	P0A9F6	gcvA	-	regulonDB
RDBECOLITFC00146	P0A9F6	gcvA	RDBECOLIGNC01741	P33195	gcvP	-+	regulonDB
RDBECOLITFC00147	P0ACK5	deoR	RDBECOLIGNC00213	P07650	deoA	-	regulonDB
RDBECOLITFC00147	P0ACK5	deoR	RDBECOLIGNC00214	P0A6K6	deoB	-	regulonDB
RDBECOLITFC00147	P0ACK5	deoR	RDBECOLIGNC00215	P0A6L0	deoC	-	regulonDB
RDBECOLITFC00147	P0ACK5	deoR	RDBECOLIGNC00216	P0ABP8	deoD	-	regulonDB
RDBECOLITFC00147	P0ACK5	deoR	RDBECOLIGNC01023	P0A927	tsx	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC00652	P00452	nrdA	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC00653	P69924	nrdB	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC01381	P28903	nrdD	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC02223	P0ABW3	yfaE	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC02243	P37146	nrdF	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC02445	P39452	nrdE	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC04218	P0AC65	nrdH	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC04219	P0A772	nrdI	-	regulonDB
RDBECOLITFC00148	P0A8D0	nrdR	RDBECOLIGNC04693	P0A9N8	nrdG	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00178	P16676	cysA	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00180	P0A6J1	cysC	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00181	P21156	cysD	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00187	P0ABK5	cysK	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00188	P16703	cysM	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00189	P23845	cysN	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00190	P16700	cysP	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00192	P16701	cysU	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC00193	P0AEB0	cysW	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC02221	P0AAI1	ssuB	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC02276	P37610	tauD	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03105	Q47537	tauA	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03106	Q47538	tauB	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03107	Q47539	tauC	+	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03345	P75851	ssuC	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03346	P80645	ssuD	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03347	P75853	ssuA	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03348	P80644	ssuE	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03563	P52644	hslJ	-	regulonDB
RDBECOLITFC00152	P0A9F3	cysB	RDBECOLIGNC03915	Q47083	cbl	+	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC00303	P0ADH5	fimB	+	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC00629	P0A6L4	nanA	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC02313	P39352	nanX	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC02973	P41036	nanT	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04469	P45424	nanQ	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04470	P45425	nanK	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04471	P0A761	nanE	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04640	P39353	nanY	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04657	P39370	nanS	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04658	P39371	nanM	-	regulonDB
RDBECOLITFC00154	P0A8W0	nanR	RDBECOLIGNC04659	P69856	nanC	-	regulonDB
RDBECOLITFC00155	P00957	alaS	RDBECOLIGNC00031	P00957	alaS	-	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC03094	P51020	mhpE	+	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC04706	P77397	mhpA	+	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC04707	P0ABR9	mhpB	+	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC04708	P77044	mhpC	+	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC04709	P77608	mhpD	+	regulonDB
RDBECOLITFC00156	P77569	mhpR	RDBECOLIGNC04710	P77580	mhpF	+	regulonDB
RDBECOLITFC00157	P75989	bluR	RDBECOLIGNC03468	P75991	ycgZ	-	regulonDB
RDBECOLITFC00157	P75989	bluR	RDBECOLIGNC03469	P75992	ymgA	-	regulonDB
RDBECOLITFC00157	P75989	bluR	RDBECOLIGNC03470	P75993	ariR	-	regulonDB
RDBECOLITFC00157	P75989	bluR	RDBECOLIGNC03471	P75994	ymgC	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00021	P0AFG8	aceE	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00022	P06959	aceF	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00173	P0ABJ1	cyoA	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00174	P0ABI8	cyoB	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00175	P0ABJ3	cyoC	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00176	P0ABJ6	cyoD	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00177	P0AEA5	cyoE	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00208	P07862	ddlB	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00259	P0A725	lpxC	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00333	P0ABH0	ftsA	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00335	P0AD68	ftsI	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00336	P06136	ftsQ	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00338	P0ABG4	ftsW	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00341	P0A9A6	ftsZ	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00535	P0A9P0	lpd	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00596	P0A6W3	mraY	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00611	P17952	murC	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00612	P14900	murD	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00613	P22188	murE	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00614	P11880	murF	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00615	P17443	murG	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00641	P00393	ndh	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC00749	P23538	ppsA	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01071	P22186	mraZ	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01072	P60390	rsmH	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01073	P0AEN4	ftsL	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01075	P0ACL9	pdhR	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01115	P0A8A4	ppsR	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01715	P68066	grcA	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC01884	P33231	lldP	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC02436	P37330	glcB	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC02557	P0A6A8	acpP	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC02863	P52074	glcF	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC03001	Q47146	fadE	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC03002	P63224	gmhA	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC03191	P77598	ybcV	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC03192	P64435	ybcW	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC03756	P0ACX5	fumD	+	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC04350	Q46839	glcA	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC04351	P0AEQ1	glcG	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC04352	P52073	glcE	-	regulonDB
RDBECOLITFC00158	P0ACL9	pdhR	RDBECOLIGNC04353	P0AEP9	glcD	-	regulonDB
RDBECOLITFC00159	P77245	murR	RDBECOLIGNC04091	P77245	murR	-+	regulonDB
RDBECOLITFC00159	P77245	murR	RDBECOLIGNC04092	P76535	murQ	-	regulonDB
RDBECOLITFC00159	P77245	murR	RDBECOLIGNC04093	P77272	murP	-	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC00832	P09378	rhaR	+	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC00833	P09377	rhaS	+	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC01283	P27125	rhaT	+	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC01794	P32169	rhaD	+	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC01795	P32170	rhaA	+	regulonDB
RDBECOLITFC00160	P09377	rhaS	RDBECOLIGNC01796	P32171	rhaB	+	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC00130	P0A6F1	carA	+	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC00131	P00968	carB	+	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC00288	P0AEL6	fepB	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC02120	P63201	gadW	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC02121	P37639	gadX	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC02175	P0ACU2	rutR	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03386	P75892	rutG	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03387	P75893	rutF	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03388	P75894	rutE	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03389	P75895	rutD	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03390	P0AFQ5	rutC	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03391	P75897	rutB	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03392	P75898	rutA	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03742	P67430	nemR	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03743	P77258	nemA	-	regulonDB
RDBECOLITFC00161	P0ACU2	rutR	RDBECOLIGNC03744	P0AC81	gloA	-	regulonDB
RDBECOLITFC00162	P0AFU4	glrR	RDBECOLIGNC01824	P0AGB6	rpoE	+	regulonDB
RDBECOLITFC00162	P0AFU4	glrR	RDBECOLIGNC02211	P0AFX7	rseA	+	regulonDB
RDBECOLITFC00162	P0AFU4	glrR	RDBECOLIGNC02764	P0DPC7	rseD	+	regulonDB
RDBECOLITFC00162	P0AFU4	glrR	RDBECOLIGNC04172	P46187	rseC	+	regulonDB
RDBECOLITFC00162	P0AFU4	glrR	RDBECOLIGNC04173	P0AFX9	rseB	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00520	P02943	lamB	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00546	P0AEX9	malE	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00547	P02916	malF	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00548	P68183	malG	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00550	P68187	malK	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00551	P03841	malM	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00552	P00490	malP	+	regulonDB
RDBECOLITFC00163	P06993	malT	RDBECOLIGNC00553	P15977	malQ	+	regulonDB
RDBECOLITFC00164	P37309	arsR	RDBECOLIGNC02114	P37309	arsR	-	regulonDB
RDBECOLITFC00164	P37309	arsR	RDBECOLIGNC02115	P0AB93	arsB	-	regulonDB
RDBECOLITFC00164	P37309	arsR	RDBECOLIGNC02116	P0AB96	arsC	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03651	P77432	lsrK	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03652	P76141	lsrR	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03653	P77257	lsrA	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03654	P77672	lsrC	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03655	P0AFS1	lsrD	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03656	P76142	lsrB	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03657	P76143	lsrF	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03658	P64461	lsrG	-	regulonDB
RDBECOLITFC00165	P76141	lsrR	RDBECOLIGNC03659	P76145	tam	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC00425	P23893	hemL	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC00624	P0AF18	nagA	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC00665	P09169	ompT	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC00721	P23836	phoP	-+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC00722	P23837	phoQ	-+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01210	P18392	rstB	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01363	P0AES9	hdeA	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01364	P0AET2	hdeB	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01365	P0AFV2	yhiD	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01450	P0AET5	hdeD	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC01675	P0AFX4	rsd	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC02085	P36673	treR	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC02120	P63201	gadW	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC02311	P0ABB8	mgtA	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC02558	P0AFW2	rmf	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC02702	E2JKY7	mgtL	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03190	P77330	borD	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03332	P0A8Q6	clpS	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03464	P75987	iraM	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03643	P76135	ydeO	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03644	P76136	safA	-	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03717	P52108	rstA	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03734	P0A905	slyB	-+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC03852	P64512	mgrB	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC04255	P64554	queE	+	regulonDB
RDBECOLITFC00166	P23836	phoP	RDBECOLIGNC04461	P64610	yrbL	+	regulonDB
RDBECOLITFC00167	P52108	rstA	RDBECOLIGNC03408	P0AEA2	csgG	-	regulonDB
RDBECOLITFC00167	P52108	rstA	RDBECOLIGNC03409	P0AE98	csgF	-	regulonDB
RDBECOLITFC00167	P52108	rstA	RDBECOLIGNC03410	P0AE95	csgE	-	regulonDB
RDBECOLITFC00167	P52108	rstA	RDBECOLIGNC03411	P52106	csgD	-	regulonDB
RDBECOLITFC00167	P52108	rstA	RDBECOLIGNC03708	P36560	asr	+	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC00021	P0AFG8	aceE	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC00022	P06959	aceF	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC00535	P0A9P0	lpd	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC00568	P61889	mdh	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC01075	P0ACL9	pdhR	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC01444	P28307	csgA	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC02087	P0A9Y6	cspC	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03408	P0AEA2	csgG	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03409	P0AE98	csgF	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03410	P0AE95	csgE	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03411	P52106	csgD	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03412	P0ABK7	csgB	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03413	P52107	csgC	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC03850	P64508	yobF	-	regulonDB
RDBECOLITFC00169	P0AFT5	btsR	RDBECOLIGNC04678	P39396	btsT	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00012	P24177	acrD	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00017	P0AE88	cpxR	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00075	P0AB91	aroG	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00095	P0AB98	atpB	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00102	P0ABC0	atpI	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00130	P0A6F1	carA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00131	P00968	carB	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00142	P07363-2	cheA	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00142	P07363-1	cheA	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00145	P0A964	cheW	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00159	P0AE82	cpxA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00432	P0ACE3	hha	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00456	P0C0V0	degP	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00593	P09348	motA	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00594	P0AF06	motB	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00662	P06996	ompC	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00663	P02931	ompF	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00747	P0AFL3	ppiA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC00938	P0AGC3	slt	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01022	P02942	tsr	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01046	P12295	ung	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01064	P0AGF4	xylE	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01098	P0AAC6	yccA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01204	P24183	fdnG	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01227	P22525	ldtD	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01269	P0AEG4	dsbA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01397	P0ACH5	marA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01398	P27245	marR	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01410	P27550	acs	-	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01546	P31121	marB	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01563	P30847	baeS	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01564	P69228	baeR	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01585	P31129	dgcZ	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01689	P31801	chaA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01737	P33218	yebE	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01760	P0C0K3	srkA	+	regulonDB
RDBECOLITFC00170	P0AE88	cpxR	RDBECOLIGNC01824	P0AGB6	rpoE	-	regulonDB
