tf_id	target_id	tf_name	target_name	activate/repress	pubmed	source	tf_uniprot_id	target_uniprot_id
AT3G54340	AT3G54340	AP3	AP3	A	12121446;11027713;11923195;16640596;10607296;7907276;19033361	atrm	P35632	P35632
AT3G54340	AT4G26150	AP3	GNL	R	18417639	atrm	P35632	Q9SZI6
AT3G54340	AT4G29130	AP3	HXK1	A	18417639	atrm	P35632	Q42525
AT3G54340	AT4G30270	AP3	MERI5B	A	18417639	atrm	P35632	P24806
AT3G54340	AT4G35770	AP3	AT4G35770	A	18417639	atrm	P35632	Q38853
AT3G54340	AT5G20240	AP3	PI	A	11283333;10769227;15918886;11526079;19276203	atrm	P35632	P48007
AT3G54340	AT5G26340	AP3	AtSTP13	A	18417639	atrm	P35632	Q94AZ2
AT3G54340	AT5G56860	AP3	GNC	R	18417639	atrm	P35632	Q5HZ36
AT3G54620	AT3G30775	BZIP25	ERD5	A	16810321	atrm	Q9M1G6	P92983
AT3G55370	AT3G56970	OBP3	ORG2	A	12887587	atrm	Q9M2U1	Q9M1K1
AT3G55370	AT3G56980	OBP3	ORG3	A	12887587	atrm	Q9M2U1	Q9M1K0
AT3G55370	AT5G53450	OBP3	ORG1	A	12887587	atrm	Q9M2U1	Q9LV04
AT3G56400	AT1G19670	WRKY70	ATCLH1	R	16623907	atrm	Q9LY00	O22527
AT3G56400	AT1G75040	WRKY70	PR5	A	18307823;14742872	atrm	Q9LY00	P28493
AT3G56400	AT2G14560	WRKY70	LURP1	A	18346188	atrm	Q9LY00	Q9ZQR8
AT3G56400	AT2G14610	WRKY70	PR1	A	18713432;14742872	atrm	Q9LY00	P33154
AT3G56400	AT2G18660	WRKY70	PNP-A	A	18307823	atrm	Q9LY00	Q9ZV52
AT3G56400	AT3G57260	WRKY70	BGL2	A	18307823;14742872	atrm	Q9LY00	P33157
AT3G56400	AT4G24240	WRKY70	WRKY7	R	16963526	atrm	Q9LY00	Q9STX0
AT3G56400	AT5G44420	WRKY70	PDF1.2	R	16813576;16623907;16183832;18316638;14742872	atrm	Q9LY00	Q9FI23
AT3G58070	AT3G27920	GIS	GL1	A	17704233;16679458;20622149	atrm	Q84WI0	P27900
AT3G58070	AT5G41315	GIS	GL3	A	16679458	atrm	Q84WI0	Q9FN69
AT3G58780	AT4G00120	SHP1	IND	A	19478073;20409275	atrm	P29381	O81313
AT3G58780	AT5G67110	SHP1	ALC	A	20409275	atrm	P29381	Q9FHA2
AT3G59060	AT2G22810	PIL6	ACS4	A	18065691	atrm	Q84LH8	Q43309
AT3G59060	AT4G37770	PIL6	ACS8	A	18065691	atrm	Q84LH8	Q9T065
AT3G59060	AT5G35840	PIL6	PHYC	R	18065691	atrm	Q84LH8	P14714
AT3G61850	AT1G15550	DAG1	GA3OX1	R	19874540	atrm	Q43385	Q39103
AT3G61890	AT4G25420	ATHB-12	GA20OX1	R	20668225	atrm	Q9M276	Q39110
AT3G61910	AT1G16490	ANAC066	MYB58	A	19122102	atrm	Q9M274	Q9SA47
AT3G61910	AT1G28470	ANAC066	ANAC010	A	18952777	atrm	Q9M274	F4HY61
AT3G61910	AT1G62990	ANAC066	KNAT7	A	18952777	atrm	Q9M274	Q9FPQ8
AT3G61910	AT1G79180	ANAC066	MYB63	A	19122102	atrm	Q9M274	Q6R0A6
AT3G61910	AT5G12870	ANAC066	MYB46	A	18952777;17890373	atrm	Q9M274	Q9LXV2
AT3G61910	AT5G56110	ANAC066	AT5G56110	A	18952777	atrm	Q9M274	Q9XHV0
AT3G62420	AT3G30775	BZIP53	ERD5	A	16810321	atrm	Q9LZP8	P92983
AT3G62420	AT5G65165	BZIP53	SDH2-3	A	19261733	atrm	Q9LZP8	Q9FJP9
AT4G00120	AT3G57510	IND	ADPG1	A	19168715	atrm	O81313	O23147
AT4G00120	AT4G36930	IND	SPT	A	20176890	atrm	O81313	Q9FUA4
AT4G00120	ATMG00160	IND	cox2	R	11514566	atrm	O81313	P93285
AT4G00180	AT1G62360	YAB3	BUM1	R	15208415	atrm	Q9XFB1	Q38874
AT4G00180	AT1G65620	YAB3	AS2	R	14508003	atrm	Q9XFB1	O04479
AT4G00180	AT5G60910	YAB3	AGL8	A	16192305;19052256	atrm	Q9XFB1	Q38876
AT4G00220	AT1G23080	JLO	PIN7	R	17557810	atrm	O81323	Q940Y5
AT4G00220	AT1G62360	JLO	BUM1	A	17557810	atrm	O81323	Q38874
AT4G00220	AT1G70940	JLO	PIN3	R	20852917;17557810	atrm	O81323	Q9S7Z8
AT4G00220	AT1G73590	JLO	PIN1	R	20852917;17557810	atrm	O81323	Q9C6B8
AT4G00220	AT2G01420	JLO	PIN4	R	17557810	atrm	O81323	Q8RWZ6
AT4G00220	AT2G37630	JLO	AS1	R	17557810	atrm	O81323	O80931
AT4G00220	AT4G08150	JLO	KNAT1	A	17557810	atrm	O81323	P46639
AT4G00220	AT4G34160	JLO	CYCD3;1	A	17557810	atrm	O81323	P42753
AT4G00220	AT5G67260	JLO	CYCD3;2	A	17557810	atrm	O81323	Q9FGQ7
AT4G01250	AT2G19190	WRKY22	FRK1	A	15618416	atrm	O04609	O64483
AT4G01250	AT4G23550	WRKY22	WRKY29	A	15618416	atrm	O04609	Q9SUS1
AT4G01540	AT1G49620	NTM1	ICK5	A	17098812	atrm	A8MQY1	Q94CL9
AT4G01540	AT4G34160	NTM1	CYCD3;1	A	17098812	atrm	A8MQY1	P42753
AT4G02560	AT2G45660	LD	AGL20	A	10995392	atrm	Q38796	O64645
AT4G02560	AT5G10140	LD	FLC	R	16737527;10995392;20100201;12207655;11283346;17138694;15037730	atrm	Q38796	Q9S7Q7
AT4G02560	AT5G61850	LD	LFY	A	10363371	atrm	Q38796	Q00958
AT4G04450	AT3G23430	WRKY42	PHO1	R	19934380	atrm	Q9XEC3	Q8S403
AT4G08150	AT4G08150	KNAT1	KNAT1	A	17873098	atrm	P46639	P46639
AT4G08150	AT4G25420	KNAT1	GA20OX1	R	12372247;17461792	atrm	P46639	Q39110
AT4G08150	AT5G63090	KNAT1	LOB	A	17557810	atrm	P46639	Q9FML4
AT4G09820	AT1G61720	TT8	BAN	A	16709193;16167896;15255866	atrm	Q9FT81	Q9SEV0
AT4G09820	AT1G79840	TT8	GL2	A	19136646;19401413	atrm	Q9FT81	P46607
AT4G09820	AT2G23550	TT8	MES6	A	19136646;19401413	atrm	Q9FT81	F4IMK2
AT4G09820	AT2G23580	TT8	ABE4	A	19136646;19401413	atrm	Q9FT81	O80474
AT4G09820	AT2G37260	TT8	TTG2	A	17766401	atrm	Q9FT81	Q9ZUU0
AT4G09820	AT4G09820	TT8	TT8	A	18532978;18532977;17098849;11549766;11041882;17425717	atrm	Q9FT81	Q9FT81
AT4G09820	AT5G42800	TT8	DFR	A	18532978;18532977;17098849;11549766;11041882;17425717	atrm	Q9FT81	P51102
AT4G09960	AT1G24260	STK	SEP3	A	14555696	atrm	Q38836	O22456
AT4G09960	AT2G42830	STK	SHP2	A	14555696;16925602	atrm	Q38836	P29385
AT4G09960	AT3G58780	STK	SHP1	A	14555696;16925602	atrm	Q38836	P29381
AT4G09960	AT4G18960	STK	AG	A	14555696;17110585	atrm	Q38836	P17839
AT4G15090	AT2G37678	AT4G15090	FHY1	A	18670649;18715961;19208901;21097709;18033885	atrm	Q9SWG3	Q8S4Q6
AT4G15090	AT2G40080	AT4G15090	ELF4	A	21499259	atrm	Q9SWG3	O04211
AT4G15090	AT3G22170	AT4G15090	FHY3	A	11889039	atrm	Q9SWG3	Q9LIE5
AT4G15090	AT5G02200	AT4G15090	FHL	A	18670649;18715961;19208901;21097709;18033885	atrm	Q9SWG3	A8MR65
AT4G16110	AT3G23240	ARR2	ERF1	A	15282545	atrm	Q9ZWJ9	Q8LDC8
AT4G16110	AT5G62920	ARR2	ARR6	A	11842139;12417700;16407152	atrm	Q9ZWJ9	Q9ZWS6
AT4G16780	AT1G02340	ATHB-2	HFR1	A	16322556	atrm	Q05466	Q9FE22
AT4G17750	AT1G56600	HSF1	GOLS2	A	18502973;15610345	atrm	P41151	Q9FXB2
AT4G17750	AT2G22240	HSF1	MIPS2	A	15610345	atrm	P41151	Q38862
AT4G17750	AT2G47180	HSF1	GOLS1	A	18502973;15610345	atrm	P41151	O22893
AT4G17750	AT5G12030	HSF1	HSP17.6A	A	17059409	atrm	P41151	O81822
AT4G18960	AT1G15550	AG	GA3OX1	A	17981996;15634696	atrm	P17839	Q39103
AT4G18960	AT1G24260	AG	SEP3	A	16640596;17573799;20409275;15634696	atrm	P17839	O22456
AT4G18960	AT1G68640	AG	PAN	R	20409275	atrm	P17839	Q9SX27
AT4G18960	AT1G69120	AG	AP1	R	12826617;7640351;11923195;16640596;16854969	atrm	P17839	P35631
AT4G18960	AT1G69180	AG	CRC	A	15634696	atrm	P17839	Q8L925
AT4G18960	AT2G17950	AG	WUS	R	11591338;11703916;19138429;19897670;14623445;11440722;16115063;12045282;17461793;12530963	atrm	P17839	Q9SB92
AT4G18960	AT2G44810	AG	DAD1	A	20021553;17981996	atrm	P17839	Q948R1
AT4G18960	AT3G23130	AG	SUP	A	20409275;11874573;11006335	atrm	P17839	Q38895
AT4G18960	AT3G54340	AG	AP3	A	16640596;17573799;20409275;15634696	atrm	P17839	P35632
AT4G18960	AT4G18960	AG	AG	A	15634696	atrm	P17839	P17839
AT4G18960	AT4G27330	AG	SPL	A	17666023;20409275;15458662;16055634;15254538;18557819;16284305	atrm	P17839	O81836
AT4G18960	AT4G28520	AG	CRC	A	15634696	atrm	P17839	Q96318
AT4G18960	AT4G32980	AG	AT4G32980	A	18757555	atrm	P17839	P48731
AT4G18960	AT4G36920	AG	AP2	R	17573799;1356630	atrm	P17839	P47927
AT4G18960	AT5G14010	AG	KNU	A	20409275	atrm	P17839	Q9FFX4
AT4G20380	AT1G08830	AT4G20380	CSD1	A	15980203	atrm	P94077	P24704
AT4G20380	AT1G19250	AT4G20380	FMO1	R	16778014	atrm	P94077	Q9LMA1
AT4G20380	AT1G20630	AT4G20380	AT1G20630	A	15347794	atrm	P94077	Q96528
AT4G20380	AT5G61900	AT4G20380	BON1	R	12857819	atrm	P94077	Q941L3
AT4G21330	AT2G16910	DYT1	AMS	A	17138695;20118226	atrm	O81900	Q9ZVX2
AT4G21330	AT3G28470	DYT1	TDF1	A	18397379	atrm	O81900	Q9LSI7
AT4G21330	AT3G51590	DYT1	LTP12	A	17666023	atrm	O81900	Q9SCZ0
AT4G21330	AT5G22260	DYT1	MS1	A	17666023;20118226	atrm	O81900	Q9FMS5
AT4G21750	AT2G42840	ATML1	AT2G42840	A	11439135	atrm	Q8RWU4	Q9S728
AT4G23550	AT2G19190	WRKY29	FRK1	A	15618416	atrm	Q9SUS1	O64483
AT4G23550	AT4G23550	WRKY29	WRKY29	A	15618416	atrm	Q9SUS1	Q9SUS1
AT4G23810	AT4G23810	WRKY53	WRKY53	R	17369373	atrm	Q9SUP6	Q9SUP6
AT4G24020	AT1G08100	NLP7	NRT2.2	A	18826430	atrm	Q84TH9	Q9LMZ9
AT4G24240	AT2G14610	WRKY7	PR1	R	16963526	atrm	Q9STX0	P33154
AT4G24470	AT1G10550	TIFY1	XTH33	A	14966217	atrm	Q9LRH6	Q8LC45
AT4G24470	AT1G24260	TIFY1	SEP3	A	14966217	atrm	Q9LRH6	O22456
AT4G24470	AT1G32170	TIFY1	XTR4	A	14966217	atrm	Q9LRH6	Q38908
AT4G24470	AT3G23730	TIFY1	XTH16	A	14966217	atrm	Q9LRH6	Q8LG58
AT4G24470	AT4G14130	TIFY1	XTR7	A	14966217	atrm	Q9LRH6	Q38911
AT4G24540	AT1G24260	AGL24	SEP3	R	19460347	atrm	O82794	O22456
AT4G24540	AT2G45660	AGL24	AGL20	A	18339670	atrm	O82794	O64645
AT4G24540	AT4G18960	AGL24	AG	R	17409064;17114273;16679456	atrm	O82794	P17839
AT4G24540	AT5G61850	AGL24	LFY	A	18466303;20074092;19482969;19482972	atrm	O82794	Q00958
AT4G25470	AT1G04240	CBF2	SHY2	A	19854800	atrm	Q9SYS6	Q38822
AT4G25470	AT1G13260	CBF2	RAV1	A	19854800	atrm	Q9SYS6	Q9ZWM9
AT4G25470	AT1G32640	CBF2	MYC2	R	19854800	atrm	Q9SYS6	Q39204
AT4G25470	AT1G43160	CBF2	RAP2.6	A	15173567	atrm	Q9SYS6	Q7G1L2
AT4G25470	AT1G46768	CBF2	RAP2.1	A	20230648;15173567	atrm	Q9SYS6	Q8LC30
AT4G25470	AT1G77120	CBF2	ADH1	A	15994234;17092313	atrm	Q9SYS6	P06525
AT4G25470	AT2G39030	CBF2	AT2G39030	A	15994234	atrm	Q9SYS6	Q9ZV05
AT4G25470	AT2G42540	CBF2	COR15A	A	15994234	atrm	Q9SYS6	Q42512
AT4G25470	AT3G50970	CBF2	LTI30	A	18088305	atrm	Q9SYS6	P42758
AT4G25470	AT4G25480	CBF2	CBF3	R	15004278;18093929;16497677;12672693;16244146;19457981	atrm	Q9SYS6	Q9M0L0
AT4G25470	AT4G25490	CBF2	CBF1	R	15004278;18093929;16497677;12672693;16244146;19457981	atrm	Q9SYS6	P93835
AT4G25470	AT5G15960	CBF2	KIN1	A	17092313	atrm	Q9SYS6	P18612
AT4G25470	AT5G17490	CBF2	RGL3	A	18643985	atrm	Q9SYS6	Q9LF53
AT4G25470	AT5G52310	CBF2	LTI78	A	15994234	atrm	Q9SYS6	Q06738
AT4G25480	AT1G09350	CBF3	GOLS3	A	11846875	atrm	Q9M0L0	O80518
AT4G25480	AT1G20440	CBF3	COR47	A	17416732;12068110;15834008;12164808;14673034	atrm	Q9M0L0	P31168
AT4G25480	AT1G20450	CBF3	ERD10	A	12164808;14673034	atrm	Q9M0L0	P42759
AT4G25480	AT1G20620	CBF3	AT1G20620	A	12114563	atrm	Q9M0L0	Q42547
AT4G25480	AT1G43160	CBF3	RAP2.6	A	15173567	atrm	Q9M0L0	Q7G1L2
AT4G25480	AT1G46768	CBF3	RAP2.1	A	20230648;15173567	atrm	Q9M0L0	Q8LC30
AT4G25480	AT2G15050	CBF3	LTP	A	18441337	atrm	Q9M0L0	Q9ZUK6
AT4G25480	AT2G42530	CBF3	COR15b	A	15728337;16617101	atrm	Q9M0L0	Q9SIN5
AT4G25480	AT2G42540	CBF3	COR15A	A	17416732;16617101;12068110;11340180;15834008;12164808;14673034	atrm	Q9M0L0	Q42512
AT4G25480	AT3G11410	CBF3	PP2CA	A	15834008	atrm	Q9M0L0	P49598
AT4G25480	AT3G12580	CBF3	HSP70	A	15834008	atrm	Q9M0L0	Q9LHA8
AT4G25480	AT3G50970	CBF3	LTI30	A	18088305	atrm	Q9M0L0	P42758
AT4G25480	AT5G15960	CBF3	KIN1	A	17416732;16617101;12068110;11340180;15834008	atrm	Q9M0L0	P18612
AT4G25480	AT5G15970	CBF3	KIN2	A	15728337;16617101;12068110;11340180;15834008;12164808;14673034	atrm	Q9M0L0	P31169
AT4G25480	AT5G17490	CBF3	RGL3	A	18643985	atrm	Q9M0L0	Q9LF53
AT4G25480	AT5G25610	CBF3	RD22	A	11340180	atrm	Q9M0L0	Q08298
AT4G25480	AT5G52310	CBF3	LTI78	A	16913865;12376631;21408135;9707537;11340180;12164808;10097388;14673034	atrm	Q9M0L0	Q06738
AT4G25490	AT1G02400	CBF1	GA2OX6	A	18757556	atrm	P93835	Q9FZ21
AT4G25490	AT1G15550	CBF1	GA3OX1	A	18757556	atrm	P93835	Q39103
AT4G25490	AT1G20440	CBF1	COR47	A	18757556;9881163	atrm	P93835	P31168
AT4G25490	AT1G20630	CBF1	AT1G20630	A	15341633;12114563	atrm	P93835	Q96528
AT4G25490	AT1G43160	CBF1	RAP2.6	A	15173567	atrm	P93835	Q7G1L2
AT4G25490	AT1G46768	CBF1	RAP2.1	A	20230648;15173567	atrm	P93835	Q8LC30
AT4G25490	AT2G34555	CBF1	GA2OX3	A	18757556	atrm	P93835	O64692
AT4G25490	AT2G42540	CBF1	COR15A	A	12114563;9707537;18757556;9881163;9636231	atrm	P93835	Q42512
AT4G25490	AT3G50970	CBF1	LTI30	A	18088305	atrm	P93835	P42758
AT4G25490	AT3G55610	CBF1	P5CS2	A	18757556	atrm	P93835	P54888
AT4G25490	AT5G15960	CBF1	KIN1	R	17092313	atrm	P93835	P18612
AT4G25490	AT5G15970	CBF1	KIN2	A	9733520	atrm	P93835	P31169
AT4G25490	AT5G17490	CBF1	RGL3	A	18757556	atrm	P93835	Q9LF53
AT4G25490	AT5G52310	CBF1	LTI78	A	10097388;9733520;9636231	atrm	P93835	Q06738
AT4G25530	AT1G69120	FWA	AP1	A	10583961;9401118;10097382;10852935;11382816;10368173	atrm	Q9FVI6	P35631
AT4G26150	AT1G57990	GNL	PUP18	A	18417639	atrm	Q9SZI6	Q9C508
AT4G26150	AT2G15890	GNL	MEE14	D	18417639	atrm	Q9SZI6	Q9XIM0
AT4G26150	AT2G29350	GNL	SAG13	A	18417639	atrm	Q9SZI6	Q9ZW18
AT4G26150	AT4G29130	GNL	HXK1	R	18417639	atrm	Q9SZI6	Q42525
AT4G26150	AT4G30270	GNL	MERI5B	A	18417639	atrm	Q9SZI6	P24806
AT4G26150	AT4G35770	GNL	AT4G35770	A	18417639	atrm	Q9SZI6	Q38853
AT4G26150	AT5G26340	GNL	AtSTP13	D	18417639	atrm	Q9SZI6	Q94AZ2
AT4G27330	AT1G23420	SPL	INO	R	17666023;12183381;17693535;10601041;15131247;14731261;15299139;15328016	atrm	O81836	Q9LDT3
AT4G27330	AT1G24260	SPL	SEP3	A	19726570	atrm	O81836	O22456
AT4G27330	AT2G17950	SPL	WUS	A	15328016	atrm	O81836	Q9SB92
AT4G27330	AT4G13260	SPL	YUC2	R	18557819	atrm	O81836	Q9SVQ1
AT4G27330	AT4G18960	SPL	AG	A	19726570	atrm	O81836	P17839
AT4G27330	AT4G21750	SPL	ATML1	R	17666023	atrm	O81836	Q8RWU4
AT4G27330	AT4G32540	SPL	YUC1	R	18557819	atrm	O81836	Q9SZY8
AT4G27330	AT4G36920	SPL	AP2	A	19726570	atrm	O81836	P47927
AT4G27330	AT4G39400	SPL	BRI1	R	17666023	atrm	O81836	O22476
AT4G27330	AT5G07280	SPL	EMS1	A	17666023	atrm	O81836	Q9LYN8
AT4G27330	AT5G25620	SPL	YUC6	R	18557819	atrm	O81836	Q8VZ59
AT4G27330	AT5G65700	SPL	AT5G65700	A	16751349	atrm	O81836	O49545
AT4G27410	AT2G33380	RD26	RD20	A	16284313;15341629	atrm	Q93VY3	O22788
AT4G27410	AT5G51070	RD26	ERD1	A	19126699	atrm	Q93VY3	P42762
AT4G28110	AT4G05100	MYB41	MYB74	R	19211694	atrm	Q9M0J5	Q9M0Y5
AT4G28610	AT2G02990	AtPHR1	RNS1	A	18263782;15894620	atrm	Q94CL7	P42813
AT4G28610	AT2G33770	AtPHR1	PHO2	R	18564386;17927693	atrm	Q94CL7	Q8VY10
AT4G28610	AT2G45130	AtPHR1	SPX3	A	18315545	atrm	Q94CL7	Q5PP62
AT4G28610	AT3G23430	AtPHR1	PHO1	A	17461783	atrm	Q94CL7	Q8S403
AT4G28610	AT3G52190	AtPHR1	PHF1	A	16284308	atrm	Q94CL7	Q8GYE0
AT4G28610	AT5G20150	AtPHR1	SPX1	R	18315545	atrm	Q94CL7	Q8LBH4
AT4G28610	AT5G24770	AtPHR1	VSP2	A	16258019	atrm	Q94CL7	O82122
AT4G30080	AT3G11260	ARF16	WOX5	R	20543136	atrm	Q93YR9	Q8H1D2
AT4G31550	AT2G24570	WRKY11	WRKY17	R	17114354	atrm	Q9SV15	Q9SJA8
AT4G31550	AT2G40750	WRKY11	WRKY54	R	17114354	atrm	Q9SV15	Q93WU8
AT4G31550	AT3G45140	WRKY11	LOX2	A	17114354	atrm	Q9SV15	P38418
AT4G31550	AT3G56400	WRKY11	WRKY70	R	17114354	atrm	Q9SV15	Q9LY00
AT4G31550	AT4G31550	WRKY11	WRKY11	A	17114354	atrm	Q9SV15	Q9SV15
AT4G31550	AT5G42650	WRKY11	AOS	A	17114354	atrm	Q9SV15	Q96242
AT4G31800	AT1G64280	WRKY18	NPR1	A	19176722;12068113	atrm	Q9C5T4	P93002
AT4G31800	AT1G75040	WRKY18	PR5	A	16626474	atrm	Q9C5T4	P28493
AT4G31800	AT2G14610	WRKY18	PR1	A	16963526	atrm	Q9C5T4	P33154
AT4G31800	AT4G00340	WRKY18	AT4G00340	A	12068110	atrm	Q9C5T4	Q39203
AT4G31920	AT5G62920	ARR10	ARR6	A	11842139;12417700	atrm	O49397	Q9ZWS6
AT4G32730	AT1G08560	PC-MYB1	SYP111	A	19279197	atrm	Q9S7G7	Q42374
AT4G32880	AT4G37650	ATHB8	SHR	A	21128301	atrm	Q39123	Q9SZF7
AT4G32980	AT3G15170	AT4G32980	CUC1	A	18757555	atrm	P48731	Q9FRV4
AT4G32980	AT5G10140	AT4G32980	FLC	A	17908157	atrm	P48731	Q9S7Q7
AT4G34000	AT3G11410	ABF3	PP2CA	A	15834008	atrm	Q9M7Q3	P49598
AT4G34000	AT3G12580	ABF3	HSP70	A	15834008	atrm	Q9M7Q3	Q9LHA8
AT4G34000	AT5G52300	ABF3	LTI65	A	15834008	atrm	Q9M7Q3	Q04980
AT4G34590	AT3G30775	GBF6	ERD5	A	18088315	atrm	O65683	P92983
AT4G34590	AT3G47340	GBF6	ASN1	A	18088315;19376782	atrm	O65683	P49078
AT4G34990	AT4G22880	MYB32	LDOX	A	15584962	atrm	O49608	Q96323
AT4G34990	AT5G42800	MYB32	DFR	A	15584962	atrm	O49608	P51102
AT4G35900	AT1G69120	FD	AP1	A	20409275	atrm	Q84JK2	P35631
AT4G36730	AT1G29930	GBF1	CAB1	A	16638747	atrm	P42774	P04778
AT4G36730	AT4G10040	GBF1	CYTC-2	A	19098132	atrm	P42774	Q9T0G2
AT4G36730	AT4G35090	GBF1	AT4G35090	R	20484024	atrm	P42774	P25819
AT4G36870	AT4G08150	BLH2	KNAT1	R	18398054;18424140;17873098	atrm	Q9SW80	P46639
AT4G36920	AT1G69180	AP2	CRC	R	15598802	atrm	P47927	Q8L925
AT4G36920	AT1G79840	AP2	GL2	A	14701918;19401413	atrm	P47927	P46607
AT4G36920	AT2G37260	AP2	TTG2	A	14701918	atrm	P47927	Q9ZUU0
AT4G36920	AT2G42830	AP2	SHP2	R	15598802	atrm	P47927	P29385
AT4G36920	AT3G16770	AP2	RAP2.3	R	17204538	atrm	P47927	P42736
AT4G36920	AT3G23240	AP2	ERF1	R	17204538	atrm	P47927	Q8LDC8
AT4G36920	AT3G54340	AP2	AP3	A	17573799	atrm	P47927	P35632
AT4G36920	AT3G58780	AP2	SHP1	R	15598802	atrm	P47927	P29381
AT4G36920	AT4G18960	AP2	AG	R	12826617;17204538;10948255;11058164;10215627;18211474;10588876;17461793	atrm	P47927	P17839
AT4G36920	AT4G36920	AP2	AP2	R	17204538	atrm	P47927	P47927
AT4G36920	AT5G03840	AP2	TFL1	R	15486106	atrm	P47927	P93003
AT4G36920	AT5G20240	AP2	PI	A	7958839;17573799	atrm	P47927	P48007
AT4G36920	AT5G49360	AP2	BXL1	A	19458117	atrm	P47927	Q9FGY1
AT4G36930	AT1G15550	SPT	GA3OX1	R	16303558;17023565;17933900;17461781;18315540;18422904;17238911	atrm	Q9FUA4	Q39103
AT4G36930	AT1G80340	SPT	GA3OX2	R	16303558;18315540	atrm	Q9FUA4	Q9ZT84
AT4G36930	AT4G36260	SPT	STY2	A	20176890;18315540	atrm	Q9FUA4	O65517
AT4G37540	AT4G09820	LBD39	TT8	R	19933203	atrm	Q9SZE8	Q9FT81
AT4G37650	AT1G03840	SHR	MGP	A	17785527	atrm	Q9SZF7	Q9ZWA6
AT4G37650	AT1G50420	SHR	SCL3	A	17933900	atrm	Q9SZF7	Q9LPR8
AT4G37650	AT3G54220	SHR	SCR	A	20410882;11672520;14623445;17933900;15454085;17785527;15125773;15542499	atrm	Q9SZF7	Q9M384
AT4G37650	AT5G03150	SHR	JKD	A	17785527	atrm	Q9SZF7	Q700D2
AT4G37750	AT1G23420	ANT	INO	A	17666023;12183381;17693535;15131247;10601041;14731261	atrm	Q38914	Q9LDT3
AT4G37750	AT1G69180	ANT	CRC	R	18184731	atrm	Q38914	Q8L925
AT4G37750	AT2G34710	ANT	PHB	A	16714408;18184731	atrm	Q38914	O04291
AT4G37750	AT2G45190	ANT	AFO	A	17023565;16714408;18184731	atrm	Q38914	O22152
AT4G37750	AT3G54340	ANT	AP3	A	16714408;11935018	atrm	Q38914	P35632
AT4G37750	AT4G00180	ANT	YAB3	A	16714408	atrm	Q38914	Q9XFB1
AT4G37750	AT4G18960	ANT	AG	R	12826617;19542297;10948255;10215627;16714408;11041883;15020744	atrm	Q38914	P17839
AT4G37750	AT4G27330	ANT	SPL	A	10976054	atrm	Q38914	O81836
AT4G37750	AT4G34160	ANT	CYCD3;1	A	17726100;16824178;18410478;15937226	atrm	Q38914	P42753
AT4G37750	AT5G60690	ANT	REV	A	18184731	atrm	Q38914	Q9SE43
AT4G37750	AT5G61850	ANT	LFY	A	19542297	atrm	Q38914	Q00958
AT4G38620	AT1G51680	MYB4	4CL1	R	11080161	atrm	Q9SZP1	Q42524
AT4G38620	AT1G65060	MYB4	4CL3	R	15584962;11080161	atrm	Q9SZP1	Q9S777
AT4G38620	AT2G30490	MYB4	C4H	R	17993626;11826307;15584962;11080161;18678754	atrm	Q9SZP1	P92994
AT4G38620	AT3G53260	MYB4	PAL2	A	14675437	atrm	Q9SZP1	P45724
AT4G38620	AT4G38620	MYB4	MYB4	R	17993626	atrm	Q9SZP1	Q9SZP1
AT4G38620	AT5G13930	MYB4	TT4	R	19604393	atrm	Q9SZP1	P13114
AT5G01900	AT1G64280	WRKY62	NPR1	A	17087469	atrm	Q9LZV6	P93002
AT5G01900	AT2G14610	WRKY62	PR1	R	18776063	atrm	Q9LZV6	P33154
AT5G01900	AT3G45140	WRKY62	LOX2	R	17510065	atrm	Q9LZV6	P38418
AT5G01900	AT5G24770	WRKY62	VSP2	R	17510065	atrm	Q9LZV6	O82122
AT5G02030	AT1G26310	RPL	CAL	A	18298668	atrm	Q9LZM8	Q39081
AT5G02030	AT1G69120	RPL	AP1	A	18298668;15120075	atrm	Q9LZM8	P35631
AT5G02030	AT2G42830	RPL	SHP2	R	20409275;15155890	atrm	Q9LZM8	P29385
AT5G02030	AT3G58780	RPL	SHP1	R	20409275;15155890	atrm	Q9LZM8	P29381
AT5G02030	AT4G08150	RPL	KNAT1	A	17873098	atrm	Q9LZM8	P46639
AT5G02030	AT4G18960	RPL	AG	R	15722463;17908157;19175771;16679456;15155890	atrm	Q9LZM8	P17839
AT5G02030	AT5G61850	RPL	LFY	A	18298668	atrm	Q9LZM8	Q00958
AT5G02030	AT5G67110	RPL	ALC	R	20409275	atrm	Q9LZM8	Q9FHA2
AT5G02470	AT2G29680	DPA	CDC6	A	17012601	atrm	Q9FNY3	O82387
AT5G02470	AT3G54180	DPA	CDKB1;1	A	16055635	atrm	Q9FNY3	P25859
AT5G03150	AT3G54220	JKD	SCR	A	17785527	atrm	Q700D2	Q9M384
AT5G03680	AT5G06070	PTL	RBE	A	20409275	atrm	Q9LZS0	Q9LHS9
AT5G03790	AT1G26310	HB51	CAL	A	18298668;16554366;19291320;18694458	atrm	Q9LZR0	Q39081
AT5G04240	AT5G57560	ELF6	TCH4	A	18467490	atrm	Q6BDA0	Q38857
AT5G05410	AT1G01470	DREB2A	LEA14	A	17030801	atrm	O82132	O03983
AT5G05410	AT1G52690	DREB2A	F6D8.9	A	18552202	atrm	O82132	Q96270
AT5G05410	AT2G41190	DREB2A	T3K9.4	A	18552202	atrm	O82132	O80668
