protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name
BSU_01440	BSU_01260	experimental	subtiwiki	RplQ	RplQ	RplN	RplNA
BSU_01180	BSU_01350	experimental	subtiwiki	RplW	RplW	RplO	RplO
BSU_01270	BSU_01340	experimental	subtiwiki	RplX	RplX	RpmD	RpmD
BSU_28850	BSU_15820	experimental	subtiwiki	RplT	RplT	RpmB	RpmB
BSU_28860	BSU_01490	experimental	subtiwiki	RpmI	RpmI	RplM	RplM
BSU_01180	BSU_41060	experimental	subtiwiki	RplW	RplW	RpmH	RpmH
new_2477758_2477958_c	BSU_01180	experimental	subtiwiki	RpmGC	RpmGC	RplW	RplW
BSU_15820	BSU_01320	experimental	subtiwiki	RpmB	RpmB	RplR	RplR
BSU_28850	BSU_01190	experimental	subtiwiki	RplT	RplT	RplB	RplB
BSU_01190	BSU_00990	experimental	subtiwiki	RplB	RplB	RpmGB	RpmGB
BSU_01260	BSU_40500	experimental	subtiwiki	RplN	RplNA	RplI	RplI
BSU_01260	BSU_40500	experimental	subtiwiki	RplN	RplNA	RplI	RplI
BSU_01040	BSU_41060	experimental	subtiwiki	RplJ	RplJ	RpmH	RpmH
BSU_37070	BSU_01050	experimental	subtiwiki	RpmE	RpmEA	RplL	RplL
BSU_37070	BSU_01050	experimental	subtiwiki	RpmE	RpmEA	RplL	RplL
BSU_01230	BSU_30700	experimental	subtiwiki	RplP	RplP	RpmEB	RpmEB
new_2477758_2477958_c	BSU_24900	experimental	subtiwiki	RpmGC	RpmGC	RpmGA	RpmGA
BSU_27940	BSU_01180	experimental	subtiwiki	RpmA	RpmA	RplW	RplW
BSU_37070	BSU_01400	experimental	subtiwiki	RpmE	RpmEA	RpmJ	RpmJ
BSU_37070	BSU_01400	experimental	subtiwiki	RpmE	RpmEA	RpmJ	RpmJ
BSU_40500	BSU_01040	experimental	subtiwiki	RplI	RplI	RplJ	RplJ
BSU_01240	BSU_28850	experimental	subtiwiki	RpmC	RpmC	RplT	RplT
BSU_28850	BSU_01210	experimental	subtiwiki	RplT	RplT	RplV	RplV
BSU_01040	BSU_01180	experimental	subtiwiki	RplJ	RplJ	RplW	RplW
BSU_37070	BSU_15080	experimental	subtiwiki	RpmE	RpmEA	RpmF	RpmF
BSU_37070	BSU_15080	experimental	subtiwiki	RpmE	RpmEA	RpmF	RpmF
new_2477758_2477958_c	BSU_01050	experimental	subtiwiki	RpmGC	RpmGC	RplL	RplL
BSU_01170	BSU_27960	experimental	subtiwiki	RplD	RplD	RplU	RplU
BSU_01320	BSU_01020	experimental	subtiwiki	RplR	RplR	RplK	RplK
BSU_01310	BSU_16040	experimental	subtiwiki	RplF	RplF	RplS	RplS
BSU_16040	BSU_01160	experimental	subtiwiki	RplS	RplS	RplC	RplC
BSU_01260	BSU_01040	experimental	subtiwiki	RplN	RplNA	RplJ	RplJ
BSU_01260	BSU_01040	experimental	subtiwiki	RplN	RplNA	RplJ	RplJ
BSU_01310	BSU_28850	experimental	subtiwiki	RplF	RplF	RplT	RplT
BSU_01260	BSU_01020	experimental	subtiwiki	RplN	RplNA	RplK	RplK
BSU_01260	BSU_01020	experimental	subtiwiki	RplN	RplNA	RplK	RplK
BSU_00520	BSU_01030	experimental	subtiwiki	Ctc	Ctc	RplA	RplA
BSU_15080	BSU_01210	experimental	subtiwiki	RpmF	RpmF	RplV	RplV
BSU_30700	BSU_01210	experimental	subtiwiki	RpmEB	RpmEB	RplV	RplV
BSU_01040	BSU_15820	experimental	subtiwiki	RplJ	RplJ	RpmB	RpmB
BSU_01090	BSU_01030	experimental	subtiwiki	RplGB	RplGB	RplA	RplA
BSU_27960	BSU_00990	experimental	subtiwiki	RplU	RplU	RpmGB	RpmGB
BSU_16040	BSU_00990	experimental	subtiwiki	RplS	RplS	RpmGB	RpmGB
BSU_01030	BSU_27940	experimental	subtiwiki	RplA	RplA	RpmA	RpmA
new_2477758_2477958_c	BSU_30700	experimental	subtiwiki	RpmGC	RpmGC	RpmEB	RpmEB
BSU_01310	BSU_01280	experimental	subtiwiki	RplF	RplF	RplE	RplE
BSU_01240	BSU_16040	experimental	subtiwiki	RpmC	RpmC	RplS	RplS
BSU_01030	new_2477758_2477958_c	experimental	subtiwiki	RplA	RplA	RpmGC	RpmGC
BSU_01490	BSU_01210	experimental	subtiwiki	RplM	RplM	RplV	RplV
BSU_37070	BSU_01350	experimental	subtiwiki	RpmE	RpmEA	RplO	RplO
BSU_37070	BSU_01350	experimental	subtiwiki	RpmE	RpmEA	RplO	RplO
BSU_16040	new_2477758_2477958_c	experimental	subtiwiki	RplS	RplS	RpmGC	RpmGC
BSU_01180	BSU_01050	experimental	subtiwiki	RplW	RplW	RplL	RplL
BSU_01170	BSU_01050	experimental	subtiwiki	RplD	RplD	RplL	RplL
BSU_27940	BSU_01020	experimental	subtiwiki	RpmA	RpmA	RplK	RplK
new_2477758_2477958_c	BSU_01190	experimental	subtiwiki	RpmGC	RpmGC	RplB	RplB
new_2477758_2477958_c	BSU_01340	experimental	subtiwiki	RpmGC	RpmGC	RpmD	RpmD
BSU_00990	BSU_01050	experimental	subtiwiki	RpmGB	RpmGB	RplL	RplL
BSU_01190	BSU_41060	experimental	subtiwiki	RplB	RplB	RpmH	RpmH
BSU_01090	BSU_27940	experimental	subtiwiki	RplGB	RplGB	RpmA	RpmA
BSU_01260	BSU_01050	experimental	subtiwiki	RplN	RplNA	RplL	RplL
BSU_01260	BSU_01050	experimental	subtiwiki	RplN	RplNA	RplL	RplL
BSU_40500	BSU_01490	experimental	subtiwiki	RplI	RplI	RplM	RplM
BSU_37070	BSU_01090	experimental	subtiwiki	RpmE	RpmEA	RplGB	RplGB
BSU_37070	BSU_01090	experimental	subtiwiki	RpmE	RpmEA	RplGB	RplGB
BSU_01490	BSU_01020	experimental	subtiwiki	RplM	RplM	RplK	RplK
BSU_01320	BSU_01490	experimental	subtiwiki	RplR	RplR	RplM	RplM
BSU_01440	BSU_01240	experimental	subtiwiki	RplQ	RplQ	RpmC	RpmC
BSU_01320	BSU_01230	experimental	subtiwiki	RplR	RplR	RplP	RplP
BSU_01180	BSU_28850	experimental	subtiwiki	RplW	RplW	RplT	RplT
BSU_01340	BSU_01320	experimental	subtiwiki	RpmD	RpmD	RplR	RplR
BSU_01340	BSU_01490	experimental	subtiwiki	RpmD	RpmD	RplM	RplM
BSU_01490	BSU_00990	experimental	subtiwiki	RplM	RplM	RpmGB	RpmGB
BSU_01240	BSU_01210	experimental	subtiwiki	RpmC	RpmC	RplV	RplV
BSU_01170	BSU_01030	experimental	subtiwiki	RplD	RplD	RplA	RplA
BSU_15820	BSU_24900	experimental	subtiwiki	RpmB	RpmB	RpmGA	RpmGA
BSU_01340	BSU_01020	experimental	subtiwiki	RpmD	RpmD	RplK	RplK
BSU_28850	BSU_01020	experimental	subtiwiki	RplT	RplT	RplK	RplK
BSU_37070	BSU_30700	experimental	subtiwiki	RpmE	RpmEA	RpmEB	RpmEB
BSU_37070	BSU_30700	experimental	subtiwiki	RpmE	RpmEA	RpmEB	RpmEB
BSU_01240	BSU_01280	experimental	subtiwiki	RpmC	RpmC	RplE	RplE
BSU_01040	BSU_28860	experimental	subtiwiki	RplJ	RplJ	RpmI	RpmI
BSU_24900	BSU_01210	experimental	subtiwiki	RpmGA	RpmGA	RplV	RplV
BSU_01440	BSU_28860	experimental	subtiwiki	RplQ	RplQ	RpmI	RpmI
BSU_01310	BSU_27940	experimental	subtiwiki	RplF	RplF	RpmA	RpmA
BSU_16040	BSU_01320	experimental	subtiwiki	RplS	RplS	RplR	RplR
BSU_01260	BSU_01240	experimental	subtiwiki	RplN	RplNA	RpmC	RpmC
BSU_01260	BSU_01240	experimental	subtiwiki	RplN	RplNA	RpmC	RpmC
BSU_37070	BSU_01040	experimental	subtiwiki	RpmE	RpmEA	RplJ	RplJ
BSU_37070	BSU_01040	experimental	subtiwiki	RpmE	RpmEA	RplJ	RplJ
BSU_37070	BSU_01270	experimental	subtiwiki	RpmE	RpmEA	RplX	RplX
BSU_37070	BSU_01270	experimental	subtiwiki	RpmE	RpmEA	RplX	RplX
BSU_16040	BSU_01210	experimental	subtiwiki	RplS	RplS	RplV	RplV
BSU_01310	BSU_01160	experimental	subtiwiki	RplF	RplF	RplC	RplC
BSU_27940	BSU_01210	experimental	subtiwiki	RpmA	RpmA	RplV	RplV
BSU_40500	BSU_30700	experimental	subtiwiki	RplI	RplI	RpmEB	RpmEB
BSU_01040	BSU_01270	experimental	subtiwiki	RplJ	RplJ	RplX	RplX
BSU_15080	BSU_01020	experimental	subtiwiki	RpmF	RpmF	RplK	RplK
BSU_01090	BSU_01020	experimental	subtiwiki	RplGB	RplGB	RplK	RplK
BSU_01030	BSU_01020	experimental	subtiwiki	RplA	RplA	RplK	RplK
BSU_01340	BSU_00990	experimental	subtiwiki	RpmD	RpmD	RpmGB	RpmGB
BSU_28850	BSU_24900	experimental	subtiwiki	RplT	RplT	RpmGA	RpmGA
new_2477758_2477958_c	BSU_28860	experimental	subtiwiki	RpmGC	RpmGC	RpmI	RpmI
BSU_00520	BSU_15080	experimental	subtiwiki	Ctc	Ctc	RpmF	RpmF
BSU_16040	BSU_01270	experimental	subtiwiki	RplS	RplS	RplX	RplX
BSU_01050	BSU_01210	experimental	subtiwiki	RplL	RplL	RplV	RplV
BSU_01320	BSU_01210	experimental	subtiwiki	RplR	RplR	RplV	RplV
BSU_01260	BSU_01400	experimental	subtiwiki	RplN	RplNA	RpmJ	RpmJ
BSU_01260	BSU_01400	experimental	subtiwiki	RplN	RplNA	RpmJ	RpmJ
new_2477758_2477958_c	BSU_15080	experimental	subtiwiki	RpmGC	RpmGC	RpmF	RpmF
BSU_40500	BSU_24900	experimental	subtiwiki	RplI	RplI	RpmGA	RpmGA
BSU_01170	BSU_01270	experimental	subtiwiki	RplD	RplD	RplX	RplX
BSU_01340	BSU_24900	experimental	subtiwiki	RpmD	RpmD	RpmGA	RpmGA
BSU_01260	BSU_41060	experimental	subtiwiki	RplN	RplNA	RpmH	RpmH
BSU_01260	BSU_41060	experimental	subtiwiki	RplN	RplNA	RpmH	RpmH
BSU_01030	BSU_01180	experimental	subtiwiki	RplA	RplA	RplW	RplW
BSU_01310	BSU_30700	experimental	subtiwiki	RplF	RplF	RpmEB	RpmEB
BSU_40500	BSU_01190	experimental	subtiwiki	RplI	RplI	RplB	RplB
BSU_37070	BSU_01180	experimental	subtiwiki	RpmE	RpmEA	RplW	RplW
BSU_37070	BSU_01180	experimental	subtiwiki	RpmE	RpmEA	RplW	RplW
BSU_01260	BSU_24900	experimental	subtiwiki	RplN	RplNA	RpmGA	RpmGA
BSU_01260	BSU_24900	experimental	subtiwiki	RplN	RplNA	RpmGA	RpmGA
BSU_01090	BSU_01180	experimental	subtiwiki	RplGB	RplGB	RplW	RplW
BSU_01260	BSU_01270	experimental	subtiwiki	RplN	RplNA	RplX	RplX
BSU_01260	BSU_01270	experimental	subtiwiki	RplN	RplNA	RplX	RplX
BSU_01170	BSU_01040	experimental	subtiwiki	RplD	RplD	RplJ	RplJ
BSU_40500	BSU_00990	experimental	subtiwiki	RplI	RplI	RpmGB	RpmGB
BSU_37070	BSU_41060	experimental	subtiwiki	RpmE	RpmEA	RpmH	RpmH
BSU_37070	BSU_41060	experimental	subtiwiki	RpmE	RpmEA	RpmH	RpmH
BSU_00520	BSU_00990	experimental	subtiwiki	Ctc	Ctc	RpmGB	RpmGB
BSU_01030	BSU_01350	experimental	subtiwiki	RplA	RplA	RplO	RplO
BSU_01270	BSU_30700	experimental	subtiwiki	RplX	RplX	RpmEB	RpmEB
BSU_27940	BSU_01400	experimental	subtiwiki	RpmA	RpmA	RpmJ	RpmJ
BSU_01240	BSU_01160	experimental	subtiwiki	RpmC	RpmC	RplC	RplC
BSU_27960	BSU_15080	experimental	subtiwiki	RplU	RplU	RpmF	RpmF
BSU_01320	BSU_30700	experimental	subtiwiki	RplR	RplR	RpmEB	RpmEB
BSU_01310	BSU_01240	experimental	subtiwiki	RplF	RplF	RpmC	RpmC
BSU_01030	BSU_01320	experimental	subtiwiki	RplA	RplA	RplR	RplR
BSU_40500	BSU_01160	experimental	subtiwiki	RplI	RplI	RplC	RplC
BSU_01440	BSU_30700	experimental	subtiwiki	RplQ	RplQ	RpmEB	RpmEB
BSU_01190	BSU_01230	experimental	subtiwiki	RplB	RplB	RplP	RplP
new_2477758_2477958_c	BSU_01210	experimental	subtiwiki	RpmGC	RpmGC	RplV	RplV
BSU_01240	BSU_01020	experimental	subtiwiki	RpmC	RpmC	RplK	RplK
BSU_01090	BSU_28850	experimental	subtiwiki	RplGB	RplGB	RplT	RplT
BSU_01030	BSU_01340	experimental	subtiwiki	RplA	RplA	RpmD	RpmD
BSU_28860	BSU_01400	experimental	subtiwiki	RpmI	RpmI	RpmJ	RpmJ
BSU_16040	BSU_01020	experimental	subtiwiki	RplS	RplS	RplK	RplK
BSU_27960	BSU_30700	experimental	subtiwiki	RplU	RplU	RpmEB	RpmEB
BSU_01190	BSU_01490	experimental	subtiwiki	RplB	RplB	RplM	RplM
BSU_01240	BSU_01350	experimental	subtiwiki	RpmC	RpmC	RplO	RplO
BSU_27960	BSU_01160	experimental	subtiwiki	RplU	RplU	RplC	RplC
BSU_01090	BSU_30700	experimental	subtiwiki	RplGB	RplGB	RpmEB	RpmEB
BSU_16040	BSU_01340	experimental	subtiwiki	RplS	RplS	RpmD	RpmD
BSU_01180	BSU_00990	experimental	subtiwiki	RplW	RplW	RpmGB	RpmGB
BSU_01490	BSU_01160	experimental	subtiwiki	RplM	RplM	RplC	RplC
BSU_00520	BSU_41060	experimental	subtiwiki	Ctc	Ctc	RpmH	RpmH
BSU_16040	BSU_28860	experimental	subtiwiki	RplS	RplS	RpmI	RpmI
BSU_01180	BSU_01320	experimental	subtiwiki	RplW	RplW	RplR	RplR
BSU_01090	BSU_40500	experimental	subtiwiki	RplGB	RplGB	RplI	RplI
BSU_15820	BSU_01280	experimental	subtiwiki	RpmB	RpmB	RplE	RplE
BSU_27940	BSU_00990	experimental	subtiwiki	RpmA	RpmA	RpmGB	RpmGB
BSU_24900	BSU_30700	experimental	subtiwiki	RpmGA	RpmGA	RpmEB	RpmEB
BSU_01030	BSU_01230	experimental	subtiwiki	RplA	RplA	RplP	RplP
BSU_01030	BSU_28860	experimental	subtiwiki	RplA	RplA	RpmI	RpmI
BSU_15820	BSU_00990	experimental	subtiwiki	RpmB	RpmB	RpmGB	RpmGB
BSU_28860	BSU_15820	experimental	subtiwiki	RpmI	RpmI	RpmB	RpmB
BSU_15080	BSU_01350	experimental	subtiwiki	RpmF	RpmF	RplO	RplO
BSU_00990	BSU_24900	experimental	subtiwiki	RpmGB	RpmGB	RpmGA	RpmGA
BSU_28850	BSU_01350	experimental	subtiwiki	RplT	RplT	RplO	RplO
BSU_16040	BSU_01490	experimental	subtiwiki	RplS	RplS	RplM	RplM
BSU_01180	BSU_01400	experimental	subtiwiki	RplW	RplW	RpmJ	RpmJ
BSU_01440	BSU_01400	experimental	subtiwiki	RplQ	RplQ	RpmJ	RpmJ
BSU_01310	BSU_01490	experimental	subtiwiki	RplF	RplF	RplM	RplM
BSU_01440	BSU_01270	experimental	subtiwiki	RplQ	RplQ	RplX	RplX
BSU_00990	BSU_41060	experimental	subtiwiki	RpmGB	RpmGB	RpmH	RpmH
BSU_01260	BSU_30700	experimental	subtiwiki	RplN	RplNA	RpmEB	RpmEB
BSU_01260	BSU_30700	experimental	subtiwiki	RplN	RplNA	RpmEB	RpmEB
BSU_01090	BSU_01350	experimental	subtiwiki	RplGB	RplGB	RplO	RplO
BSU_41060	BSU_01210	experimental	subtiwiki	RpmH	RpmH	RplV	RplV
BSU_01310	BSU_15820	experimental	subtiwiki	RplF	RplF	RpmB	RpmB
BSU_16040	BSU_40500	experimental	subtiwiki	RplS	RplS	RplI	RplI
BSU_27940	BSU_01340	experimental	subtiwiki	RpmA	RpmA	RpmD	RpmD
BSU_01170	BSU_41060	experimental	subtiwiki	RplD	RplD	RpmH	RpmH
BSU_28850	BSU_01160	experimental	subtiwiki	RplT	RplT	RplC	RplC
BSU_01090	BSU_01040	experimental	subtiwiki	RplGB	RplGB	RplJ	RplJ
BSU_01260	BSU_01180	experimental	subtiwiki	RplN	RplNA	RplW	RplW
BSU_01260	BSU_01180	experimental	subtiwiki	RplN	RplNA	RplW	RplW
BSU_00520	BSU_01240	experimental	subtiwiki	Ctc	Ctc	RpmC	RpmC
BSU_00520	BSU_16040	experimental	subtiwiki	Ctc	Ctc	RplS	RplS
BSU_15820	BSU_01400	experimental	subtiwiki	RpmB	RpmB	RpmJ	RpmJ
BSU_01240	BSU_24900	experimental	subtiwiki	RpmC	RpmC	RpmGA	RpmGA
BSU_01190	BSU_01350	experimental	subtiwiki	RplB	RplB	RplO	RplO
BSU_01440	BSU_00990	experimental	subtiwiki	RplQ	RplQ	RpmGB	RpmGB
BSU_01440	BSU_40500	experimental	subtiwiki	RplQ	RplQ	RplI	RplI
BSU_28860	BSU_01340	experimental	subtiwiki	RpmI	RpmI	RpmD	RpmD
BSU_01260	BSU_01190	experimental	subtiwiki	RplN	RplNA	RplB	RplB
BSU_01260	BSU_01190	experimental	subtiwiki	RplN	RplNA	RplB	RplB
new_2477758_2477958_c	BSU_01400	experimental	subtiwiki	RpmGC	RpmGC	RpmJ	RpmJ
BSU_01440	BSU_01310	experimental	subtiwiki	RplQ	RplQ	RplF	RplF
BSU_01260	BSU_01280	experimental	subtiwiki	RplN	RplNA	RplE	RplE
BSU_01260	BSU_01280	experimental	subtiwiki	RplN	RplNA	RplE	RplE
BSU_01310	BSU_01190	experimental	subtiwiki	RplF	RplF	RplB	RplB
BSU_01050	BSU_01160	experimental	subtiwiki	RplL	RplL	RplC	RplC
BSU_01050	BSU_01020	experimental	subtiwiki	RplL	RplL	RplK	RplK
BSU_01180	BSU_24900	experimental	subtiwiki	RplW	RplW	RpmGA	RpmGA
BSU_01350	BSU_24900	experimental	subtiwiki	RplO	RplO	RpmGA	RpmGA
BSU_15080	BSU_01160	experimental	subtiwiki	RpmF	RpmF	RplC	RplC
BSU_01310	BSU_41060	experimental	subtiwiki	RplF	RplF	RpmH	RpmH
BSU_01030	BSU_40500	experimental	subtiwiki	RplA	RplA	RplI	RplI
BSU_01090	BSU_01050	experimental	subtiwiki	RplGB	RplGB	RplL	RplL
BSU_01310	BSU_01260	experimental	subtiwiki	RplF	RplF	RplN	RplNA
BSU_01310	BSU_01260	experimental	subtiwiki	RplF	RplF	RplN	RplNA
BSU_01340	BSU_01230	experimental	subtiwiki	RpmD	RpmD	RplP	RplP
BSU_28860	BSU_01020	experimental	subtiwiki	RpmI	RpmI	RplK	RplK
BSU_00520	BSU_01400	experimental	subtiwiki	Ctc	Ctc	RpmJ	RpmJ
new_2477758_2477958_c	BSU_40500	experimental	subtiwiki	RpmGC	RpmGC	RplI	RplI
BSU_00520	BSU_01270	experimental	subtiwiki	Ctc	Ctc	RplX	RplX
BSU_27940	BSU_16040	experimental	subtiwiki	RpmA	RpmA	RplS	RplS
BSU_01190	BSU_24900	experimental	subtiwiki	RplB	RplB	RpmGA	RpmGA
BSU_27960	BSU_00520	experimental	subtiwiki	RplU	RplU	Ctc	Ctc
BSU_15820	BSU_01230	experimental	subtiwiki	RpmB	RpmB	RplP	RplP
BSU_00520	BSU_30700	experimental	subtiwiki	Ctc	Ctc	RpmEB	RpmEB
BSU_24900	BSU_41060	experimental	subtiwiki	RpmGA	RpmGA	RpmH	RpmH
BSU_01030	BSU_01190	experimental	subtiwiki	RplA	RplA	RplB	RplB
BSU_01190	BSU_01210	experimental	subtiwiki	RplB	RplB	RplV	RplV
BSU_01170	new_2477758_2477958_c	experimental	subtiwiki	RplD	RplD	RpmGC	RpmGC
BSU_00520	BSU_15820	experimental	subtiwiki	Ctc	Ctc	RpmB	RpmB
BSU_01260	BSU_01160	experimental	subtiwiki	RplN	RplNA	RplC	RplC
BSU_01260	BSU_01160	experimental	subtiwiki	RplN	RplNA	RplC	RplC
BSU_28530	BSU_28520	experimental	subtiwiki	EtfB	EtfB	EtfA	EtfA
BSU_40900	BSU_27620	experimental	subtiwiki	SsbA	SsbA	RecJ	RecJ
BSU_15290	BSU_29630	experimental	subtiwiki	FtsZ	FtsZ	RefZ	RefZ
BSU_24670	BSU_24720	experimental	subtiwiki	ComGG	ComGG	ComGB	ComGB
BSU_24220	BSU_14490	experimental	subtiwiki	Spo0A	Spo0A	KinC	KinC
BSU_11430	BSU_31010	experimental	subtiwiki	OppA	OppA	FloT	FloT
BSU_05980	BSU_17710	experimental	subtiwiki	TatAY	TatAY	TatAC	TatAC
BSU_37030	BSU_00880	experimental	subtiwiki	RacA	RacA	DisA	DisA
BSU_34360	BSU_34370	experimental	subtiwiki	EpsB	EpsB	EpsA	EpsA
BSU_13310	BSU_36520	experimental	subtiwiki	TnrA	TnrA	NrgB	NrgB
BSU_36310	BSU_16940	experimental	subtiwiki	SsbB	SsbB	RecA	RecA
BSU_34760	BSU_15760	experimental	subtiwiki	GlmR	GlmR	PrpC	PrpC
BSU_28020	BSU_22180	experimental	subtiwiki	MreC	MreC	GpsB	GpsB
BSU_15890	BSU_18070	experimental	subtiwiki	PlsX	PlsX	PlsY	PlsY
BSU_06839	BSU_06830	experimental	subtiwiki	PhrH	PhrH	RapH	RapH
BSU_19360	BSU_29130	experimental	subtiwiki	OdhB	OdhB	Icd	Icd
BSU_11770	BSU_11780	experimental	subtiwiki	CotW	CotW	CotV	CotV
BSU_24710	BSU_24720	experimental	subtiwiki	ComGC	ComGC	ComGB	ComGB
BSU_14150	BSU_30190	experimental	subtiwiki	YkuN	YkuN	BioI	BioI
BSU_16350	BSU_16340	experimental	subtiwiki	FliP	FliP	FliO	FliZ
BSU_12240	BSU_12250	experimental	subtiwiki	YjkA	YjkA	YjkB	YjkB
BSU_24630	BSU_24620	experimental	subtiwiki	SipW	SipW	TasA	TasA
BSU_37450	BSU_06610	experimental	subtiwiki	YwhK	YwhK	PcrA	PcrA
BSU_24360	BSU_28380	experimental	subtiwiki	SpoIIIAH	SpoIIIAH	GerM	GerM
BSU_05750	BSU_32690	experimental	subtiwiki	Fra	Fra	SufS	SufS
BSU_33940	BSU_14629	experimental	subtiwiki	GapA	GapA	Sr1	Sr1
BSU_24720	BSU_24690	experimental	subtiwiki	ComGB	ComGB	ComGE	ComGE
BSU_23470	BSU_00640	experimental	subtiwiki	SpoIIAA	SpoIIAA	SpoIIE	SpoIIE
BSU_25570	BSU_24730	experimental	subtiwiki	ComEC	ComEC	ComGA	ComGA
BSU_12820	BSU_12830	experimental	subtiwiki	SpoIISB	SpoIISB	SpoIISA	SpoIISA
BSU_36310	BSU_35470	experimental	subtiwiki	SsbB	SsbB	ComFA	ComFA
BSU_24220	BSU_11520	experimental	subtiwiki	Spo0A	Spo0A	MecA	MecA
BSU_19000	BSU_18990	experimental	subtiwiki	YobL	RttL	YobK	RttM
BSU_16940	BSU_22310	experimental	subtiwiki	RecA	RecA	RecU	RecU
BSU_06610	BSU_35170	experimental	subtiwiki	PcrA	PcrA	UvrB	UvrB
BSU_36510	BSU_36520	experimental	subtiwiki	NrgA	AmtB	NrgB	NrgB
BSU_25470	BSU_25460	experimental	subtiwiki	DnaK	DnaK	DnaJ	DnaJ
BSU_39290	BSU_39300	experimental	subtiwiki	YxxD	YxxD	YxiD	YxiD
BSU_21920	BSU_29610	experimental	subtiwiki	UgtP	UgtP	EzrA	EzrA
BSU_01030	BSU_04580	experimental	subtiwiki	RplA	RplA	CshA	CshA
BSU_36070	BSU_36060	experimental	subtiwiki	CotG	CotG	CotH	CotH
BSU_13690	BSU_22910	experimental	subtiwiki	MotA	MotA	MotI	YpfA
BSU_04160	BSU_03982	experimental	subtiwiki	MtlR	MtlR	MtlF	MtlF
BSU_40970	BSU_40960	experimental	subtiwiki	ParA	ParA	ParB	ParB
BSU_16430	BSU_16440	experimental	subtiwiki	CheA	CheA	CheW	CheW
BSU_17380	BSU_20030	experimental	subtiwiki	NrdE	NrdE	YosR	YosR
BSU_16430	BSU_31260	experimental	subtiwiki	CheA	CheA	McpB	McpB
BSU_33040	BSU_18000	experimental	subtiwiki	CitG	FumC	CitB	CitB
BSU_33040	BSU_18000	experimental	subtiwiki	CitG	FumC	CitB	CitB
BSU_40100	BSU_40090	experimental	subtiwiki	AhpF	AhpF	AhpC	AhpC
BSU_15720	BSU_01210	experimental	subtiwiki	DefA	DefA	RplV	RplV
BSU_16330	BSU_16430	experimental	subtiwiki	CheY	CheY	CheA	CheA
BSU_04490	BSU_04500	experimental	subtiwiki	YdbJ	YdbJ	YdbK	YdbK
BSU_14320	BSU_14330	experimental	subtiwiki	YknU	YknU	YknV	YknV
BSU_34330	BSU_16220	experimental	subtiwiki	EpsE	EpsE	FliG	FliG
BSU_36550	BSU_28380	experimental	subtiwiki	SpoIIQ	SpoIIQ	GerM	GerM
BSU_15150	BSU_40400	experimental	subtiwiki	FtsL	FtsL	WalK	WalK
BSU_01310	BSU_16050	experimental	subtiwiki	RplF	RplF	RbgA	RbgA
BSU_01130	BSU_00660	experimental	subtiwiki	TufA	TufA	YabT	YabT
BSU_24670	BSU_24690	experimental	subtiwiki	ComGG	ComGG	ComGE	ComGE
BSU_05010	BSU_05020	experimental	subtiwiki	RapI	RapI	PhrI	PhrI
BSU_01730	BSU_01740	experimental	subtiwiki	SigW	SigW	RsiW	RsiW
BSU_15520	BSU_15510	experimental	subtiwiki	PyrAB	PyrAB	PyrAA	PyrAA
BSU_31450	BSU_25690	experimental	subtiwiki	KinB	KinB	Sda	Sda
BSU_35000	BSU_34740	experimental	subtiwiki	HprK	HprK	Crh	Crh
BSU_11530	BSU_35470	experimental	subtiwiki	CoiA	CoiA	ComFA	ComFA
BSU_27500	BSU_27510	experimental	subtiwiki	TrmU	TrmU	YrvO	IscSA
BSU_06570	BSU_06610	experimental	subtiwiki	YerB	YerB	PcrA	PcrA
BSU_25570	BSU_25590	experimental	subtiwiki	ComEC	ComEC	ComEA	ComEA
BSU_31450	BSU_22540	experimental	subtiwiki	KinB	KinB	QcrC	QcrC
BSU_24600	BSU_24220	experimental	subtiwiki	SinI	SinI	Spo0A	Spo0A
BSU_40400	BSU_40380	experimental	subtiwiki	WalK	WalK	WalI	YycI
BSU_40400	BSU_40380	experimental	subtiwiki	WalK	WalK	WalI	YycI
BSU_15760	BSU_01130	experimental	subtiwiki	PrpC	PrpC	TufA	TufA
BSU_27170	BSU_36260	experimental	subtiwiki	FatR	BscR	TkmA	YwqC
BSU_28030	BSU_22320	experimental	subtiwiki	MreB	MreB	PonA	PonA
BSU_25200	BSU_31680	experimental	subtiwiki	SigA	SigA	ComA	ComA
BSU_25870	BSU_25860	experimental	subtiwiki	YqcF	RttF	YqcG	RttG
BSU_24730	BSU_35470	experimental	subtiwiki	ComGA	ComGA	ComFA	ComFA
BSU_14230	BSU_14220	experimental	subtiwiki	AhpT	AhpT	AhpA	AhpA
BSU_24730	BSU_28050	experimental	subtiwiki	ComGA	ComGA	Maf	Maf
BSU_14890	BSU_38980	experimental	subtiwiki	CtaC	CtaC	ScoB	AtoB
BSU_14890	BSU_38980	experimental	subtiwiki	CtaC	CtaC	ScoB	AtoB
BSU_15310	BSU_36970	experimental	subtiwiki	SpoIIGA	SpoIIGA	SpoIIR	SpoIIR
BSU_38300	BSU_38300	experimental	subtiwiki	ThiM	ThiM	ThiM	ThiM
BSU_01380	BSU_01180	experimental	subtiwiki	Map	Map	RplW	RplW
BSU_31680	BSU_06830	experimental	subtiwiki	ComA	ComA	RapH	RapH
BSU_38700	BSU_38690	experimental	subtiwiki	SigY	SigY	YxlC	YxlC
