From	To
Q6BEV3	WBGene00011558
Q10457	WBGene00015116
Q22619	WBGene00020636
O76606	WBGene00020796
P49197	WBGene00004490
P91430	WBGene00020184
O17579	WBGene00007420
G5EFR5	WBGene00010770
O76561	WBGene00017423
Q95XM5	WBGene00022146
Q9U2C2	WBGene00012935
Q9XW21	WBGene00012480
Q22917	WBGene00016501
P27420	WBGene00002007
Q8I4N3	WBGene00007118
H2L019	WBGene00018415
O61923	WBGene00015987
D0VWN7	WBGene00194795
Q18237	WBGene00016151
Q18239	WBGene00001102
G5EGL1	WBGene00003779
G5EDE8	WBGene00002070
Q23543	WBGene00003081
O17185	WBGene00006318
Q18577	WBGene00016594
A0A0K3AY51	WBGene00020390
O44899	WBGene00022752
Q4PIW7	WBGene00044410
G4SG25	WBGene00044672
P50880	WBGene00004414
O16676	WBGene00018265
P42001	WBGene00015105
Q22744	WBGene00011995
Q9XU63	WBGene00012182
H2KYH8	WBGene00015507
Q21930	WBGene00004442
Q9N4T5	WBGene00021733
Q21302	WBGene00006963
P51875	WBGene00001648
Q21692	WBGene00019863
G5EC12	WBGene00007177
Q04907	WBGene00016249
O76638	WBGene00020363
Q2XN01	WBGene00008926
O61757	WBGene00018944
Q9N4U1	WBGene00021715
Q9GUP2	WBGene00022069
Q21523	WBGene00010877
Q95Q15	WBGene00013224
G5ECQ1	WBGene00006753
Q17740	WBGene00015547
Q9BI82	WBGene00010481
U4PMM1	WBGene00021508
G5EF58	WBGene00011423
O17237	WBGene00019615
Q21846	WBGene00019954
Q9N580	WBGene00021202
A0A061ACW5	WBGene00011940
Q17435	WBGene00007107
A0A0M7RED5	WBGene00194896
O17210	WBGene00015291
Q2HQK0	WBGene00013461
Q9GTH4	WBGene00003633
H2L2J4	WBGene00008446
Q5FC72	WBGene00006660
Q19672	WBGene00004324
Q9TZE4	WBGene00021026
Q23238	WBGene00006737
Q19060	WBGene00017122
O18158	WBGene00003858
Q20170	WBGene00006949
G5ECC1	WBGene00008768
Q09445	WBGene00015410
O45221	WBGene00007158
Q21318	WBGene00019531
Q95ZQ4	WBGene00020142
O45431	WBGene00009320
Q9XVS3	WBGene00007709
Q9XYD3	WBGene00001824
O18092	WBGene00011864
X5LPV0	WBGene00016177
P52011	WBGene00000879
G5EFI7	WBGene00004134
Q9N2W5	WBGene00022381
G5ECM5	WBGene00001366
Q9BKT9	WBGene00003799
P49583	WBGene00017241
Q19346	WBGene00008694
P34371	WBGene00016803
Q9XWF1	WBGene00013123
O17157	WBGene00016073
H2KZL1	WBGene00021020
Q09385	WBGene00019402
P10984	WBGene00000064
O02273	WBGene00009937
Q9XUM3	WBGene00012237
Q21541	WBGene00010922
G4SNJ8	WBGene00022367
G5EBR7	WBGene00001372
Q94222	WBGene00018281
Q21436	WBGene00003789
O45692	WBGene00010806
O61900	WBGene00020953
H2L0Q2	WBGene00021529
Q9XUT4	WBGene00000641
Q21161	WBGene00019344
Q9N4A7	WBGene00003806
Q966L3	WBGene00017088
U4PBG0	WBGene00013158
O17757	WBGene00008486
Q23500	WBGene00000040
Q7JP66	WBGene00017342
A0A1C3NSQ4	WBGene00013243
A5Z2V3	WBGene00007545
Q17801	WBGene00000223
Q9XU84	WBGene00010697
Q03563	WBGene00004980
Q20435	WBGene00000222
Q95YE8	WBGene00000854
Q7YX78	WBGene00007311
Q9XVI2	WBGene00006379
Q6A573	WBGene00021549
Q22037	WBGene00001999
G5ECN6	WBGene00008359
G5ECN6	WBGene00008360
P34455	WBGene00000041
O76657	WBGene00017782
Q9XVR8	WBGene00007708
Q93636	WBGene00009259
W6RTP7	WBGene00044347
O45001	WBGene00020985
Q09377	WBGene00003038
N1NSI3	WBGene00235129
P49196	WBGene00004481
Q21369	WBGene00010691
B3WFW5	WBGene00014119
P91401	WBGene00019711
Q18507	WBGene00008003
O45894	WBGene00006685
B9DF69	WBGene00021104
Q09248	WBGene00001018
Q95XN6	WBGene00003080
O45541	WBGene00009888
G5EGG0	WBGene00010713
A2V8C7	WBGene00045249
Q21452	WBGene00010809
Q27539	WBGene00014172
O16999	WBGene00020999
Q9NEW7	WBGene00013738
H2KY88	WBGene00018953
O45712	WBGene00011155
Q94049	WBGene00011746
Q10580	WBGene00006359
Q19433	WBGene00017435
Q95Y69	WBGene00022488
Q966C5	WBGene00021282
Q4W503	WBGene00044431
Q09297	WBGene00003583
Q8MNT9	WBGene00017304
Q7YX91	WBGene00007722
Q19420	WBGene00008765
F5GU51	WBGene00195185
Q95Y84	WBGene00001833
Q09441	WBGene00007433
F5GUE5	WBGene00000910
Q9XX11	WBGene00012658
Q2PJ74	WBGene00010284
P90783	WBGene00008338
U4PFB8	WBGene00235284
G5EEV4	WBGene00006369
H2KMK6	WBGene00012600
P49049	WBGene00011481
Q6A577	WBGene00020283
Q19994	WBGene00009374
A0A0K3AW92	WBGene00015926
O62217	WBGene00001049
Q9GYI9	WBGene00016727
Q9NA99	WBGene00013167
Q9XWP0	WBGene00012830
Q9N341	WBGene00021938
Q18263	WBGene00016165
Q20374	WBGene00009661
P30630	WBGene00002998
B1Q269	WBGene00077582
K8F7W9	WBGene00010948
B5BM26	WBGene00086566
P34545	WBGene00000366
H2KYB0	WBGene00015220
Q9U2B1	WBGene00012951
H2KZK9	WBGene00021847
Q8TA47	WBGene00021768
B2FDA8	WBGene00004873
Q20955	WBGene00010221
O01802	WBGene00004418
Q2L6Y3	WBGene00020026
Q17974	WBGene00007587
Q966L7	WBGene00016987
Q18939	WBGene00008367
O44959	WBGene00019698
P45895	WBGene00003253
Q20826	WBGene00018878
G5EG81	WBGene00011980
H2L0H3	WBGene00019946
O17769	WBGene00008530
Q9TXS6	WBGene00006104
P49594	WBGene00001412
P24349	WBGene00004745
Q9GUG4	WBGene00003237
Q4R134	WBGene00044462
Q20875	WBGene00018967
G5EFG4	WBGene00012097
Q9BJK7	WBGene00003670
Q93763	WBGene00009975
E9P849	WBGene00206384
Q21745	WBGene00019892
O02042	WBGene00007011
Q9N3S7	WBGene00021636
Q09595	WBGene00010991
U4PRJ6	WBGene00019720
Q21441	WBGene00006874
H2KYH3	WBGene00020496
Q8MXS1	WBGene00004277
Q20646	WBGene00000467
Q23533	WBGene00022769
A0A0K3AVV8	WBGene00020390
Q10045	WBGene00006785
Q18419	WBGene00007907
Q17770	WBGene00003963
A0A131MCW1	WBGene00006075
G5EFF9	WBGene00008670
Q17846	WBGene00015623
O17895	WBGene00001813
G5EGL0	WBGene00008555
A5JYX5	WBGene00000967
Q2HQJ8	WBGene00013109
O01805	WBGene00016655
Q22266	WBGene00011544
Q9XX86	WBGene00013623
P08898	WBGene00001919
P08898	WBGene00001923
P08898	WBGene00001916
P08898	WBGene00001906
P08898	WBGene00001937
P08898	WBGene00001880
P08898	WBGene00001929
P08898	WBGene00001933
P08898	WBGene00001901
P08898	WBGene00001891
P08898	WBGene00001876
P08898	WBGene00001899
P08898	WBGene00001883
P08898	WBGene00001887
G5EF96	WBGene00006776
Q7Z1R1	WBGene00018518
H2KZL0	WBGene00021020
Q17528	WBGene00007203
G5EBY0	WBGene00009103
Q21091	WBGene00010467
Q965H3	WBGene00004945
Q7YTN7	WBGene00008989
P15796	WBGene00001853
O62020	WBGene00001562
Q65ZI3	WBGene00000993
Q93703	WBGene00009628
O76577	WBGene00004467
Q9U2D9	WBGene00001793
U4PQT4	WBGene00021881
Q19770	WBGene00009100
Q09213	WBGene00005149
Q9UA61	WBGene00021020
Q9XVZ8	WBGene00013219
Q7YXD1	WBGene00009115
Q20082	WBGene00009448
Q4R139	WBGene00044553
Q17428	WBGene00007102
Q9XWX7	WBGene00012813
V6CLL5	WBGene00018316
Q17512	WBGene00007192
H2KYM5	WBGene00015635
P46563	WBGene00017166
G5EEV2	WBGene00007028
G5EE63	WBGene00010332
P46551	WBGene00007135
Q93454	WBGene00003803
D3YT30	WBGene00011738
Q9XUW5	WBGene00010260
Q9TYP1	WBGene00019198
O02360	WBGene00009431
B3WFX6	WBGene00008876
Q9BL05	WBGene00004314
P90867	WBGene00009565
G5EEM5	WBGene00006994
Q18983	WBGene00008422
P90838	WBGene00008877
P83386	WBGene00017909
O45441	WBGene00009393
Q9TZ88	WBGene00018806
Q9GRV2	WBGene00013506
Q9XV32	WBGene00009571
O16517	WBGene00020275
Q966B7	WBGene00021611
D5MCR3	WBGene00006331
Q23658	WBGene00006767
Q18877	WBGene00008344
Q9XVY6	WBGene00012414
U4PF24	WBGene00018148
A0A0K3AV78	WBGene00015152
Q95QI5	WBGene00017829
Q9U3S6	WBGene00007159
G5EGM9	WBGene00011980
Q22120	WBGene00020197
Q09657	WBGene00014258
Q7YWU4	WBGene00011121
Q95Q55	WBGene00018161
Q9U1X8	WBGene00302968
Q18403	WBGene00016374
P11141	WBGene00002010
Q8ITY8	WBGene00020102
Q9TZN2	WBGene00016622
Q9U2X0	WBGene00013766
G5EDW5	WBGene00000074
Q27876	WBGene00001922
Q27876	WBGene00001932
Q27876	WBGene00001936
Q27876	WBGene00001940
Q20140	WBGene00009531
Q965Q6	WBGene00021749
Q9XVX8	WBGene00007187
O45561	WBGene00010018
Q95XJ1	WBGene00022092
Q95X82	WBGene00016074
Q95XX1	WBGene00021882
Q22197	WBGene00000516
O45105	WBGene00000675
O16961	WBGene00003722
Q17424	WBGene00007099
O44612	WBGene00000557
Q9GS00	WBGene00000813
Q965Q3	WBGene00021245
Q22963	WBGene00017767
O01159	WBGene00004704
Q22368	WBGene00011680
Q86GU7	WBGene00016764
W6RXT0	WBGene00015507
Q45EK2	WBGene00017690
Q9XUB2	WBGene00003230
D3KFX2	WBGene00194920
P91404	WBGene00019993
Q23295	WBGene00013880
Q22640	WBGene00011892
Q6AW06	WBGene00021474
O62511	WBGene00013996
A0A2C9C3D9	WBGene00012322
O44566	WBGene00020994
Q18477	WBGene00007953
Q95Y63	WBGene00022484
N1NSH8	WBGene00011980
U4PEB6	WBGene00019766
U4PCM1	WBGene00011051
Q21735	WBGene00004305
Q11080	WBGene00006479
Q5DX34	WBGene00017195
G5EF29	WBGene00004111
Q53U87	WBGene00004732
Q7JPE4	WBGene00305157
Q9NF15	WBGene00013692
Q21275	WBGene00010626
H2KYB8	WBGene00017929
Q21960	WBGene00020026
I2HAJ0	WBGene00013719
O18209	WBGene00006940
Q05062	WBGene00000390
O45622	WBGene00010405
Q8ITV6	WBGene00021551
Q18674	WBGene00008151
G5EGR1	WBGene00000061
Q23221	WBGene00001395
Q06561	WBGene00006787
O16458	WBGene00018290
Q9XXB4	WBGene00013513
Q9N4G9	WBGene00004920
O01525	WBGene00017606
O01803	WBGene00004274
A5Z2V8	WBGene00008530
H1ZUX5	WBGene00020090
G5EFN7	WBGene00002031
C6KRG3	WBGene00194679
Q23445	WBGene00022678
Q95Y79	WBGene00022474
Q22643	WBGene00011894
Q9N5Z6	WBGene00015245
Q95Y90	WBGene00004420
P17331	WBGene00001686
O01483	WBGene00015499
Q19370	WBGene00006406
O62031	WBGene00003640
Q22894	WBGene00015621
V6CIZ9	WBGene00022035
A0A1E1JKK5	WBGene00044225
G5EE99	WBGene00011827
O16457	WBGene00018286
Q19577	WBGene00008939
Q9XVV5	WBGene00009219
Q23237	WBGene00003949
P91448	WBGene00004149
Q7JKC3	WBGene00010406
Q5FC47	WBGene00044019
O18215	WBGene00013143
Q9TXI0	WBGene00017738
Q09504	WBGene00016674
Q95X18	WBGene00018679
Q09508	WBGene00015391
Q9N5J4	WBGene00019513
O45228	WBGene00007197
K8ERP4	WBGene00009561
Q19075	WBGene00017147
O45679	WBGene00010759
O16305	WBGene00000552
P34643	WBGene00013985
A0A061AJ97	WBGene00010849
Q9N4I3	WBGene00022114
D0Z5N1	WBGene00000793
Q21217	WBGene00001794
Q09590	WBGene00001262
O44620	WBGene00019645
P34815	WBGene00006757
Q22482	WBGene00020500
A0A0S4XRJ2	WBGene00016308
O17626	WBGene00007836
O62123	WBGene00008355
G5EFJ1	WBGene00009544
D3YTA1	WBGene00077455
Q18026	WBGene00015802
O44478	WBGene00017120
Q93520	WBGene00008882
Q9XW18	WBGene00012483
G5EBM4	WBGene00000539
A0A0K3ARD0	WBGene00255594
G5EGF7	WBGene00007178
G5ECK4	WBGene00044989
Q21793	WBGene00004138
G5EBT5	WBGene00003391
Q9BI73	WBGene00020107
Q20676	WBGene00018701
A0A0K3AX69	WBGene00020106
A0A0K3AX73	WBGene00004161
G5EFY6	WBGene00011338
Q9N5K3	WBGene00019247
P90961	WBGene00020246
O76726	WBGene00021502
Q22969	WBGene00001721
Q9N592	WBGene00022458
K8F7S4	WBGene00012117
Q7JP65	WBGene00017342
D3KFW0	WBGene00194955
Q19720	WBGene00000459
Q22354	WBGene00006476
P10771	WBGene00001898
P27639	WBGene00002083
Q95XN1	WBGene00022150
O01686	WBGene00016331
Q9XXD3	WBGene00012965
Q95QZ0	WBGene00001858
Q8MQ75	WBGene00008712
G5ECU1	WBGene00004807
Q20077	WBGene00018076
H2KZU5	WBGene00017886
Q9TYP2	WBGene00000506
Q22169	WBGene00020216
Q8I4C9	WBGene00006795
Q9NAE6	WBGene00013055
H2KZC4	WBGene00022668
Q93535	WBGene00008975
Q21746	WBGene00019893
Q9NF22	WBGene00013667
O62140	WBGene00008564
P91915	WBGene00012345
O62275	WBGene00010263
Q9N4M1	WBGene00022834
A0A1C3NSR4	WBGene00002151
Q22329	WBGene00003394
Q18931	WBGene00006703
O45656	WBGene00010550
A5A8R5	WBGene00045392
Q09936	WBGene00016898
Q8WSN7	WBGene00021512
Q9XWK5	WBGene00012977
Q9N2X1	WBGene00022376
G5EEW9	WBGene00000564
Q20745	WBGene00006816
Q95QT6	WBGene00005670
Q17499	WBGene00007175
A0A2C9C3A4	WBGene00018089
Q21351	WBGene00010677
P34287	WBGene00015351
H9G2X1	WBGene00011725
Q7YZP5	WBGene00005517
Q20206	WBGene00004480
G5EGU1	WBGene00001196
O01585	WBGene00019600
Q22641	WBGene00003065
U4PB22	WBGene00044480
Q9XWW5	WBGene00012546
P55163	WBGene00001580
Q95Q98	WBGene00020821
H2KZE1	WBGene00018427
H2FLG4	WBGene00010840
N1NV17	WBGene00012765
Q95QD7	WBGene00003037
O61972	WBGene00019804
Q19523	WBGene00000068
P34548	WBGene00005021
Q19893	WBGene00009239
O17915	WBGene00004302
G5EDH0	WBGene00013955
P91989	WBGene00009139
Q20621	WBGene00009886
Q4R161	WBGene00044495
G4S142	WBGene00195182
Q19059	WBGene00017126
O44769	WBGene00019396
Q9TYJ5	WBGene00021728
A0A0S4FT70	WBGene00014813
P91374	WBGene00004427
Q9XWD5	WBGene00012950
A0A2K5AU04	WBGene00018376
G5EBG7	WBGene00001637
Q93873	WBGene00001520
A8WFH1	WBGene00050957
P52554	WBGene00009004
S6FWQ1	WBGene00012762
Q22600	WBGene00020595
Q6A590	WBGene00020884
O16914	WBGene00017331
Q9XWR3	WBGene00012433
A5PEX5	WBGene00002996
N1NTM2	WBGene00011980
Q86D18	WBGene00010011
Q21106	WBGene00014243
Q7YZG3	WBGene00021161
Q09411	WBGene00019631
Q9U255	WBGene00013129
Q23360	WBGene00006935
Q09535	WBGene00008641
A9CZN9	WBGene00017084
A0A078BS43	WBGene00016269
O17694	WBGene00008262
Q18017	WBGene00007604
B5U8M8	WBGene00008343
Q9XWF9	WBGene00013204
G5EDI6	WBGene00012491
O01761	WBGene00006820
Q93781	WBGene00000803
Q19519	WBGene00008919
P91373	WBGene00019664
P34515	WBGene00019458
Q95Y41	WBGene00022278
Q09631	WBGene00003592
A5Z2V1	WBGene00009451
Q9XVG8	WBGene00012209
Q86PK1	WBGene00003658
O44750	WBGene00000155
Q10669	WBGene00006349
Q22419	WBGene00020436
G5ECI6	WBGene00011755
O18180	WBGene00012361
C0Z1Y2	WBGene00185079
A0A0S4XR36	WBGene00016650
O44412	WBGene00020298
O76630	WBGene00021973
G5EC44	WBGene00003417
Q9U307	WBGene00001604
O17689	WBGene00008219
O01705	WBGene00004361
Q18318	WBGene00016245
Q9U348	WBGene00000668
Q9N4G4	WBGene00004946
Q9U3L0	WBGene00008387
F5GUG6	WBGene00012274
A0A078BQH9	WBGene00022128
O44635	WBGene00017510
G5EFR2	WBGene00008227
G5EF23	WBGene00050899
Q93338	WBGene00007971
G5ECC5	WBGene00012710
O01704	WBGene00004360
Q21276	WBGene00010627
G5EEK4	WBGene00012859
P90862	WBGene00009456
Q22046	WBGene00011311
O02626	WBGene00000086
G5EFB5	WBGene00000777
Q23381	WBGene00014202
Q5TKA5	WBGene00019237
O16303	WBGene00001037
H2KZJ0	WBGene00017302
O01886	WBGene00019467
Q9N4U2	WBGene00000647
Q10051	WBGene00020423
Q9GZF0	WBGene00017720
O17883	WBGene00009940
U4PB30	WBGene00013171
Q86MF0	WBGene00001439
O45106	WBGene00001154
O45086	WBGene00015928
Q23341	WBGene00022619
Q21004	WBGene00010272
Q23669	WBGene00014151
U4PLN7	WBGene00021402
U4PC14	WBGene00022310
Q6BEV6	WBGene00009888
B9WRU1	WBGene00012769
Q9TYP8	WBGene00021192
Q22078	WBGene00003788
Q9BI40	WBGene00013433
E0AHA7	WBGene00006803
Q93786	WBGene00010059
O01757	WBGene00018866
Q9BIA4	WBGene00016121
Q21569	WBGene00010897
Q9TXP0	WBGene00004496
Q9XWH0	WBGene00013209
Q9TYU5	WBGene00007029
Q23541	WBGene00004319
Q9TW45	WBGene00003916
P53013	WBGene00001168
P53013	WBGene00001169
B1GRK7	WBGene00020153
Q9N368	WBGene00021921
Q21649	WBGene00019836
Q09647	WBGene00014232
P41958	WBGene00000423
H2L098	WBGene00019115
P34258	WBGene00015128
I2HAB6	WBGene00219411
Q21993	WBGene00020112
Q20652	WBGene00009930
P52057	WBGene00017286
O16641	WBGene00021117
Q95XN7	WBGene00006702
Q19713	WBGene00001498
G5EC34	WBGene00008923
O61394	WBGene00001631
Q9TYN1	WBGene00021378
Q19515	WBGene00008915
Q7YWN0	WBGene00013968
Q17399	WBGene00007070
Q9N4Z0	WBGene00021564
O17939	WBGene00010685
Q9BL91	WBGene00004332
Q18445	WBGene00000888
Q9XW62	WBGene00013558
H2KZW7	WBGene00021394
P90769	WBGene00007911
A0A2K5ATM2	WBGene00018764
E9P891	WBGene00007939
P34499	WBGene00010538
O17324	WBGene00015673
Q93168	WBGene00007235
Q9XX25	WBGene00012646
Q22888	WBGene00002062
Q02335	WBGene00022722
G5EGT4	WBGene00000532
P34345	WBGene00016204
A0A2K5ATT5	WBGene00015641
O02135	WBGene00015748
Q20796	WBGene00010075
P91303	WBGene00006919
G5EFR6	WBGene00003151
Q9XWX0	WBGene00012822
Q9XW81	WBGene00013559
Q9GZE9	WBGene00017719
A4F311	WBGene00009520
O45569	WBGene00010070
O45279	WBGene00007824
Q21123	WBGene00002129
G5EDW0	WBGene00011827
Q9NAI5	WBGene00012722
Q1ZXS5	WBGene00011625
Q20363	WBGene00004798
G5EDD5	WBGene00007690
O45503	WBGene00009559
Q94051	WBGene00000301
Q21578	WBGene00004011
Q09314	WBGene00017774
Q9XWG6	WBGene00013224
P34496	WBGene00019800
Q9U1Q7	WBGene00001258
O02089	WBGene00018393
O45391	WBGene00009048
Q966I7	WBGene00019537
Q20381	WBGene00018402
O44887	WBGene00002135
O18141	WBGene00003669
Q17597	WBGene00007266
Q18573	WBGene00016595
O01505	WBGene00004110
O61789	WBGene00020035
K8ERR8	WBGene00045419
P91856	WBGene00009177
Q19642	WBGene00017643
U4PC73	WBGene00021506
A1Z6D4	WBGene00045198
Q02332	WBGene00022719
B2D6L9	WBGene00008768
O76616	WBGene00021270
Q95XW7	WBGene00021912
Q564S2	WBGene00010732
Q966M5	WBGene00007018
F3Y5R1	WBGene00013202
Q21501	WBGene00001585
Q19582	WBGene00008949
O01320	WBGene00008531
O62054	WBGene00007460
Q9N2Z7	WBGene00007009
Q9XW44	WBGene00012296
Q9XWP1	WBGene00012829
O01806	WBGene00016653
Q21939	WBGene00011247
Q9N408	WBGene00000941
G5ED98	WBGene00004089
Q9XUA8	WBGene00014136
P54871	WBGene00017769
A0A0K3AUA9	WBGene00021127
Q17469	WBGene00007132
O17035	WBGene00000714
H9G2S1	WBGene00255595
Q09403	WBGene00010501
H2KYT5	WBGene00019211
G5ECD3	WBGene00006784
Q965G5	WBGene00007007
P92012	WBGene00011193
Q93330	WBGene00007956
Q9TYT8	WBGene00021035
O76406	WBGene00020392
Q9U302	WBGene00003902
Q9U2G1	WBGene00012897
Q9U350	WBGene00012271
P34714	WBGene00003893
Q7YX65	WBGene00007945
Q17569	WBGene00015308
Q9NEQ8	WBGene00013345
Q19453	WBGene00008793
P52017	WBGene00000886
G5EGU9	WBGene00004105
Q9N599	WBGene00003924
G5EBK3	WBGene00001333
Q18212	WBGene00001840
Q86FP2	WBGene00022010
G4SNS6	WBGene00022054
G5EEY5	WBGene00007042
Q20361	WBGene00006395
V6CL97	WBGene00021681
G5EE11	WBGene00009563
O45936	WBGene00012804
C6KRN3	WBGene00012208
O45100	WBGene00003178
Q17936	WBGene00007534
O17589	WBGene00001145
A8WFM5	WBGene00018282
Q09601	WBGene00003805
H8ESF0	WBGene00012434
Q9U226	WBGene00006396
Q22253	WBGene00004465
A0A164D380	WBGene00008444
U4PQU7	WBGene00019664
Q8MYM3	WBGene00012701
Q9XX96	WBGene00009235
S6FWN4	WBGene00006504
Q9U354	WBGene00012193
Q965W8	WBGene00021482
Q9N4Y9	WBGene00021563
Q07750	WBGene00006794
Q9XUF9	WBGene00008194
Q9TXN6	WBGene00020706
Q9XVR6	WBGene00007718
Q22162	WBGene00011441
P90916	WBGene00003036
H2KY55	WBGene00007068
H2KYU4	WBGene00022571
O02115	WBGene00003955
A0A0K3ATL6	WBGene00013682
P55954	WBGene00012553
H8ESI2	WBGene00013461
Q23270	WBGene00006613
O62075	WBGene00007726
G5EFZ1	WBGene00019001
Q17687	WBGene00015508
P49595	WBGene00018362
Q18655	WBGene00008110
Q95QM7	WBGene00008563
Q565B0	WBGene00044138
Q4R165	WBGene00044488
Q21568	WBGene00010896
Q9TYX4	WBGene00020003
Q18040	WBGene00015814
E3W733	WBGene00011978
Q8I116	WBGene00010901
H2L298	WBGene00009578
Q8I4N1	WBGene00007334
Q9TZ21	WBGene00020449
Q7YX62	WBGene00008054
Q4W5H0	WBGene00044438
Q95PJ8	WBGene00013446
O62418	WBGene00012512
H2L0L3	WBGene00022712
E3W729	WBGene00007499
P90835	WBGene00003236
Q19833	WBGene00017837
O44796	WBGene00000644
G5EC25	WBGene00013024
A7DTF5	WBGene00013228
Q966A6	WBGene00021977
G5EF26	WBGene00007606
D9PTP5	WBGene00013354
Q93874	WBGene00004276
Q23245	WBGene00022530
O16636	WBGene00019343
Q22540	WBGene00011820
Q19231	WBGene00008593
Q18075	WBGene00015955
E1B6S9	WBGene00077783
H2L066	WBGene00004129
A0A061AKX8	WBGene00010849
H2KYE0	WBGene00015344
P91429	WBGene00020191
A0A0K3ARL4	WBGene00010197
P30648	WBGene00014034
Q9BL33	WBGene00022169
A0A061AD62	WBGene00017979
A0A0K3ASD7	WBGene00021301
Q03609	WBGene00013847
Q9TYJ8	WBGene00022045
P34343	WBGene00003801
Q2L6W3	WBGene00019547
Q20753	WBGene00010041
Q9U334	WBGene00006793
O02100	WBGene00001985
P91253	WBGene00001755
H2L0L6	WBGene00003699
Q18921	WBGene00017016
Q9N3E0	WBGene00001046
Q9XUM4	WBGene00012236
Q9N3D1	WBGene00021842
P91390	WBGene00019693
Q9U5C0	WBGene00018386
Q9U1U3	WBGene00013482
Q95XZ0	WBGene00021784
A0A0K3AYL4	WBGene00010724
Q8MQ42	WBGene00018522
Q20157	WBGene00018181
A0T4E7	WBGene00045190
O45865	WBGene00006439
O61743	WBGene00015022
O44985	WBGene00019323
Q19418	WBGene00008762
Q19259	WBGene00017289
Q9TXI4	WBGene00017734
A4LBC2	WBGene00016603
G5EDG2	WBGene00010845
Q09530	WBGene00003393
Q93641	WBGene00009264
O18694	WBGene00003079
Q93561	WBGene00000843
Q9U3G6	WBGene00009503
Q21854	WBGene00006493
Q966B8	WBGene00021610
Q22318	WBGene00011589
N1NTE7	WBGene00007390
Q18091	WBGene00007685
C6KRJ5	WBGene00303026
A0A078BQM0	WBGene00013418
Q18221	WBGene00004782
Q04908	WBGene00004460
U4PBV0	WBGene00021508
Q19371	WBGene00004755
Q95R14	WBGene00018867
X5M900	WBGene00012121
A7LPI6	WBGene00045515
A0A0K3AUA4	WBGene00044988
Q95Q10	WBGene00013379
Q95XR3	WBGene00021467
Q9BL35	WBGene00022185
H2L033	WBGene00002148
Q9BKS0	WBGene00022336
O16674	WBGene00006279
O44787	WBGene00017280
G5ED94	WBGene00016217
Q23280	WBGene00022599
Q21274	WBGene00010625
O45766	WBGene00011687
O62433	WBGene00012763
O61933	WBGene00019973
A0A0K3AY35	WBGene00020058
Q19246	WBGene00000988
O62377	WBGene00011699
Q8I112	WBGene00011276
Q17802	WBGene00000465
P34318	WBGene00007403
Q9N4B5	WBGene00002180
Q9U3J3	WBGene00044323
Q8MXV4	WBGene00019167
Q9NDC9	WBGene00003047
Q8IAB4	WBGene00022489
A8WHN2	WBGene00050939
Q21121	WBGene00019296
Q94207	WBGene00018164
F3Y5R2	WBGene00013202
Q9XUA7	WBGene00014137
Q9TXP3	WBGene00003477
P52012	WBGene00000880
Q9BKR0	WBGene00022055
G5EEI1	WBGene00018987
D6VPB5	WBGene00012701
O62173	WBGene00008856
A0A078BPI1	WBGene00016269
Q1NZ31	WBGene00044610
Q9U3H8	WBGene00009172
H2KYQ3	WBGene00015713
O17220	WBGene00018720
A0A131MBG4	WBGene00021104
Q9U2Q4	WBGene00012500
Q9U5B9	WBGene00018383
O02655	WBGene00004875
A0A0K3AUL0	WBGene00018585
O61397	WBGene00001632
Q23680	WBGene00006918
P34384	WBGene00008514
Q9BL56	WBGene00022031
Q22029	WBGene00011278
Q9U330	WBGene00012353
Q19857	WBGene00009201
G5EGK6	WBGene00008549
Q9XXS6	WBGene00008945
Q9XX37	WBGene00012633
Q22002	WBGene00003107
Q8I931	WBGene00021502
Q95PW6	WBGene00022782
C6KRN1	WBGene00011195
P91318	WBGene00018762
Q22557	WBGene00011834
G5EFV7	WBGene00004028
A0A168H9S8	WBGene00019965
C7IVS4	WBGene00012936
Q9BHL3	WBGene00013734
P45896	WBGene00004857
P53596	WBGene00007350
O01314	WBGene00008528
Q94403	WBGene00013957
O17838	WBGene00009127
K8F7V7	WBGene00012326
Q7JLZ0	WBGene00011738
P34398	WBGene00017356
Q5WRS7	WBGene00022618
O44410	WBGene00020296
Q7JPD8	WBGene00022885
H2L0L4	WBGene00020461
P92016	WBGene00011364
A0A0K3AVE2	WBGene00021749
Q09458	WBGene00007489
A5JYZ2	WBGene00010806
O76648	WBGene00017790
Q8T666	WBGene00000846
Q9N4F3	WBGene00000160
A9Z1K4	WBGene00020461
Q9BHL6	WBGene00013732
G5EDL1	WBGene00010770
Q9NAB3	WBGene00001775
D6RYD9	WBGene00044736
Q94071	WBGene00011904
A0A2K5ATV5	WBGene00015641
G5EGL2	WBGene00012126
Q9N5R9	WBGene00018849
Q4TTC9	WBGene00044312
G5EFJ3	WBGene00007440
Q9XWI1	WBGene00013189
Q9GYI2	WBGene00017924
Q19568	WBGene00017569
Q9XX88	WBGene00013620
Q9N5X6	WBGene00003846
O16988	WBGene00020182
U4PBW7	WBGene00018328
O61862	WBGene00019697
Q19388	WBGene00017428
A0A078BPG8	WBGene00016269
Q7JNM2	WBGene00022502
A0A1I6CM87	WBGene00012973
Q21614	WBGene00000282
A8WFJ9	WBGene00017687
K8FE10	WBGene00004922
H2KZK4	WBGene00018090
G5EFI9	WBGene00002042
E3W753	WBGene00012353
Q95Q62	WBGene00002979
G5EFR3	WBGene00009284
