From	To
A0A8N7T6T7	ahctf1
E7FF76	adcyap1r1b
X1WE96	strip2
X1WEA3	ulk2
X1WEB0	itpk1b
X1WEB1	cacng5b
X1WEB9	dock9b
F1QW40	zgc:136872
A0A8M9QGE3	stx16
A0A8M6Z193	hdac7b
X1WEE6	fam98a
X1WEG8	pfkfb2b
X1WEJ5	wnt7bb
X1WEK0	esco1
X1WEM4	tmem63c
X1WER9	cox8b
X1WET4	si:ch211-160e1.10
X1WET9	eif3b
X1WEV4	si:dkey-87k14.1
A0A8M9PZ52	si:ch211-284f22.3
Q6DBY2	naa50
X1WEX1	itgae.1
Q7SXA3	zgc:66168
F1R692	rrp8
C4P342	pcdh17
E7FET7	p2ry13
X1WF30	si:dkey-74h17.5
X1WF41	novopsin-2
X1WF51	ncam3
X1WF60	dock10
E7FGS1	zbtb16b
X1WF74	si:dkey-52p2.5
A0A8M1Q1L6	espl1
X1WF83	si:ch211-147g22.3
X1WFB5	si:ch211-147k10.5
X1WFC0	ccr6b
E7F2G6	p2ry12
A0A8M2BDH6	b4galnt1b
A0A8M1PRY0	kbtbd7
X1WFG5	hsph1
E7EYW2	epn2
E7FCD8	atp6v1ab
Q5XJ57	mettl1
X1WFJ8	mpp3a
X1WFM4	wu:fi34a03
Q7SYK0	chid1
X1WFM6	mbd6
X1WFN1	ppp1r3db
X1WFU2	si:ch73-147o17.1
F1QUH6	kansl1b
X1WFY6	tecpr1b
X1WFZ0	kif13ba
X1WG07	rxfp3.3b
X1WG21	fe50h06
A0A8M9QDJ7	prkcdb
X1WG39	si:ch211-119n15.3
E7EYL2	man2a2
X1WG48	fc43a07
X1WGA8	taok1a
X1WGA9	zgc:158327
Q90ZE3	NH10
X1WGC5	peak1
X1WGE9	cd3eap
F1QIC9	NR1D2-A
E7F1G8	ddx61
X1WGG5	eogt
X1WGG7	cntnap1
X1WGH4	si:dkey-42l23.2
Q6PFU4	cdc42a
X1WGI4	col8a1b
Q5EAS5	zgc:113118
F6P3G4	psmd11a
X1WGM0	si:dkey-148h10.5
X1WGN9	kif20bb
X1WGP9	patz1
E7FE33	farp2
E7EY52	exoc3l2b
F1QAQ7	htr1bd
D2U4T9	st6gal2-r
E7F020	frs3
E7FA20	si:ch211-256m1.8
X1WH50	si:ch211-137a8.4
X1WH54	lpin1
X1WH62	ssx2ip
X1WH67	si:dkey-117a8.1
X1WH68	masp1
Q6DGI1	vamp1b
E7FGV3	si:dkey-238d18.5
X1WHC0	kif1aa
E7FEV0	wdr81
X1WHC7	prkd1
E7F9Q9	wdpcp
X1WHD4	crhr1
X1WHF1	si:dkey-261m9.6
F1QE68	chst7
F1QRA1	si:dkey-40g16.6
X1WHN7	hrpt2
X1WFI9	si:dkey-1m11.1
B3DIX8	LOC564644
E7F6N5	glsl
X1WHY6	ambra1b
X1WHY8	si:dkey-42l23.4
X1WI05	si:dkey-56f14.4
B3DIF9	etv1
F1QAC4	gli1
Q7ZUW8	wu:fj63b09
Q6AXJ2	eif3ha
A0A0G2KCH4	klhl25
Q2I6J1	inppl1a
Q1LUQ2	trif
B3DHG9	pik3r2
Q6TCF5	lhbeta1
A0A0R4IAT5	col10a1b
A2RRW4	cimip2b
A0A0R4IAS2	cb180
Q90WY5	adra2b
Q9I8V1	acta1
A0A0R4IRS4	wu:fe48d04
Q6P013	fl03a12
A0A0R4IAT6	si:dkey-123f20.1
Q3LSS0	cwf19l2
Q7T330	spop
Q6NW98	zgc:85873
A0A0R4I9S3	si:ch73-100l22.3
Q2QCI8	med12
Q7ZUT6	chimaerin
Q708S6	asic1c
A0A0R4IA30	eef1d
Q7ZWJ3	ostc
A0A0G2KD75	LOC100332902
Q6IQV5	fb51g02
B0CLW6	si:dkey-225e11.1
A0A0R4IUJ2	wu:fb16a12
A0A0R4I9N0	purab
F1QBC0	fk37b01
A0A0R4IAD0	kcnj5
A0A0R4IBK2	ppie
Q6PC72	zgc:73079
A1L224	creb3l2
B0R1D5	suz12b
A0A0G2KDJ5	Tsp-4b
H9T836	URP
A0A0R4ICL5	sec24a
B3DHM1	zgc:194655
Q08BH9	si:dkey-237i9.4
F1QRE0	fc50c03
Q7ZUD8	MAP1-LC3B
Q0H1F2	erk3
A0A0R4ICQ1	si:ch211-194m7.2
Q1RLQ4	fa96d06
Q0P405	zgc:153623
A0A0G2KDW7	si:ch211-195b11.7
A0A0R4I9S5	fi31d06
Q7SXA1	rpl26
A0A0R4IC81	abcc1
Q4V8V8	zgc:114119
A0A0R4IC37	cpsf1
Q2MJQ9	sth
Q1LY77	setd1ba
A0A0R4ID76	cd79b
A8KBY2	brf2
Q6DH66	tomm20b
A9JTD2	kcna2b
A0A0R4I9V4	polr1a
A4IG45	nme8
Q6PE26	calr
A0A0R4I9X7	gab2
A0A0R4ICR1	pvrl4
Q5U3E9	zgc:103650
Q49HN0	GRK1B
Q5ICW6	PCDH15
Q568H9	zgc:110288
A0A0R4IB13	Ku80
Q66PG1	large2
E7F123	si:ch211-106j24.1
A9JSZ8	si:dkey-218f9.5
F1QY38	usp42
A0A0R4IDU4	z-numb
Q6NYN9	zgc:77551
A6YIH7	mr
A0A0R4IA74	fc04b12
A0A0R4IA41	im:7221408
H9A0J9	il6
F1QXZ9	sma8
Q6P6X6	NOP5/NOP58
A0A0R4IA99	fcho1
A0A0R4IEA6	ppp2r2b
Q08C57	fdx2
Q6P3J5	eef2b
A0A0R4ICR0	wu:fc15b07
Q6DBY0	nup85
A0A0R4IDG1	si:zfos-169g10.2
A0A0R4IB08	mapk8ip1
A0A0M3HEL3	zgc:172291
F1Q7U0	plxnb1b
Q06W26	scn4b1
Q06W28	SCN2B
Q7ZUY8	zgc:56324
Q4V9H3	draxin
Q6NY64	ppp2r2d
Q6NZT9	zgc:55876
Q568T4	hikeshi
F1QFR9	psme4a
Q7ZVM1	washc5
N0GW19	il8l1
Q5U374	klhl12
A0A0R4IAI1	si:ch211-79l20.4
A0A0R4IE38	sumo2a
A5PMJ7	zgc:86632
A0A0R4IBM0	wu:fm70e01
K4IAH1	eif2c4
A0A0R4ICS1	itga4
Q6PG31	rnps1
A5PMI2	zfyve9a
Q7SY48	heatr1
Q7T2C1	zgc:64071
Q66PG2	large1
A0A0R4ICZ3	epc1a
Q6NUT7	sort1
Q5PR92	zgc:101893
Q5RH32	TR2
A0A0R4IAT9	si:ch211-112l17.2
Q566T0	eed
B3DJU8	LOC100005461
A0JMM2	zgc:153984
Q7SY52	stk10
A0A0G2KHX4	fc16b02
Q1RLY5	zgc:136695
A0A0G2KI00	LOC101885450
A0A0R4ID68	zgc:110298
Q566Y1	elp4
A0A0R4ICH9	kcnj12a
H9GXL1	zmp:0000001114
A0A0R4IBS6	wu:fc49e11
A3KP65	mlycd
Q6P0C0	stard10
B6IDE7	frem2b
A7E2L0	si:ch211-9d9.5
A0A0R4IFE9	ntn4
A0A0R4IFJ4	PYCa
Q2PW47	med24
Q6NUV0	rab3gap1
A0A0R4IFI0	rptor
A0A0G2KIH5	si:dkey-52p2.4
Q90Z10	rpl13
A5PN55	zgc:100941
A0A8M9QP53	zgc:158411
Q6PBU4	eIF4E2B
A0A8M2BF48	zgc:110211
Q4U0S5	paf1
B3DIU1	cul3
A7MD70	spdl1
A0A0R4IGP9	zgc:136545
Q5PYH5	dlg1l
A0A0G2KIZ8	dnai3
A0A0R4ICD5	fb72f07
A4QNV9	LOC100004428
Q5TYU5	si:ch211-281k12.9
A9LDD9	shmt2
A0A0R4IFT8	zgc:165650
A0A0R4ID81	rab11fip2
Q6NV39	im:7151147
A0A0R4IH35	si:dkey-37m8.6
A0A0R4IBR4	Hif-3alpha
A0A0R4IE41	csnk2a4
B8A446	abca1
Q1RLW4	zgc:136755
A0A0R4IG59	bnip1b
Q9PTF3	ndpkz3
P57095	axin2
F1QWX8	jak4
P48802	fgf3
A2BIL7	baz1b
E7F6K4	lrtm1
A0A0R4IGE7	fls
A3KNV9	zgc:162582
Q804S5	mib1
B3DGU2	rab11fip4b
A0A0R4IFJ9	ccl39.6
Q6DHQ7	pla2g10
Q6NYJ9	fa16e07
Q0P499	ears2
A0A0G2KJW7	LOC553228
A0A0R4IH20	zgc:175224
A0A0R4IGV4	jam2a
Q5RKP8	lsm2
A0A0R4ID46	ASIC1
Q66I79	selenok
A0A0R4IH76	numa1
Q0GKD6	wu:fk70c05
Q6AZD3	meaf6
F5HSE3	nipbla
Q802U2	mios
Q7SZQ7	surf4
A0A0G2KKC1	LOC103910066
Q6DRH5	nop10
A8DZE6	wtip
Q6IQD7	fj63f03
Q803B9	zgc:55938
Q06S87	urah
Q9PVF8	ctnna
A0A0R4IHW0	cckb
Q4QRJ7	eif2a
A0A0R4IF65	cb737
F1QPY7	zgc:103688
Q1LWB0	tax1bp1a
Q8JGS9	rps18
Q5PRA5	zgc:101792
A0A0R4IDG7	trak2
Q7ZVI8	npl4
F1QN54	kif3b
E7FDB6	tgfbr3
A5PN60	ctgfb
A0A0R4IHM6	gng12b
E7EXT2	uvssa
A0A0R4IHD1	fj48e07
A0A0R4ID82	im:7136893
F1QJG4	aplnr3
B3DHW2	nfkb3
Q6QZN6	dact1
A0A0R4IHW6	kntc1
Q5MD89	flt4
Q6DBR6	stac3
Q6GQM1	zgc:91972
Q8JHG4	CHUNP6888
Q7SX78	sfrp
A0A0R4II16	zgc:92785
Q98SI1	hoxa1a
A8WH79	gp130
Q6DBR5	zgc:91929
A0A0R4IFZ8	zgc:175115
Q6P971	pycr1
A0A0R4IH08	si:dkey-163f12.8
A0A0R4IIR8	si:dkey-45k15.1
Q7ZVD7	zgc:56093
B1H1H9	pus7
O73682	vegfaa
Q4V8U8	zgc:114135
A0A8M1P3L5	grik5
A0A0G2KM47	cxcl11.4
Q6PFS4	wu:fd16e04
A0A0R4IJ40	hm:gc12
A0A0R4IIA7	si:busm1-132m23.1
Q7ZUH8	zgc:56518
Q66IC8	dynlt5
A0A0R4IIK0	tmprss13a
A0A0R4IHT5	si:ch211-288d18.1
A0A0R4IGR0	si:dkey-275p19.6
A0A0R4IFJ3	slc7a5
Q08BI9	mcu
Q6PBL0	pam16
A0A8M1RQZ2	LOC100330554
Q71E60	glur3b
A0A0R4IJ99	wu:fc60a10
Q803H5	gnb1l
A1L1V1	zgc:158397
Q90YC5	D160
Q1RLT7	zgc:136857
A0JMD4	tpcn2
Q5XJ54	glrx3
A0A0R4IF32	si:dkey-192d15.2
Q5RKN6	zgc:103549
B1B5D9	nSMase2
Q0PIP5	zgc:162829
Q1LUQ0	jmjd2b
A0A0G2KN81	LOC100331938
A0A0R4IJU5	zgc:123199
Q6DRL5	mybbp1a
A0A0R4IEH8	zgc:173581
Q503V2	zgc:110064
E7FG54	myl2a
Q6P0U0	amdhd2
O42140	ntn2
Q5RIF5	si:ch211-136g2.1
Q6DHC1	rab18b
A0A0R4IJA2	ppp2r2ba
A0A0R4IJV5	ddx52
Q08CJ6	zgc:153020
Q6B337	GIPC
A0A8M3B6E4	fyco1a
Q7ZVB1	chmp1b
A4IG46	zgc:162217
A0A0G2KNT1	dydc2
Q502C1	mrps24
Q08BV6	zgc:154095
Q7ZYX7	wu:fi03c01
Q7T2P7	cb195
Q7ZVK5	PCBP2
Q1LVE8	sf3b3
A9JRB9	phospho2
A0A0R4IHP4	dscaml1
Q801Y4	zgc:110496
Q6DGX8	zgc:92726
Q92050	wnt5b
A0A0R4IGL5	si:ch1073-82l19.1
Q7ZVI5	pde6g
Q805F0	pcdh10
Q6NX86	HMGB1
B7ZUU8	si:ch211-129c21.6
G4WJE8	selplg
Q502C6	zgc:158528
B0R024	fc07e03
A0A0R4IFY3	htr5a
A0A0G2KPL0	LOC101884228
A0A0R4IKK9	zgc:123234
M1ZMM0	aox3
A1L1M6	R-cadherin
A0A0J9YJ98	si:ch211-133l11.4
A0A0R4IKT5	si:ch73-45o6.2
A0A0R4IKE0	bZ1G18.2
A0A0R4IKG8	si:ch211-217a12.1
F1R6I1	cox4i1l
Q9PT92	cat
A0A0G2KQ55	rab11fip5b
A0A0G2KQ62	fbn2
A0A0G2KQA6	sept4b
A2CEZ5	znf326
A0A0G2KQC0	nectin3a
Q2XVR3	scn4aa
A0A0R4IJP6	iqub
A0A0R4IH97	bmal2
Q8AXB3	kdrl
A0A0R4IJR2	fbxo11
A0A0R4IKU3	reck
A2RV22	pik3r6a
Q08BJ3	zgc:153566
B3DKN8	chrm2
Q7T2A5	eif3l
A0A0R4IIL3	aqp11
Q7ZUR6	cb985
A0A0R4IID9	eps8
Q7ZU53	cry3
D3KYL2	fj59a01
Q6DHF1	fe11c08
A0A0R4IIR1	dnm2
A0A0R4IKR8	hip1r
Q6PC45	med30
Q66HZ5	wu:fb83e08
Q6PC53	ppial
A0A0R4ILM6	fa55b02
A3RK74	foxo1a
Q5BJ17	zgc:110766
A0JMF4	sept7b
B0BLX4	fbxo2
A8KBW2	wu:fi42b06
Q6PBJ9	RpP1
A0A0R4ILG2	si:ch211-139a5.9
A0A0G2KRG9	si:ch211-216p19.6
A0A0R4IMS9	polr2a
A0A8M3AZ57	LOC561083
E7EZF3	uhrf1
Q8UUT6	wu:fj36d03
A0A0M3HEM6	rsph1
A0A0R4IL71	CH211-129M12.3
A0A0R4IJJ1	p3h2
Q4TVV3	ddx46
A0A8M2B866	si:dkey-92k1.11
B7SXM5	ier2
Q6PC77	atp5h
Q4KMD3	snrnp35
A2RRV4	zgc:158266
A0A0G2KRY8	mgat3b
Q9W735	prom1a
A0A0R4IN78	stk24
F1Q9W8	zgc:112037
A0A0R4ILV6	polrmt
Q66I28	IGFBP-3
A0A0R4IL04	creb5a
A0A0R4IJ75	ints1
Q6NWA8	tada1
A0A0R4IL29	calr3
Q6PBP0	wu:fj49c05
A0A0R4IN44	pdlim5
A0A0R4IN58	FcRgamma
Q8JFQ2	lmo1
A0A8M6Z2B2	zgc:63694
A3KMS9	zgc:158799
Q6P6F0	zgc:77702
A0A0R4IIE9	cdhr5b
A0A0R4IMF6	eif4b
B8ZHI7	gcsf
Q1LVF3	smg7
A0A0R4INF7	fd16d06
A0A0R4IJT8	fa22h09
A0A0R4INB9	cxcl11.1
Q08BM6	lrrc8d
Q5PQZ5	sox17
Q498Z6	mrps7
Q76LC6	rbm24
A0A0R4IIR5	erk7
Q32LU7	ptcd3
A0A8M3AZJ3	LOC101884623
A0A0R4IMZ8	wu:fc12b10
Q08BR1	zgc:152914
B8PYG1	nsmf
Q8JGR4	rpl24
Q5U3E4	sgut1
B1PBZ7	spry1
P57094	axin1
A0A0R4IPF2	crebbpa
E7EZ05	ogdhb
Q6P3L9	wu:fj43f02
A0A0R4IMX2	im:7145364
A0A0R4IQG7	nNOS
Q7T3E5	kyat3
Q5XJM0	anxa14
Q8JHX6	igfbp1a
A0A0R4IJ07	elp1
B1H1L4	tcf3a
Q7ZVY5	cs
A0A0G2KTI4	slc12a2
P26630	pax6a
Q7SXL4	ndpkz2
A0A0R4IN60	fgf19
A9ZPF1	CXCL8
A0A0R4IKB3	si:ch211-25d12.7
A0A0R4IN79	nfkb1
Q6DHR0	rspo1
C1KH59	zgc:154116
A0A0R4INA6	gpgb1
B0S682	im:7155364
Q9DFC9	wu:fc89b01
Q7ZVY3	fb98f01
A0A0R4IJE4	zgc:194469
A0A8N7TCU0	sec16b
F1REQ6	cb886
E7FG09	LOC100331694
Q6PBT6	gchfr
A0A0R4INJ8	adam12
Q58EK7	sept9b
Q7ZVA6	eif4a3
A0A0R4ILF6	cidea
Q8AYH1	Dbp
Q6PBX2	sara2
A0A0R4IKQ9	irs2b
Q6DH40	rprm3
O73797	ntf7
E7F7R0	prrt2
Q6NSN5	adss1
A0A0R4IL45	trim32
A0A0R4IMB2	zgc:103710
A0A0R4IJX6	zgc:101021
Q6P4V4	zgc:77673
Q6DHE6	kars
F1QLT3	zgc:162825
A0A0R4IJX1	fastkd3
Q8WM94	si:busm1-194e12.11
A0A0R4IK06	wu:fb69g03
B3DIZ3	ganaba
Q9W6T7	psen1
Q2EI20	rest
A0A0R4INZ4	cacng2b
Q0PKX7	fasl
Q502I3	cep55
A0A0R4ING6	zgc:77424
A0A0R4IM91	trpc4a
Q804C0	ncs1
Q7ZVF2	fb11d08
A0A8M9PYI3	si:dkey-16l2.16
A0A0R4IPJ5	si:dkey-25o1.6
Q08BR4	setdb1b
D3TI67	prrp
Q7T162	im:7153024
B0EVQ1	SOCS9
A0A0R4IMG9	fd10a06
Q6GMM1	gadd45a
Q6KC13	siat 8A
F1Q5R8	aox6
Q789K9	mp:zf637-2-000771
Q08CN0	trappc2
Q6PH53	zgc:101121
A0A0R4IP12	pds5b
A0A0R4IRC9	si:dkey-245n4.2
Q7SXP0	sec22bb
Q7T319	zgc:64163
P0C8M3	svbp
A0A0R4IQ43	cxcl11.5
Q0GFG2	cnga5
Q6PH11	pym1
Q9DG12	arnt2
F1QSA4	siglec-4
A0A0R4INZ6	btc
P79728	efna5b
A0A0R4IQB8	cb410
A0A0G2KWZ2	cxcl11.3
Q4V8Q5	sfrs7
A0A0R4IT02	tnfrsf9
A0A0R4IR84	fj47c03
A0A0R4IUM7	Nav1.1
E7FE13	lgr4
Q6DGT7	nsmce1
A0A0R4IP02	wu:fc15b07
Q7SXX7	mvb12a
A0A0R4IPA7	si:ch211-149f21.2
Q7ZW81	cb1024
E7FFI2	shkbp1
A0A0R4ISB9	zmynd8
A0A0R4IQX4	si:ch73-215d9.1
A0A0R4IT36	fc26e06
Q7SZE5	sec23a
A0A0R4IP15	cb333
A0A0R4IQG1	zgc:56481
Q503W5	zgc:110044
A0A0R4IMM9	wu:fa95e03
Q6NZZ4	tmem107
Q9PVK5	ldha
A0A0R4INH3	LOC110440037
A0A0G2KYC0	cpeb4b
Q6PHJ8	myl9l
A0A0R4IS45	si:ch211-203f4.1
A0A0R4IRA8	si:busm1-160c18.3
Q5MPX4	tfr1a
B0EVP7	SOCS5
A0A0G2KYH9	cxcl8a
A0A8M2BGP9	brpf3a
A4IGC1	sb:cb578
Q6DHL4	sumo2
A8WFU8	kif22
A0A0R4IT01	ndufa4l2a
A0A0R4ITC5	trrap
A8WGA3	lrfn1l
Q6SJP8	fgf17
Q6NW63	GATA-5
Q6P0C9	fkd7
J7HE56	MEF2B
A8E5L7	cited3
E7F333	fc22f12
Q7ZTT0	zgc:56685
A0A0R4IRS1	ap1m1
Q6P3J0	dgat1
Q5PYH7	dlg2
Q6NWZ9	cdo1
Q7SXW1	zgc:63734
A0A0R4ITP2	Mjd
A0A0R4IUT0	btr20
P59679	actr8
A5PN62	si:dkey-46a12.1
A0A0R4ISX1	plekhg5a
A0A0R4ISL4	si:ch211-195p4.3
P46530	notch1a
A0A0R4IQY1	dab1
F1R7W6	osxm
A0A0R4IRL8	cb1015
A0A8M9QGE5	cplx2b
A0A0R4IRN4	colec10
A0A0R4ISV2	ccl39.2
A1A5X4	bZ1H20.1
Q7ZTT8	ndufa4l
O57418	pax7
Q5XJ87	zgc:103538
A0A0R4IU41	lrrc45
A0A0R4ITF0	stbd1
A9JRG9	si:ch211-12e1.4
E7EY42	ptdss2
A0A0R4IUU4	si:ch1073-205c8.3
F1Q4Y6	gabrb4
A0A8M3B2S1	si:ch211-202e12.2
Q6IQC6	zgc:86833
F1QH81	zgc:110625
A0A0R4IRM1	kif5bb
Q6P006	zgc:55941
Q7T2G1	irf2bp2b
Q6DRP3	fb37b08
A0A0R4ISY9	si:ch73-157i16.3
A0A0G2L110	LOC101886358
A0A8M9Q392	osbpl1a
A0A0R4IRW0	LOC100334297
A0A0R4IV97	sstr1a
A0JMF7	haus6
A0A0R4IUS5	rnf4
B3DJI9	si:ch211-167c22.4
A0A0R4IVC8	Cox5a2
F1QJC0	csrp3b
C5IX16	IFNF4
P0DMC2	apela
A0A0G2L1F4	LOC100535468
A0A0G2L1G9	LOC101884223
E7F9Z5	nfatc2a
A0A0R4IS55	sowahca
A0A0R4IQI7	ap4e1
Q9DDU5	gstp1
A0A0R4IPV5	psmb3
Q7ZUV7	emsy
Q6IQ66	wu:fe48a12
A0A0R4IQW7	utp20
B3DGM0	LOC100004509
Q1LUM9	dncli2
A0A0R4IVJ0	ogt.2
Q6NYV8	lclat1
Q5SPJ8	xpot
Q5PRD4	csnk1g1
A0A0R4IUB6	epn1
B3DIC7	si:ch211-51f10.1
Q6NXC6	wu:fi47e09
Q7T339	chmp5
A0A0R4IRJ2	zgc:77715
A0A0G2L264	rab35a
A0A0R4ISJ3	wu:fb38g12
F1REV3	krit1
A0A0R4ISQ3	chrnb4
A0A0G2L2D6	LOC100534755
Q6NY41	zgc:76963
A0A8M9QI68	zfhx3
F1QAD7	pik3ca
Q9I9B7	fi29e01
A0A0R4IS77	chmp6a
Q4KMD2	zgc:112345
A0A0R4IV67	agl
A0A0R4INI3	fb18g10
Q804H0	ANX Ic
A0A0G2L2Q2	uqcr10
A0A0R4IT00	wu:fj32h05
Q5K373	fgfrl1b beta
A0A0R4ISZ9	acvr2ab
A0A0R4IWI7	kif5a
Q6NWJ2	zgc:85675
A0A0R4IT86	cb33
Q7ZU92	parn
Q7ZVN5	srp54
A0A0R4IVK2	fz1
A0A0R4IRF0	zgc:101797
Q32PW3	taf2
E7F2X3	ints4
A0A0R4IR32	bpifcl
F1QGH7	ctnnb1
A0A0R4IV41	fb81e09
B8JIC5	homer1
A0A0R4IWH7	cb965
B3DFN3	fc15d06
Q567H4	cremb
Q6P0B2	wu:fc55d12
F1R4Y7	cep83
A0A0R4ISV4	si:ch73-203i15.5
A0A0R4IUF0	fc08c07
A1L1U1	strn
F1QYA8	UNC93B1
Q7T361	zgc:64079
A0A0R4IWI1	ebf1a
A0A0H2UKU4	pcdh7b
A0A0R4ICJ7	CH1073-177A15.1
A0A8M9QPT3	fc38f05
E7FB43	gcgra
Q9DGL2	wu:fc09e11
A0A0R4ISE2	btr22
Q6P011	emc4
Q1A5L0	crb3a
A0A0R4IVN1	cetn2
A0A0R4IT98	gpr1
Q8UW07	CYP1A
Q08BX9	im:7148473
A0A0R4IVS5	si:ch211-131c14.1
F1QHN6	im:7042025
Q8JGR8	scarb2
Q1LUU7	fc27e02
A0A0R4ISW4	fd07d11
Q7SXG4	uba2
Q1JPZ7	prpf39
E7FC79	si:cabz01113374.3
Q568B3	sept10
Q8JFU3	fj98e12
Q1RLR9	zgc:136891
A9JRY6	zgc:175190
A0A0R4IUW7	zgc:162235
A0A0R4ITX8	zgc:171885
A0A0R4IVP0	im:7141239
A0A0R4IXF0	fadd
A9JR86	coq4
A0A0R4ISW2	si:zfos-2070c2.3
Q7T3G5	cb12
Q803Q2	ndel1b
Q6P0E7	tfap2e
Q6NZS4	rtcb
A0A0R4IT71	fc45f03
Q5PQY6	lonp2
Q6GQM7	zgc:91871
A0A0R4IVA1	seraf
A0A0R4IX46	zgc:85932
Q7T3P8	fem1c
A0A0R4ITR4	pigv
Q803G3	fc05c02
Q6P7E4	pdlim7
A0A0R4IXC8	si:ch211-9a18.2
A0A0R4IY52	vps52
A0A0R4ILN1	cc2d1b
A1L271	gnb5a
Q9PWL6	hoxa9a
A0A0R4ITZ5	cdkn1cb
Q7ZVT2	pkm2a
A0A0R4ICI5	rrn3
Q6NYY4	asf1ba
Q502U6	zHBNF
Q5PR61	lmbrd1
Q08C49	prkar1b
Q7SXM1	zgc:66195
Q8QHJ9	il17rd
Q7ZUS9	wu:fd06h11
A0A0R4IYN9	si:dkey-196h17.9
A0A0R4IUC9	rmi2
A0A0G2L6W9	gng10
A0A0R4IYS4	si:ch211-199f5.1
Q9W629	bmpr1b
Q90459	ccnd1
A0A8M1NTY9	btr29
Q6P0D5	wbp11
A0A0R4IV80	si:ch211-235e9.6
A0A0R4IU39	wu:fe49f10
Q6TNU3	ints10
A0A0R4IU63	grm1
A0A0N4SUD2	Ubi-p63E
A0A8M3BF01	rab9b
A0A0R4IVU1	mafk
Q0VA82	mfsd8
A0A0G2L7I0	sprtn
A7MBV9	aurkaip1
A0A0R4IZ84	smg6
E7F718	LOC101885160
A0A0R4IWL6	fb96a03
Q6NXA4	ilf3
A0A0G2L7R9	cldn18
A8WGS0	cyb5
Q7ZV43	tollip
A8E526	rpl14
Q7SXP1	wu:fk65f06
Q8QFX6	nrp1a
A0A0R4IZE6	zgc:172341
A0A0G2L879	chrna7b
A0A0R4IZC9	fc11c04
A0A0R4IYV8	orai1a
A0A0R4IXD8	dync1i2b
A0A0G2L8U4	LOC100536580
P47794	ccne1
A1L1P8	HS2st1
E7F1F5	gngt2b
Q75U66	postn
Q7T358	gspt1
A0A0R4IYX8	CRMP-3
A0A0R4IX01	klb
Q803H2	hccs
A0A0R4IVY5	rock1
A0A0R4IZR5	stag2b
B6IDE1	MYH7
Q3B747	zgc:123314
Q6P5K1	arl4a
Q90YL6	zFF1
Q6PHF0	chmp1a
Q6NWL6	wu:fj17f09
A0A0R4IXC4	si:ch211-167b20.8
Q6NVC5	rhot1a
Q6Q415	rpl36
Q6PC01	fau
A0A0R4IVZ0	fd23d09
Q6DHF5	zgc:92339
Q9PT95	Rpb4
Q6P0D7	mpp7
Q66HU4	capn3
A0A0R4IY96	ints5
Q7T388	prelid1
A0A0R4IZK4	mhc1lca
A2BIG9	naa38
A0A0G2LAK5	tmc8
A0A8M6Z154	si:dkey-145p14.5
Q6YLH9	CAV1
Q5TZ27	syt1
A0A0R4IWW7	zgc:85716
Q6NYX6	ccnf
Q9I9N0	dap1b
Q07998	tbxta
A0A0G2LAU9	gnaz
Q6DG33	wu:fc18d06
E7F737	dvl3
A0A0R4IZN1	btr24
A0A0R4IZT6	ppp1cc
Q6PFV0	wu:fd14c04
A0A0R4IZL6	si:dkey-218f9.9
A0A0N4SUG9	p2ry1
Q5TZD3	si:ch211-191d7.2
A0A140LFQ7	si:ch211-207g17.2
A0A140LFQ8	kcnk17
A4FVM2	si:ch73-368j24.13
A0A140LFW6	si:ch1073-365p7.2
Q6V9Y8	gpc3
A0A140LFZ1	si:ch73-368j24.11
A0A140LG23	si:dkey-23a13.21
E9QCN6	zgc:153074
Q6NW89	mafg2
A0A140LG54	si:dkey-23a13.22
A0A140LGD0	si:ch211-255l12.2
Q6DGL4	rpl29
A0A8M1RKH6	tegt
E7FD27	kcnj10a
Q6NY81	zgc:77049
E7FAV4	nrtn
A0A140LGN9	eif4g3a
A0A140LGS0	slc7a11
A0A140LGS2	si:ch1073-153i20.5
A0A140LGT1	unp1266
A0A140LGU2	abcc6b.2
F1R7M8	si:ch211-120k19.4
A0A140LGZ1	si:ch1073-153i20.4
A0A140LGZ4	si:dkeyp-81f3.4
A0A8M1P6T1	im:7139509
A0A140LH11	si:dkey-23a13.9
A0A140LH24	si:dkey-23a13.17
Q7SXN5	dnm1l
A0A140LH34	si:ch1073-159d7.7
A0A0R4INS8	zgc:154040
Q2I6J0	inppl1b
A0A140LH63	si:ch73-368j24.12
E7F6F9	klhl3
A0A1D5NS22	si:ch211-189a15.5
A0A1D5NS24	wdr60
F1QZB6	zgc:172052
A0A1D5NS72	vgf
A0A1D5NS86	si:cabz01007807.1
A0A0R4IQZ2	zdhhc13
Q2TJA6	nkd1
B3DHE6	LOC794545
A0A8M3AU53	kdm6ba
F1Q929	kcna4
A0A1D5NSM8	svep1
A0A1D5NSP7	cacna2d2
A0A2R8PVS7	trip6
F1QGJ2	slc7a9
P13104	tpma
E7F3U8	chrm4a
A0A1D5NT24	adam10
B3DIU9	zgc:194561
B2KL77	smarcd3b
A0A1L1QZF4	wu:fb74g05
Q08BX0	rab21
E7F111	RETGC-2
E7FEJ3	kcna1b
A0A1L1QZR0	si:ch73-158p21.3
F1QCU7	si:dkey-6l15.1
A0A8M9QI03	wdr93
Q6DHQ4	tspan4a
A0A1L1QZU5	hm:zehn0716
A0A286Y804	ctnnd2a
Q9DGE0	map2k6
