uniprotID1	uniprotID2	link	source	alt_name1	alt_name2	name1	name2
A7YY10	Q8JGS9	7955.ENSDARP00000149337/7955.ENSDARP00000133054	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	60S ribosomal protein L37a 	Small ribosomal subunit protein uS13 
A7YY10	Q8JGS9	7955.ENSDARP00000149337/7955.ENSDARP00000133054	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)	60S ribosomal protein L37a 	Small ribosomal subunit protein uS13 
A7YY10	Q24JV3	7955.ENSDARP00000149337/7955.ENSDARP00000124804	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL31 
A7YY10	Q7ZWJ4	7955.ENSDARP00000149337/7955.ENSDARP00000038658	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL20 
A7YY10	Q7ZWJ4	7955.ENSDARP00000149337/7955.ENSDARP00000038658	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL20 
A7YY10	Q7SXA1	7955.ENSDARP00000149337/7955.ENSDARP00000130503	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein uL24 (60S ribosomal protein L26)	60S ribosomal protein L37a 	Large ribosomal subunit protein uL24 
A7YY10	A8KB78	7955.ENSDARP00000149337/7955.ENSDARP00000035273	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)	60S ribosomal protein L37a 	Small ribosomal subunit protein uS12 
A7YY10	Q6PBZ1	7955.ENSDARP00000149337/7955.ENSDARP00000010055	string-db	60S ribosomal protein L37a (Zgc:171772)	60S ribosomal protein L7a	60S ribosomal protein L37a 	60S ribosomal protein L7a
A7YY10	Q6PBI5	7955.ENSDARP00000149337/7955.ENSDARP00000124711	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	60S ribosomal protein L37a 	Small ribosomal subunit protein eS25 
A7YY10	Q6PC14	7955.ENSDARP00000149337/7955.ENSDARP00000069977	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	60S ribosomal protein L37a 	Large ribosomal subunit protein uL14 
A7YY10	Q6PC14	7955.ENSDARP00000149337/7955.ENSDARP00000069977	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)	60S ribosomal protein L37a 	Large ribosomal subunit protein uL14 
A7YY10	B7ZD34	7955.ENSDARP00000149337/7955.ENSDARP00000091586	string-db	60S ribosomal protein L37a (Zgc:171772)	40S ribosomal protein S24	60S ribosomal protein L37a 	40S ribosomal protein S24
A7YY10	Q6IQB1	7955.ENSDARP00000149337/7955.ENSDARP00000106359	string-db	60S ribosomal protein L37a (Zgc:171772)	Ribosomal protein L5	60S ribosomal protein L37a 	Ribosomal protein L5
A7YY10	Q7ZV82	7955.ENSDARP00000149337/7955.ENSDARP00000018737	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL27 
A7YY10	Q6IQJ7	7955.ENSDARP00000149337/7955.ENSDARP00000045283	string-db	60S ribosomal protein L37a (Zgc:171772)	Ribosomal protein L37	60S ribosomal protein L37a 	Ribosomal protein L37
A7YY10	P61485	7955.ENSDARP00000149337/7955.ENSDARP00000075363	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL42 
A7YY10	P61485	7955.ENSDARP00000149337/7955.ENSDARP00000075363	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)	60S ribosomal protein L37a 	Large ribosomal subunit protein eL42 
A7YY10	Q8JHJ1	7955.ENSDARP00000149337/7955.ENSDARP00000018594	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)	60S ribosomal protein L37a 	Large ribosomal subunit protein uL29 
A7YY10	Q5BKV9	7955.ENSDARP00000149337/7955.ENSDARP00000121649	string-db	60S ribosomal protein L37a (Zgc:171772)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)	60S ribosomal protein L37a 	Large ribosomal subunit protein uL6 
A7YY10	Q6IMW6	7955.ENSDARP00000149337/7955.ENSDARP00000052729	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)	60S ribosomal protein L37a 	Small ribosomal subunit protein uS15 
A7YY10	Q642H9	7955.ENSDARP00000149337/7955.ENSDARP00000108089	string-db	60S ribosomal protein L37a (Zgc:171772)	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)	60S ribosomal protein L37a 	Small ribosomal subunit protein eS4 
A2A121	A0A0R4IJU5	7955.ENSDARP00000151206/7955.ENSDARP00000133827	string-db	non-specific serine/threonine protein kinase (EC 2.7.11.1)	Synapsin IIb (Synapsin-2)	non-specific serine/threonine protein kinase 	Synapsin IIb 
A2A121	B0UXI4	7955.ENSDARP00000151206/7955.ENSDARP00000115298	string-db	non-specific serine/threonine protein kinase (EC 2.7.11.1)	Synapsin-1 (Synapsin I)	non-specific serine/threonine protein kinase 	Synapsin-1 
Q503I7	A9JRH0	7955.ENSDARP00000152718/7955.ENSDARP00000078824	string-db	Leucine rich repeat containing 4C isoform X1 (Leucine rich repeat containing 4C, genome duplicate a precursor) (Leucine-rich repeat-containing 4C, genome duplicate a) (Zgc:110565)	Leucine-rich repeat neuronal 1 (Leucine-rich repeat neuronal protein 1 precursor) (Lrrn1 protein)	Leucine rich repeat containing 4C isoform X1 	Leucine-rich repeat neuronal 1 
O73875	O73874	7955.ENSDARP00000152897/7955.ENSDARP00000010432	string-db	Ephrin type-B receptor 4a (EC 2.7.10.1) (Eph receptor B4a) (Eph-like receptor tyrosine kinase rtk5)	Ephrin-B2a	Ephrin type-B receptor 4a 	Ephrin-B2a
O73875	O73874	7955.ENSDARP00000152897/7955.ENSDARP00000010432	string-db	Ephrin type-B receptor 4a (EC 2.7.10.1) (Eph receptor B4a) (Eph-like receptor tyrosine kinase rtk5)	Ephrin-B2a	Ephrin type-B receptor 4a 	Ephrin-B2a
Q802Y8	A9JRD8	7955.ENSDARP00000153802/7955.ENSDARP00000146109	string-db	Zinc finger and BTB domain-containing protein 16-A (Promyelocytic leukemia zinc finger protein-A) (Zinc finger protein PLZF-A)	BTB/POZ domain-containing protein 6-A	Zinc finger and BTB domain-containing protein 16-A 	BTB/POZ domain-containing protein 6-A
A4JYK9	A0A4W4	7955.ENSDARP00000154118/7955.ENSDARP00000038588	string-db	IgLON family member 5 precursor (Zgc:110372)	Neuronal growth regulator 1	IgLON family member 5 precursor 	Neuronal growth regulator 1
A4JYK9	A0A4W4	7955.ENSDARP00000154118/7955.ENSDARP00000038588	string-db	IgLON family member 5 precursor (Zgc:110372)	Neuronal growth regulator 1	IgLON family member 5 precursor 	Neuronal growth regulator 1
A4JYK9	E7FH58	7955.ENSDARP00000154118/7955.ENSDARP00000100022	string-db	IgLON family member 5 precursor (Zgc:110372)	Neurotrimin	IgLON family member 5 precursor 	Neurotrimin
E7FCY1	Q8JGS1	7955.ENSDARP00000155698/7955.ENSDARP00000037419	string-db	Centromere protein J	SCL-interrupting locus protein homolog	Centromere protein J	SCL-interrupting locus protein homolog
E7FCY1	Q8JGS1	7955.ENSDARP00000155698/7955.ENSDARP00000037419	string-db	Centromere protein J	SCL-interrupting locus protein homolog	Centromere protein J	SCL-interrupting locus protein homolog
E7FCY1	Q8JGS1	7955.ENSDARP00000155698/7955.ENSDARP00000037419	string-db	Centromere protein J	SCL-interrupting locus protein homolog	Centromere protein J	SCL-interrupting locus protein homolog
F1RC56	Q58EK5	7955.ENSDARP00000157152/7955.ENSDARP00000127267	string-db	Adenosine deaminase domain-containing 1 (testis-specific) (Adenosine deaminase domain-containing protein 1)	Tudor domain-containing protein 1	Adenosine deaminase domain-containing 1 	Tudor domain-containing protein 1
A0A2R8S0A2	Q58EK5	7955.ENSDARP00000157308/7955.ENSDARP00000127267	string-db	ELAV-like protein	Tudor domain-containing protein 1	ELAV-like protein	Tudor domain-containing protein 1
Q7ZUB0	Q804S5	7955.ENSDARP00000157571/7955.ENSDARP00000132570	string-db	Atrial myosin light chain (Myosin, light chain 13) (Uncharacterized protein LOC393488) (Zgc:66286)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Atrial myosin light chain 	E3 ubiquitin-protein ligase mib1 
Q7ZUB0	Q804S5	7955.ENSDARP00000157571/7955.ENSDARP00000132570	string-db	Atrial myosin light chain (Myosin, light chain 13) (Uncharacterized protein LOC393488) (Zgc:66286)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Atrial myosin light chain 	E3 ubiquitin-protein ligase mib1 
Q7ZUB0	Q804S5	7955.ENSDARP00000157571/7955.ENSDARP00000132570	string-db	Atrial myosin light chain (Myosin, light chain 13) (Uncharacterized protein LOC393488) (Zgc:66286)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Atrial myosin light chain 	E3 ubiquitin-protein ligase mib1 
Q7ZUB0	Q804S5	7955.ENSDARP00000157571/7955.ENSDARP00000132570	string-db	Atrial myosin light chain (Myosin, light chain 13) (Uncharacterized protein LOC393488) (Zgc:66286)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)	Atrial myosin light chain 	E3 ubiquitin-protein ligase mib1 
A0A2R8QRK0	F1Q7Y5	7955.ENSDARP00000157596/7955.ENSDARP00000103641	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Extracellular leucine-rich repeat and fibronectin type III domain-containing 1b (Protein ELFN1)	Roundabout homolog 3 isoform X3 	Extracellular leucine-rich repeat and fibronectin type III domain-containing 1b 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A2R8QRK0	Q8AXB3	7955.ENSDARP00000157596/7955.ENSDARP00000134625	string-db	Roundabout homolog 3 isoform X3 (Roundabout, axon guidance receptor, homolog 3 (Drosophila))	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	Roundabout homolog 3 isoform X3 	Vascular endothelial growth factor receptor kdr-like 
A0A0R4IJU5	A2A121	26190107;20097902;26190107;20097902;26190107;20097902;26190107;20097902;26190107;20097902	psicquic	Synapsin IIb (Synapsin-2)	non-specific serine/threonine protein kinase (EC 2.7.11.1)	Synapsin IIb 	non-specific serine/threonine protein kinase 
A0A0R4IP15	F1QUK5	20802085;20802085	psicquic	Neogenin 1a (Neogenin isoform 1 precursor)	Netrin-1	Neogenin 1a 	Netrin-1
A0A0R4IT86	A0A0R4IT86	20802085	psicquic	Kin of IRRE-like protein 2 precursor (Kirre-like nephrin family adhesion molecule 3, like)	Kin of IRRE-like protein 2 precursor (Kirre-like nephrin family adhesion molecule 3, like)	Kin of IRRE-like protein 2 precursor 	Kin of IRRE-like protein 2 precursor 
A0A0R4IVA1	B7ZV58	26190107;26190107	psicquic	von Willebrand factor D and EGF domains	Neurotrimin (Zgc:136455 protein)	von Willebrand factor D and EGF domains	Neurotrimin 
A0A2R8PV55	A0A2R8PV55	18296487;18296487;20802085	psicquic	CD166 antigen homolog A	CD166 antigen homolog A	CD166 antigen homolog A	CD166 antigen homolog A
A0A4W4	A0A4W4	18296487	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A4W4	A0A4W4	18296487	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A4W4	A0A4W4	18296487	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A4W4	A0A4W4	18296487	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A4W4	A4JYK9	18296487;20802085	psicquic	Neuronal growth regulator 1	IgLON family member 5 precursor (Zgc:110372)	Neuronal growth regulator 1	IgLON family member 5 precursor 
A0A4W4	A4JYK9	18296487;20802085	psicquic	Neuronal growth regulator 1	IgLON family member 5 precursor (Zgc:110372)	Neuronal growth regulator 1	IgLON family member 5 precursor 
A0A4W4	B7ZV58	18296487	psicquic	Neuronal growth regulator 1	Neurotrimin (Zgc:136455 protein)	Neuronal growth regulator 1	Neurotrimin 
A0A4W4	B7ZV58	18296487	psicquic	Neuronal growth regulator 1	Neurotrimin (Zgc:136455 protein)	Neuronal growth regulator 1	Neurotrimin 
A0A4W4	Q5K373	20802085	psicquic	Neuronal growth regulator 1	FGF receptor-like protein 1b beta (Fibroblast growth factor receptor-like 1b) (Fibroblast growth factor receptor-like 1b precursor)	Neuronal growth regulator 1	FGF receptor-like protein 1b beta 
A0A4W4	Q5K373	20802085	psicquic	Neuronal growth regulator 1	FGF receptor-like protein 1b beta (Fibroblast growth factor receptor-like 1b) (Fibroblast growth factor receptor-like 1b precursor)	Neuronal growth regulator 1	FGF receptor-like protein 1b beta 
A0A4W4	Q642G9	20802085	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A4W4	Q642G9	20802085	psicquic	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1	Neuronal growth regulator 1
A0A8M1NF77	Q5J1R9	26190107;26190107	psicquic	WAP four-disulfide core domain 1 (WAP four-disulfide core domain protein 1 isoform X1) (WAP four-disulfide core domain protein 1 precursor)	receptor protein-tyrosine kinase (EC 2.7.10.1)	WAP four-disulfide core domain 1 	receptor protein-tyrosine kinase 
A0A8M1NF77	Q5J1R9	26190107;26190107	psicquic	WAP four-disulfide core domain 1 (WAP four-disulfide core domain protein 1 isoform X1) (WAP four-disulfide core domain protein 1 precursor)	receptor protein-tyrosine kinase (EC 2.7.10.1)	WAP four-disulfide core domain 1 	receptor protein-tyrosine kinase 
A0A8M1P182	A4JYP8	26190107;18191225	psicquic	Wu:fc46h12 precursor	Cntn1a (Contactin-1a precursor)	Wu:fc46h12 precursor	Cntn1a 
A0A8M1P5N0	B7ZV58	20802085;20802085	psicquic	Epiphycan (Epiphycan isoform X2)	Neurotrimin (Zgc:136455 protein)	Epiphycan 	Neurotrimin 
A0A8M1P5N0	F1QHI8	20802085;20802085	psicquic	Epiphycan (Epiphycan isoform X2)	Platelet-derived growth factor receptor-like protein	Epiphycan 	Platelet-derived growth factor receptor-like protein
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1Q1X6	Q58EG3	19765300;26190107	psicquic	Ephrin-A3	Nectin-3-like protein (Nectin cell adhesion molecule 3) (Poliovirus receptor-related protein 3-like)	Ephrin-A3	Nectin-3-like protein 
A0A8M1RL98	A4JYP8	26190107;26190107	psicquic	protein-tyrosine-phosphatase (EC 3.1.3.48)	Cntn1a (Contactin-1a precursor)	protein-tyrosine-phosphatase 	Cntn1a 
A0A8M2B9E7	A4JYP8	18296487;20802085	psicquic	Neural cell adhesion molecule L1.2 isoform X2	Cntn1a (Contactin-1a precursor)	Neural cell adhesion molecule L1.2 isoform X2	Cntn1a 
A0A8M2B9E7	Q6U7I4	20802085	psicquic	Neural cell adhesion molecule L1.2 isoform X2	Neural adhesion molecule L1.2 (Neural cell adhesion molecule L1.2 precursor)	Neural cell adhesion molecule L1.2 isoform X2	Neural adhesion molecule L1.2 
A0A8M2BEY1	B8A5J4	26190107;24626987	psicquic	Intraflagellar transport protein 88 homolog isoform X3	protein-tyrosine-phosphatase (EC 3.1.3.48)	Intraflagellar transport protein 88 homolog isoform X3	protein-tyrosine-phosphatase 
A0A8M2BEY1	Q9DGG9	26190107;24626987	psicquic	Intraflagellar transport protein 88 homolog isoform X3	Myosin VIIA (Unconventional myosin-VIIa)	Intraflagellar transport protein 88 homolog isoform X3	Myosin VIIA 
A0A8M3B0J4	Q6NW92	20802085	psicquic	Leucine-rich repeat-containing protein 24 isoform X1	Insulin-like growth factor-binding protein 7 precursor (Zgc:85888)	Leucine-rich repeat-containing protein 24 isoform X1	Insulin-like growth factor-binding protein 7 precursor 
A0A8M3B365	Q8JG38	20802085	psicquic	Leucine-rich repeat transmembrane neuronal protein 4 isoform X2	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)	Leucine-rich repeat transmembrane neuronal protein 4 isoform X2	Fibroblast growth factor receptor 2 
A0A8M3B3N4	F1QSA4	18296487	psicquic	Fibroblast growth factor receptor (EC 2.7.10.1)	Myelin-associated glycoprotein (Myelin-associated glycoprotein isoform X1)	Fibroblast growth factor receptor 	Myelin-associated glycoprotein 
A0A8M9PHF0	O73874	26190107;26190107	psicquic	receptor protein-tyrosine kinase (EC 2.7.10.1)	Ephrin-B2a	receptor protein-tyrosine kinase 	Ephrin-B2a
A0A8M9PHF0	P79727	26190107;26190107	psicquic	receptor protein-tyrosine kinase (EC 2.7.10.1)	Ephrin-A2 (ELF-1) (EPH-related receptor tyrosine kinase ligand 6) (LERK-6) (ZfEPHL3)	receptor protein-tyrosine kinase 	Ephrin-A2 
A0A8M9PHF0	P79727	26190107;26190107	psicquic	receptor protein-tyrosine kinase (EC 2.7.10.1)	Ephrin-A2 (ELF-1) (EPH-related receptor tyrosine kinase ligand 6) (LERK-6) (ZfEPHL3)	receptor protein-tyrosine kinase 	Ephrin-A2 
A0A8M9PHF0	P79728	26190107;26190107	psicquic	receptor protein-tyrosine kinase (EC 2.7.10.1)	Ephrin-A5b (AL-1) (EPH-related receptor tyrosine kinase ligand 7) (LERK-7) (ZfEPHL4)	receptor protein-tyrosine kinase 	Ephrin-A5b 
A0A8M9PLL4	A0A8M9PLL4	19765300	psicquic	Leucine-rich repeat transmembrane protein FLRT1	Leucine-rich repeat transmembrane protein FLRT1	Leucine-rich repeat transmembrane protein FLRT1	Leucine-rich repeat transmembrane protein FLRT1
A0A8M9PLL4	Q9DE36	26190107;26190107	psicquic	Leucine-rich repeat transmembrane protein FLRT1	Slit homolog 2 protein precursor (Slit2)	Leucine-rich repeat transmembrane protein FLRT1	Slit homolog 2 protein precursor 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8AXB3	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)	V-set and transmembrane domain-containing protein 4	Vascular endothelial growth factor receptor kdr-like 
A0A8M9Q8Q6	Q8JG38	20802085	psicquic	V-set and transmembrane domain-containing protein 4	Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)	V-set and transmembrane domain-containing protein 4	Fibroblast growth factor receptor 2 
A0A8M9Q9P8	Q15JE7	18296487;20802085	psicquic	V-set and transmembrane domain-containing protein 4 isoform X2	Opticin	V-set and transmembrane domain-containing protein 4 isoform X2	Opticin
