"protein1","protein2"
"P75942","P52612"
"P0A6S3","P52612"
"P29744","P52612"
"P0A6S0","P52612"
"P76298","P52612"
"P07364","P52612"
"P76299","P52612"
"P0A8S9","P52612"
"P0AEM6","P52612"
"P0ABY2","P52612"
"P26608","P52612"
"P25798","P52612"
"P0ABZ1","P52612"
"P31068","P52612"
"P16659","P0AG07"
"P0ABX2","P0AG07"
"P46883","P0AG07"
"P05704","P0AG07"
"P16456","P0AG07"
"P07364","P0AG07"
"P26608","P0AG07"
"P0ABY2","P0AG07"
"P52612","P0AG07"
"P15070","P0AG07"
"P06974","P0AG07"
"P33135","P0AG07"
"P0AGB6","P0AG07"
"P0A6P9","P0AG07"
"Q46839","P0AG07"
"P0A9J0","P0AG07"
"P45543","P0AG07"
"P16659","P15070"
"P07364","P15070"
"P0AE67","P15070"
"P76299","P15070"
"P0AF06","P15070"
"P25798","P15070"
"P0A8T5","P15070"
"P52614","P15070"
"P31068","P15070"
"P0ABZ1","P15070"
"P0ABX8","P15070"
"P52612","P15070"
"P06974","P15070"
"P69411","P0DMC5"
"P39838","P0DMC5"
"P0DMC7","P0DMC5"
"P02929","P69776"
"P75957","P69776"
"P0ADC3","P69776"
"P61316","P69776"
"P0A912","P69776"
"P0A855","P69776"
"P05825","P69776"
"P77541","P69776"
"P69411","P69776"
"P07363-1","P39838"
"P69411","P39838"
"P28635","P75885"
"P28635","P75691"
"P0AGJ2","P04846"
"P30750","P04846"
"P31547","P04846"
"P28635","P04846"
"P0A9F1","P37640"
"P30750","P37640"
"P30750","P77434"
"P30750","P0A9F1"
"Q57083","P0A9F1"
"P30750","P23842"
"P30750","P16433"
"P0A9F1","P16433"
"P0AAJ3","P16433"
"P24183","P16433"
"P0AEK7","P16433"
"P23482","P16433"
"P77858","P16433"
"P77437","P16433"
"P77329","P16433"
"P0AEW1","P16433"
"P77416","P16433"
"P77434","P77585"
"P30750","P77585"
"P76079","P71237"
"P30750","P71237"
"P30750","Q57083"
"P63228","P63224"
"P63228","P0A7B1"
"P0AAF6","P0A7B1"
"P0AC59","P0A7B1"
"P21513","P0A7B1"
"P0A7Q1","P0A7B1"
"P77554","P75849"
"P0AC84","P75849"
"P03024","P21893"
"P04995","P21893"
"P0A814","P21893"
"P14294","P21893"
"P06612","P21893"
"P0A7Y4","P21893"
"P0A7Y4","P00490"
"P0ACF4","P00490"
"P0ACF8","P00490"
"P06612","P00490"
"P09030","P00490"
"P0A6C1","P00490"
"P05055","P00490"
"P15977","P00490"
"P0A7Y4","P04995"
"P0A7Y4","P27296"
"P0A7Y4","P06612"
"P0A850","P06612"
"P07813","P06612"
"P75767","P06612"
"P19930","P06612"
"P75933","P06612"
"P0ACF8","P06612"
"P0A7Y4","P76056"
"P0A7Y4","P14294"
"P0AEP7","P14294"
"P06612","P14294"
"P46133","P14294"
"P03007","P0A873"
"P06710-1","P0A873"
"P22106","P0A873"
"P0AE01","P0A873"
"P03007","P0AB98"
"P52612","P0AB98"
"P45508","P0AB98"
"P04425","P0AB98"
"P0A6E6","P0AB98"
"P0ABB0","P0AB98"
"P0ABB4","P0AB98"
"P0ABA6","P0AB98"
"P0ABA4","P0AB98"
"P68699","P0AB98"
"P0ABA0","P0AB98"
"Q47147","P76466"
"Q47149","P0AE70"
"Q47150","P0AE70"
"Q47156","P0AE70"
"Q47157","P0AE70"
"P67697","P0AE70"
"P23874","P0AE70"
"P23873","P0AE70"
"P0C077","P0AE70"
"P0C079","P0AE70"
"P69346","P0AE70"
"P52129","P0AE70"
"P52130","P0AE70"
"Q47156","P15373"
"Q47150","P15373"
"Q47149","P15373"
"Q47157","P15373"
"P67697","P15373"
"P23874","P15373"
"P23873","P15373"
"P0C079","P15373"
"P0C077","P15373"
"P69346","P15373"
"P52129","P15373"
"P52130","P15373"
"P0AE72","P15373"
"P0AE70","P15373"
"Q46865","P15373"
"Q46864","P15373"
"P67701","P15373"
"P64578","P15373"
"Q47156","P67697"
"Q47150","P67697"
"Q47149","P67697"
"Q47157","P67697"
"Q47156","P52129"
"Q47149","P52129"
"Q47150","P52129"
"Q47157","P52129"
"NA","P52129"
"P67697","P52129"
"P23874","P52129"
"P23873","P52129"
"P0C079","P52129"
"P0C077","P52129"
"P69346","P52129"
"Q47149","Q47156"
"Q47150","Q47156"
"Q47156","P64578"
"Q47150","P64578"
"Q47149","P64578"
"Q47157","P64578"
"P67697","P64578"
"P23874","P64578"
"P23873","P64578"
"P0C079","P64578"
"P0C077","P64578"
"P69346","P64578"
"P52129","P64578"
"P52130","P64578"
"P0AE72","P64578"
"P0AE70","P64578"
"Q46864","P64578"
"Q46865","P64578"
"P67701","P64578"
"Q47149","Q47150"
"Q47149","P0C079"
"Q47156","P0C079"
"Q47150","P0C079"
"Q47157","P0C079"
"P67697","P0C079"
"P23874","P0C079"
"P23873","P0C079"
"P0C077","P0C079"
"Q47149","P0AE72"
"Q47157","P0AE72"
"Q47150","P0AE72"
"Q47156","P0AE72"
"P67697","P0AE72"
"P23874","P0AE72"
"P23873","P0AE72"
"P0C079","P0AE72"
"P0C077","P0AE72"
"P69346","P0AE72"
"P52130","P0AE72"
"P52129","P0AE72"
"P0AE70","P0AE72"
"Q47156","Q47157"
"Q47150","Q47157"
"Q47149","Q47157"
"Q47157","P08365"
"Q47156","P08365"
"Q47150","P08365"
"Q47149","P08365"
"P67697","P08365"
"P23874","P08365"
"P23873","P08365"
"P0C077","P08365"
"P0C079","P08365"
"P69346","P08365"
"P0A9M8","P08365"
"P52130","P08365"
"P52129","P08365"
"P0AE70","P08365"
"P0AE72","P08365"
"Q46864","P08365"
"Q46865","P08365"
"P67701","P08365"
"P64594","P08365"
"P64578","P08365"
"P15373","P08365"
"Q47157","P23873"
"Q47149","P23873"
"Q47150","P23873"
"Q47156","P23873"
"P67697","P23873"
"P23874","P23873"
"Q47157","P33647"
"Q47149","P33647"
"Q47150","P33647"
"Q47156","P33647"
"P67697","P33647"
"P23874","P33647"
"P23873","P33647"
"P0C079","P33647"
"P0C077","P33647"
"P69346","P33647"
"P52129","P33647"
"P52130","P33647"
"P0AE70","P33647"
"P0AE72","P33647"
"Q46865","P33647"
"Q46864","P33647"
"P67701","P33647"
"P64578","P33647"
"P64594","P33647"
"P15373","P33647"
"P08365","P33647"
"Q47156","P76106"
"Q47150","P76106"
"Q47157","P76106"
"Q47149","P76106"
"P67697","P76106"
"P23874","P76106"
"P23873","P76106"
"P0C079","P76106"
"P0C077","P76106"
"P69346","P76106"
"P76556","P76106"
"P52130","P76106"
"P52129","P76106"
"P0AE72","P76106"
"P0AE70","P76106"
"Q46865","P76106"
"Q46864","P76106"
"P67701","P76106"
"P64594","P76106"
"P64578","P76106"
"P15373","P76106"
"P08365","P76106"
"P33647","P76106"
"Q47156","P23874"
"Q47149","P23874"
"Q47157","P23874"
"Q47150","P23874"
"P75989","P23874"
"P67697","P23874"
"Q47156","Q46865"
"Q47149","Q46865"
"Q47150","Q46865"
"Q47157","Q46865"
"P67697","Q46865"
"P23874","Q46865"
"P23873","Q46865"
"P0C077","Q46865"
"P0C079","Q46865"
"P69346","Q46865"
"P52129","Q46865"
"P52130","Q46865"
"P0AE72","Q46865"
"P0AE70","Q46865"
"Q46864","Q46865"
"Q47149","P69346"
"Q47150","P69346"
"Q47156","P69346"
"Q47157","P69346"
"P67697","P69346"
"P23874","P69346"
"P23873","P69346"
"P0C079","P69346"
"P0C077","P69346"
"Q47149","P0C077"
"Q47156","P0C077"
"Q47150","P0C077"
"Q47157","P0C077"
"P67697","P0C077"
"P23874","P0C077"
"P23873","P0C077"
"Q47149","P64594"
"Q47156","P64594"
"Q47150","P64594"
"Q47157","P64594"
"P67697","P64594"
"P23874","P64594"
"P23873","P64594"
"P0C079","P64594"
"P0C077","P64594"
"P69346","P64594"
"P52130","P64594"
"P52129","P64594"
"P0AE70","P64594"
"P0AE72","P64594"
"Q46865","P64594"
"Q46864","P64594"
"P67701","P64594"
"P64578","P64594"
"P15373","P64594"
"Q47156","P52130"
"Q47149","P52130"
"Q47150","P52130"
"Q47157","P52130"
"P67697","P52130"
"P23874","P52130"
"P23873","P52130"
"P0C079","P52130"
"P0C077","P52130"
"P69346","P52130"
"P52129","P52130"
"Q47150","P69348"
"Q47149","P69348"
"Q47156","P69348"
"Q47157","P69348"
"P67697","P69348"
"P23874","P69348"
"P23873","P69348"
"P0C079","P69348"
"P0C077","P69348"
"P32055","P69348"
"P69346","P69348"
"P52129","P69348"
"P52130","P69348"
"P0AE70","P69348"
"P0AE72","P69348"
"Q46865","P69348"
"Q46864","P69348"
"P64578","P69348"
"P67701","P69348"
"P64594","P69348"
"P15373","P69348"
"P08365","P69348"
"P33647","P69348"
"P76106","P69348"
"Q47156","P67701"
"Q47150","P67701"
"Q47149","P67701"
"Q47157","P67701"
"P67697","P67701"
"P23874","P67701"
"P23873","P67701"
"P0C079","P67701"
"P0C077","P67701"
"P69346","P67701"
"P0AFI5","P67701"
"P52129","P67701"
"P52130","P67701"
"P0AE72","P67701"
"P0AE70","P67701"
"Q46865","P67701"
"Q46864","P67701"
"P30131","P0AEV9"
"Q47149","P0AEV9"
"P23830","P0A8I5"
"P0AGJ5","P0A8I5"
"P21507","P0A8I5"
"P43329","P0A8I5"
"P0AEM4","P0A8I5"
"P0ABX2","P0A8I5"
"P75864","P0A8I5"
"P00962","P0A8I5"
"P0A9K3","P0A8I5"
"Q47155","P0A8I5"
"Q47155","P32662"
"P0A6S0","P32662"
"P09394","P32662"
"P0A8I5","P32662"
"P0A7U3","P32662"
"P15288","P00350"
"P15288","P0AC53"
"P36938","P0AC53"
"Q46948","P04825"
"P15288","P04825"
"P15288","P68767"
"P04825","P68767"
"P37095","P68767"
"P04825","P37095"
"P15288","P37095"
"P0AA04","P08839"
"P0A6A3","P08839"
"P69786","P08839"
"P0AEL8","P08839"
"Q46948","P08839"
"P04335","P08839"
"P04335","P0A6F3"
"P69786","P0A6F3"
"P0AA04","P0A6F3"
"P08839","P0A6F3"
"P69783","P0A6F3"
"Q46864","P42599"
"Q46896","P42599"
"P18775","P42599"
"P04335","P42599"
"P04335","P0AA04"
"P69441","P0AA04"
"P0A759","P0AA04"
"P69786","P0AA04"
"P77432","P0AA04"
"P0AD61","P0AA04"
"P06999","P0AA04"
"P69791","P0AA04"
"P69797","P0AA04"
"P69811","P0AA04"
"P20966","P0AA04"
"P02932","P0A927"
"P77747","Q47706"
"P76045","Q47706"
"P0A932","Q47706"
"P0A910","Q47706"
"P02931","Q47706"
"P75733","Q47706"
"NA","Q47706"
"P77211","Q47706"
"P0A927","Q47706"
"P02932","Q47706"
"P02932","P77211"
"P0A927","P77211"
"NA","P77211"
"P02932","P0A930"
"P0A927","P0A930"
"NA","P0A930"
"P77211","P0A930"
"P75733","P0A930"
"P02931","P0A930"
"P0A910","P0A930"
"P0A932","P0A930"
"P76045","P0A930"
"P77747","P0A930"
"Q47706","P0A930"
"P31658","P0A930"
"P76387","P0A930"
"P02932","P69856"
"P0A927","P69856"
"NA","P69856"
"P77211","P69856"
"P75733","P69856"
"P02931","P69856"
"P0A910","P69856"
"P0A932","P69856"
"P76045","P69856"
"P77747","P69856"
"Q47706","P69856"
"P31658","P69856"
"P0A930","P69856"
"P06996","P69856"
"P26218","P69856"
"P76773","P69856"
"P06129","P69856"
"P02943","P69856"
"P0A910","P0A932"
"P02931","P0A932"
"P75733","P0A932"
"NA","P0A932"
"P77211","P0A932"
"P0A927","P0A932"
"P02932","P0A932"
"P02932","P61889"
"P0AE08","P61889"
"P69432","P61889"
"P05042","P61889"
"P0A9B2","P61889"
"P33940","P61889"
"P16703","P61889"
"P76555","P61889"
"P0A705-1","P61889"
"P06996","P26218"
"P0A930","P26218"
"P31658","P26218"
"Q47706","P26218"
"P77747","P26218"
"P76045","P26218"
"P0A932","P26218"
"P0A910","P26218"
"P02931","P26218"
"P75733","P26218"
"P77211","P26218"
"NA","P26218"
"P0A927","P26218"
"P02932","P26218"
"P26218","P76773"
"P06996","P76773"
"P0A930","P76773"
"P31658","P76773"
"Q47706","P76773"
"P77747","P76773"
"P76045","P76773"
"P0A932","P76773"
"P0A910","P76773"
"P02931","P76773"
"P75733","P76773"
"NA","P76773"
"P77211","P76773"
"P0A927","P76773"
"P02932","P76773"
"P77211","P75733"
"NA","P75733"
"P0A927","P75733"
"P02932","P75733"
"P76045","P77747"
"P0A932","P77747"
"P0A910","P77747"
"P02931","P77747"
"P75733","P77747"
"P77211","P77747"
"NA","P77747"
"P0A927","P77747"
"P02932","P77747"
"P02932","P0A855"
"P0A9J4","P0A855"
"P10100","P0A855"
"P0ABU9","P0A855"
"P0ABV6","P0A855"
"P19934","P0A855"
"P02932","P31658"
"P0A927","P31658"
"NA","P31658"
"P77211","P31658"
"P75733","P31658"
"P02931","P31658"
"P0A910","P31658"
"P0A932","P31658"
"P76045","P31658"
"P77747","P31658"
"Q47706","P31658"
"P45577","P31658"
"P77692","P39208"
"P77174","P39208"
"P24242","P39208"
"P46859","P39208"
"P0AFZ1","P23840"
"P77692","P23840"
"P77692","Q47684"
"P0CF88","P77580"
"P30958","P24178"
"P0A9N4","P24178"
"P75824","P24178"
"P0CF88","P24178"
"P0CF88","P0ADI4"
"P19925","P0ADI4"
"P11454","P0ADI4"
"P10378","P0ADI4"
"P0CF88","P06974"
"P75849","P06974"
"P0ABX2","P06974"
"P75942","P06974"
"P0A6S0","P06974"
"P76010","P06974"
"P76298","P06974"
"P0AE67","P06974"
"P76299","P06974"
"P0AF06","P06974"
"NA","P06974"
"P0ABZ1","P06974"
"P0A8T5","P06974"
"P25798","P06974"
"P52612","P06974"
"P31068","P06974"
"P52614","P06974"
"P0ABX8","P06974"
"P52613","P06974"
"P30749","P75824"
"P77174","P75824"
"P37007","P75824"
"P0CF88","P75824"
"P0CF88","P0ACG8"
"P37007","P0ACG8"
"P13458","P0ACG8"
"P77174","P0ACG8"
"P0A7N4","P0ACG8"
"P75954","P0ACG8"
"P28224","P0ACG8"
"P0A7L3","P0ACG8"
"P0A7Q1","P0ACG8"
"P68919","P0ACG8"
"P19636","P0ACG8"
"P0A7K6","P0ACG8"
"P0A7L8","P0ACG8"
"P0AG48","P0ACG8"
"P0AA10","P0ACG8"
"P0AG44","P0ACG8"
"P0A7Q6","P0ACG8"
"P02413","P0ACG8"
"P0AG51","P0ACG8"
"P0C018","P0ACG8"
"P0AG55","P0ACG8"
"P62399","P0ACG8"
"P60624","P0ACG8"
"P0ADY3","P0ACG8"
"P0A7M6","P0ACG8"
"P0ADY7","P0ACG8"
"P61175","P0ACG8"
"P60422","P0ACG8"
"P0ADZ0","P0ACG8"
"P60723","P0ACG8"
"P60438","P0ACG8"
"P0ACJ8","P0ACG8"
"P75862","P39351"
"P0CF88","P39351"
"Q47690","P13009"
"P25665","P13009"
"Q47690","P25665"
"P0A9Q7","P25665"
"P03018","P25665"
"P37009","P0A6W9"
"P77213","P0A6W9"
"P76086","P64455"
"P0A9N4","P64455"
"P75824","P64455"
"P37007","P64455"
"P37007","P0A8F8"
"P0AG76","P0A8F8"
"P13458","P0A8F8"
"P0A6G7","P0A8F8"
"P0ACF4","P0A8F8"
"P23862","P0A8F8"
"P28630","P0A8F8"
"P0AFY8","P0A8F8"
"P0ACE7","P39359"
"P75682","P39359"
"P77596","P39358"
"P06960","P04391"
"P37326","P45423"
"P03014","P45423"
"P71298","P45423"
"P77324","Q46801"
"P77489","Q46801"
"P77165","Q46801"
"Q46800","Q46801"
"Q46799","Q46801"
"P77324","P77165"
"P77489","P77165"
"P77324","Q46800"
"P77489","Q46800"
"P77165","Q46800"
"Q46799","Q46800"
"P77489","P77324"
"P77489","Q46799"
"P77324","Q46799"
"P77165","Q46799"
"P0AED0","P0AAB8"
"P00895","P0AAB8"
"P77165","P0AAB8"
"P77165","P0ABA4"
"P52612","P0ABA4"
"P64530","P0ABA4"
"P0ABB4","P0ABA4"
"P0A6E6","P0ABA4"
"P0ABB0","P0ABA4"
"P0ABA6","P0ABA4"
"P0AER0","P0A9L3"
"P0AFZ7","P0A9L3"
"P0AA25","P0A9L3"
"P0A9L5","P0A9L3"
"P0AA16","P0A9L3"
"P0A9V1","P0A9L3"
"P0AAE2","P0A9L3"
"P0AAL9","P0A9L3"
"P0AAL9","P46144"
"P76539","P76594"
"P21513","P76594"
"P75742","P76594"
"P77802","P76594"
"Q46907","Q46908"
"P71301","Q46908"
"P0A7N1","P0A8L7"
"P77212","P0AFD1"
"P0A850","P0AFD1"
"P75824","P0AFD1"
"NA","P0AFD1"
"P76347","P0AFD1"
"P0AFE8","P0AFD1"
"P0AFE4","P0AFD1"
"P0AFF0","P0AFD1"
"P33607","P0AFD1"
"P31979","P0AFD1"
"P0AFD6","P0AFD1"
"P0AFD4","P0AFD1"
"P33602","P0AFD1"
"P0AFE0","P0AFD1"
"P08722","P11989"
"P0AC13","P11989"
"P08839","P11989"
"P0AA04","P11989"
"P76197","P11989"
"P75862","P11989"
"P06710-1","P11989"
"P0ACS9","P11989"
"P77700","P11989"
"P77187","P28629"
"P0AFG3","P28629"
"P21170","P28629"
"P0C0R7","P28629"
"P77221","P0AFJ5"
"P77221","P77397"
"NA","Q46807"
"P77624","Q46807"
"P37686","P27250"
"P76553","P27250"
"P39451","P27250"
"P0A9Q7","P27250"
"P25437","P27250"
"P75691","P27250"
"P76553","P37686"
"P39451","P37686"
"P0A9Q7","P37686"
"P25437","P37686"
"P75691","P37686"
"P39451","P76553"
"P0A9Q7","P76553"
"P25437","P76553"
"P75691","P76553"
"P0A9Q7","P39451"
"P25437","P39451"
"P75691","P39451"
"P75691","P0A9Q7"
"P77580","P0A9Q7"
"P25437","P0A9Q7"
"Q46948","P0A9Q7"
"P51025","P25437"
"P75691","P25437"
"P75691","P0A996"
"P0A8F8","P0A996"
"P0A9C0","P0A996"
"P13033","P0A996"
"P31660","P00864"
"P0ABH7","P00864"
"P22259","P00864"
"P77495","P27550"
"P39176","P27550"
"P27111","P77309"
"P76215","P0A8R9"
"P0ACS9","P0A8R9"
"P27111","P0A8R9"
"P02920","P00722"
"P02920","P24207"
"P32053","P06864"
"P0A955","P06864"
"P77409","P06864"
"P0A6S3","P06864"
"P00722","P06864"
"P06864","P0AC73"
"P76114","P0AC73"
"P00722","P0AC73"
"P0A6Z6","P0AFT8"
"P0ACL5","P0AFT8"
"P34209","P0AFT8"
"P09147","P0AFT8"
"P45579","P0AFT8"
"P77580","P0AFT8"
"P0AEJ6","P77445"
"P76541","P77445"
"P19636","P77445"
"P0A9Q7","P77445"
"P77580","P77445"
"P77580","P51020"
"P77580","P25889"
"P76440","P25889"
"P51020","P00895"
"P00904","P00895"
"Q47274","P33018"
"P25437","P33018"
"P51025","P33018"
"P0AFD6","P32053"
"P33371","P32053"
"P0A955","P32053"
"P77409","P32053"
"P75988","P32053"
"P0A6S3","P32053"
"P25437","P32053"
"Q47536","P43672"
"P0ACB2","P0A964"
"P0A6S0","P0A964"
"P05704","P0A964"
"P76116","P0A964"
"P0AE67","P0A964"
"P0A9H9","P0A964"
"P07018","P0A964"
"P07364","P0A964"
"P07017","P0A964"
"P36553","P32131"
"P0AD70","P32131"
"P0A6J8","P0ADN0"
"P0AAN9","P0AEV1"
"P0A6H1","P0AEV1"
"P75987","P0AEV1"
"P0AFR0","P0AEV1"
"P00634","P75948"
"P06996","P0AEG4"
"P33931","P0AEG4"
"P0AA86","P0AEG4"
"P07018","P0AEG4"
"P0A915","P0AEG4"
"P0A6M2","P0AEG4"
"P00634","P0AEG4"
"P0AEA2","P28307"
"P0ABK7","P28307"
"P0AE98","P28307"
"P0AE95","P28307"
"P0AAP1","P28307"
"P0AAP1","P0AE95"
"P0AE98","P0AE95"
"P0AEA2","P0AE95"
"P0A9L8","P09546"
"P0A8Q6","P09546"
"P0AFU4","P39409"
"P76008","P39409"
"P0AB43","P39409"
"P18196","P39409"
"P0A9G8","P39409"
"P09147","P39409"
"P0AEF4","P39409"
"P0A8D3","P39409"
"P0A8D3","P77390"
"P0A8D3","P76196"
"P0A6E1","P0A6D7"
"P0C037","P45577"
"P0C037","P45563"
"P0C037","P0ABP8"
"P33022","P0ABP8"
"P45563","P0ABP8"
"P12758","P0ABP8"
"P07650","P0ABP8"
"P0C037","P0DTT0"
"P0A898","P0DTT0"
"P75864","P0DTT0"
"P45577","P0DTT0"
"P0C037","P12758"
"P0AA25","P12758"
"P0C037","P33022"
"P36767","P68739"
"P0ACF4","P68739"
"P50465","P68739"
"P0A8F8","P68739"
"P0A6Y1","P68739"
"P0A6X7","P68739"
"P0AAI3","P68739"
"P00490","P68739"
"P13458","P23367"
"P0AG76","P23367"
"P06710-1","P23367"
"P28630","P23367"
"P0A8F8","P23367"
"P28631","P23367"
"P30958","P23367"
"P76213","P23367"
"P0A809","P23367"
"P0A812","P23367"
"P0A8G0","P23367"
"P09184","P23367"
"P00959","P23367"
"P0A7G6","P23367"
"P23909","P23367"
"P06722","P23367"
"P0ABS5","P23367"
"P24230","P23367"
"P0A988-1","P23367"
"P15043","P23367"
"P03018","P23367"
"P00582","P23367"
"P0ACB0","P23367"
"P0A698","P23367"
"P0AGE0","P23367"
"P13458","P76213"
"P0AG76","P76213"
"P0A8F8","P76213"
"P30958","P76213"
"P13458","P76092"
"P13458","P23909"
"P0AG76","P23909"
"P0A8F8","P23909"
"P30958","P23909"
"P76213","P23909"
"P0A8G0","P23909"
"P13458","P0A8G0"
"P0AG76","P0A8G0"
"P0AC55","P0A8G0"
"P0AFP2","P0A8G0"
"P0AFG3","P0A8G0"
"P0AFG6","P0A8G0"
"P0A8F8","P0A8G0"
"P30958","P0A8G0"
"P07001","P0A8G0"
"P76213","P0A8G0"
"P0A9Y6","P0A8G0"
"P0A809","P0A8G0"
"P0A812","P0A8G0"
"P0A814","P0A8G0"
"P13458","P21156"
"P30748","P21156"
"P12282","P21156"
"P0ABY7","P21156"
"P23845","P21156"
"P13458","P30958"
"P0AG76","P30958"
"P0A8F8","P30958"
"P13458","P06722"
"P0AG76","P06722"
"P0A8F8","P06722"
"P30958","P06722"
"P76213","P06722"
"P76217","P06722"
"P0A8G0","P06722"
"P23909","P06722"
"P0AG76","P0AGG0"
"P0AG76","P0ABY7"
"P76298","P0ABY7"
"P0AEZ9","P0A738"
"P0AG76","P0A738"
"P0AG76","P17846"
"P75863","P17846"
"P0AFJ5","P08400"
"P0AFJ5","P0AA16"
"P0ACE3","P0AA16"
"P0AE67","P0AA16"
"P0AEJ4","P0AA16"
"P08400","P0A9K7"
"P0AFJ5","P0A9K7"
"P0AFJ5","P31828"
"P08400","P23836"
"P23837","P23836"
"P0AD99","P08312"
"Q46948","P08312"
"P07395","P08312"
"P21517","P15977"
"P0ACF4","P15977"
"P0AF20","P15977"
"P0ACF8","P15977"
"P0A7F9","P77756"
"P0A7F9","P64554"
"P77756","P64554"
"P0A847","P37653"
"P77285","P37653"
"P37652","P37653"
"P0A847","P37765"
"P0AAS7","P37765"
"P0A972","P37765"
"P0A9K3","P37765"
"P0A968","P37765"
"P75864","P37765"
"P21513","P37765"
"P0AA39","P37765"
"P75966","P37765"
"P0ADZ7","P31224"
"P0AG90","P07395"
"P30958","P07395"
"P0A927","P0AFF2"
"P0A8D0","P00961"
"P0AES4","P00961"
"P0A8D0","P37052"
"P0A8D0","P16691"
"P0A8D0","P76578"
"P0A8D0","P0A772"
"P25539","P76172"
"P25539","P69811"
"P64435","P69811"
"P20966","P69811"
"P25539","P0AB55"
"P25539","P61714"
"P25539","P08550"
"P18196","P09557"
"P25539","P09557"
"P0A780","P0ADG4"
"P0A924","P0AD42"
"P18200","P0AD42"
"P77488","Q46942"
"P22939","P33221"
"P77609","P76555"
"P22939","P76555"
"P38105","P04994"
"P23857","P04994"
"P0A8G9","P04994"
"P76268","P64503"
"P76270","P64503"
"P0ACP7","P64503"
"P76034","P64503"
"P0A8G9","P64503"
"P45530","P45532"
"P45531","P45532"
"Q46925","P45532"
"P0AGF2","P45532"
"P0A6B7","P45532"
"P0ACD4","P45532"
"P76194","P45532"
"P25745","P45532"
"P0AB18","P45532"
"P30749","P45532"
"P30748","P45532"
"P77718","P45532"
"P77718","P0A890"
"P30748","P0A890"
"P30749","P0A890"
"P0AB18","P0A890"
"P25745","P0A890"
"P76194","P0A890"
"P77444","P0A890"
"P0A9B2","P0A890"
"P0ACD4","P0A890"
"P0A6B7","P0A890"
"Q46925","P0A890"
"P0AGF2","P0A890"
"P45531","P0A890"
"P45530","P0A890"
"P45532","P0A890"
"P0AGF2","P45530"
"Q46925","P45530"
"P0A6B7","P45530"
"P0ACD4","P45530"
"P76194","P45530"
"P25745","P45530"
"P0AB18","P45530"
"P30749","P45530"
"P30748","P45530"
"P77718","P45530"
"P77718","O32583"
"P30749","O32583"
"P30748","O32583"
"P12282","O32583"
"P0AB18","O32583"
"P25745","O32583"
"P76194","O32583"
"P0A6B7","O32583"
"P0ACD4","O32583"
"P23845","O32583"
"P21156","O32583"
"P0AGF2","O32583"
"Q46925","O32583"
"P45531","O32583"
"P45532","O32583"
"P45530","O32583"
"P0A6V1","O32583"
"P0A890","O32583"
"P30138","O32583"
"P27278","O32583"
"P77718","P76194"
"P30749","P76194"
"P30748","P76194"
"P0AB18","P76194"
"P25745","P76194"
"P77718","P77444"
"P76194","P77444"
"P77718","P30138"
"P0A6G5","P30138"
"P30748","P30138"
"P30749","P30138"
"P12282","P30138"
"P0AB18","P30138"
"P25745","P30138"
"P76194","P30138"
"P0ACD4","P30138"
"P0A6B7","P30138"
"P23845","P30138"
"P21156","P30138"
"Q46925","P30138"
"P0AGF2","P30138"
"P45532","P30138"
"P45530","P30138"
"P45531","P30138"
"P63020","P30138"
"P0A6V1","P30138"
"P0A890","P30138"
"P77718","P25745"
"P30748","P25745"
"P30749","P25745"
"P0AB18","P25745"
"P77718","P30748"
"P45530","P45531"
"Q46925","P45531"
"P0AGF2","P45531"
"P0ACD4","P45531"
"P0A6B7","P45531"
"P76194","P45531"
"P25745","P45531"
"P36659","P45531"
"P0AB18","P45531"
"P30749","P45531"
"P30748","P45531"
"P77718","P45531"
"Q46948","P0ACF8"
"P0ACF4","P0ACF8"
"P0ACE3","P0ACF8"
"P0A8F8","P0ACF8"
"P0A6Y1","P0ACF8"
"Q46948","P0AA39"
"P0AAS7","P0AA39"
"P25888","P0AA39"
"P75828","P0AA39"
"P0A968","P0AA39"
"P75864","P0AA39"
"Q46948","P32176"
"P0AAJ3","P32176"
"P0AEK7","P32176"
"P24183","P32176"
"P77858","P32176"
"P23482","P32176"
"P0AEW1","P32176"
"P77329","P32176"
"P77437","P32176"
"P77416","P32176"
"P16432","P32176"
"P16433","P32176"
"P16431","P32176"
"P0AAK1","P32176"
"P16430","P32176"
"P16429","P32176"
"P37180","P32176"
"P0AA25","P32176"
"P0AAJ5","P32176"
"P13024","P32176"
"P0AEL0","P32176"
"Q46948","P0A9A9"
"Q46948","P00957"
"P11875","P00957"
"P04805","P00957"
"Q46948","P33602"
"NA","P33602"
"P33607","P33602"
"P0AFE4","P33602"
"P0AFF0","P33602"
"P0AFE8","P33602"
"P0AFD4","P33602"
"P0AFE0","P33602"
"P0AFD6","P33602"
"P0A6E9","P27254"
"P77174","P27254"
"P0ACS9","P27254"
"Q46948","P27254"
"Q46948","P21179"
"Q46948","P0AE52"
"P0ABL3","P0A9I5"
"P33937","P0A9I5"
"P77756","P0A9I5"
"P0A8E7","P0A9I5"
"P0AEA5","P0ABJ3"
"P0ABJ6","P0ABJ3"
"P0AEA5","P0ABI8"
"P0ABJ6","P0ABI8"
"P0ABJ3","P0ABI8"
"P0ABJ6","P0ABJ1"
"P0AEA5","P0ABJ1"
"P0ABI8","P0ABJ1"
"P0ABJ3","P0ABJ1"
"P0AEA5","P0ABJ6"
"P56100","A5A618"
