regulator_locus	regulator_name	mode	gene_locus	gene_name	link
BSU_09990	scoC	repression	BSU_29600	braB	224308.BSU09990/224308.BSU29600
BSU_25200	sigA	sigma factor	BSU_29600	braB	224308.BSU25200/224308.BSU29600
BSU_15320	sigE	sigma factor	BSU_08980	yhbH	224308.BSU15320/224308.BSU08980
BSU_29740	ccpA	activation	BSU_06660	opuE	224308.BSU29740/224308.BSU06660
BSU_04730	sigB	sigma factor	BSU_06660	opuE	224308.BSU04730/224308.BSU06660
BSU_15330	sigG	sigma factor	BSU_22000	sspL	224308.BSU15330/224308.BSU22000
BSU_24220	spo0A	activation	BSU_14510	ktrC	224308.BSU24220/224308.BSU14510
BSU_24220	spo0A	activation	BSU_14500	ykqA	224308.BSU24220/224308.BSU14500
BSU_24220	spo0A	activation	BSU_14490	kinC	224308.BSU24220/224308.BSU14490
BSU_25200	sigA	sigma factor	BSU_14510	ktrC	224308.BSU25200/224308.BSU14510
BSU_25200	sigA	sigma factor	BSU_14500	ykqA	224308.BSU25200/224308.BSU14500
BSU_25200	sigA	sigma factor	BSU_14490	kinC	224308.BSU25200/224308.BSU14490
BSU_13310	tnrA	activation	BSU_36510	nrgA	224308.BSU13310/224308.BSU36510
BSU_13310	tnrA	activation	BSU_36520	nrgB	224308.BSU13310/224308.BSU36520
BSU_25200	sigA	sigma factor	BSU_36510	nrgA	224308.BSU25200/224308.BSU36510
BSU_25200	sigA	sigma factor	BSU_36520	nrgB	224308.BSU25200/224308.BSU36520
BSU_15880	fapR	repression	BSU_11330	fabHA	224308.BSU15880/224308.BSU11330
BSU_15880	fapR	repression	BSU_11340	fabF	224308.BSU15880/224308.BSU11340
BSU_25200	sigA	sigma factor	BSU_11330	fabHA	224308.BSU25200/224308.BSU11330
BSU_25200	sigA	sigma factor	BSU_11340	fabF	224308.BSU25200/224308.BSU11340
BSU_01730	sigW	sigma factor	BSU_11330	fabHA	224308.BSU01730/224308.BSU11330
BSU_01730	sigW	sigma factor	BSU_11340	fabF	224308.BSU01730/224308.BSU11340
BSU_31680	comA	activation	BSU_37480	ywhH	224308.BSU31680/224308.BSU37480
BSU_39660	yxdJ	activation	BSU_39630	yxdM	224308.BSU39660/224308.BSU39630
BSU_39660	yxdJ	activation	BSU_39620	yxeA	224308.BSU39660/224308.BSU39620
BSU_39660	yxdJ	activation	BSU_39640	yxdL	224308.BSU39660/224308.BSU39640
BSU_29740	ccpA	repression	BSU_29110	phoP	224308.BSU29740/224308.BSU29110
BSU_29740	ccpA	repression	BSU_29100	phoR	224308.BSU29740/224308.BSU29100
BSU_09990	scoC	repression	BSU_29110	phoP	224308.BSU09990/224308.BSU29110
BSU_09990	scoC	repression	BSU_29100	phoR	224308.BSU09990/224308.BSU29100
BSU_29110	phoP	activation	BSU_29110	phoP	224308.BSU29110/224308.BSU29110
BSU_29110	phoP	activation	BSU_29100	phoR	224308.BSU29110/224308.BSU29100
BSU_25200	sigA	sigma factor	BSU_29110	phoP	224308.BSU25200/224308.BSU29110
BSU_25200	sigA	sigma factor	BSU_29100	phoR	224308.BSU25200/224308.BSU29100
BSU_04730	sigB	sigma factor	BSU_29110	phoP	224308.BSU04730/224308.BSU29110
BSU_04730	sigB	sigma factor	BSU_29100	phoR	224308.BSU04730/224308.BSU29100
BSU_15320	sigE	sigma factor	BSU_29110	phoP	224308.BSU15320/224308.BSU29110
BSU_15320	sigE	sigma factor	BSU_29100	phoR	224308.BSU15320/224308.BSU29100
BSU_09520	sigM	sigma factor	BSU_16950	pbpX	224308.BSU09520/224308.BSU16950
BSU_23100	sigX	sigma factor	BSU_16950	pbpX	224308.BSU23100/224308.BSU16950
BSU_27120	sigV	sigma factor	BSU_16950	pbpX	224308.BSU27120/224308.BSU16950
BSU_24020	bmrR	activation	BSU_24020	bmrR	224308.BSU24020/224308.BSU24020
BSU_24020	bmrR	activation	BSU_24010	bmr	224308.BSU24020/224308.BSU24010
BSU_36600	mta	activation	BSU_24020	bmrR	224308.BSU36600/224308.BSU24020
BSU_36600	mta	activation	BSU_24010	bmr	224308.BSU36600/224308.BSU24010
BSU_04730	sigB	sigma factor	BSU_24020	bmrR	224308.BSU04730/224308.BSU24020
BSU_04730	sigB	sigma factor	BSU_24010	bmr	224308.BSU04730/224308.BSU24010
BSU_25200	sigA	sigma factor	BSU_24020	bmrR	224308.BSU25200/224308.BSU24020
BSU_25200	sigA	sigma factor	BSU_24010	bmr	224308.BSU25200/224308.BSU24010
BSU_00560	spoVT	activation	BSU_13400	ligD	224308.BSU00560/224308.BSU13400
BSU_00560	spoVT	activation	BSU_13410	ykoV	224308.BSU00560/224308.BSU13410
BSU_15330	sigG	sigma factor	BSU_13400	ligD	224308.BSU15330/224308.BSU13400
BSU_15330	sigG	sigma factor	BSU_13410	ykoV	224308.BSU15330/224308.BSU13410
BSU_24610	sinR	repression	BSU_38400	epr	224308.BSU24610/224308.BSU38400
BSU_09990	scoC	repression	BSU_38400	epr	224308.BSU09990/224308.BSU38400
BSU_24220	spo0A	activation	BSU_38400	epr	224308.BSU24220/224308.BSU38400
BSU_16470	sigD	sigma factor	BSU_38400	epr	224308.BSU16470/224308.BSU38400
BSU_35490	degU	activation	BSU_38400	epr	224308.BSU35490/224308.BSU38400
BSU_31070	gbsR	repression	BSU_31060	gbsA	224308.BSU31070/224308.BSU31060
BSU_31070	gbsR	repression	BSU_31050	gbsB	224308.BSU31070/224308.BSU31050
BSU_25200	sigA	sigma factor	BSU_31060	gbsA	224308.BSU25200/224308.BSU31060
BSU_25200	sigA	sigma factor	BSU_31050	gbsB	224308.BSU25200/224308.BSU31050
BSU_24220	spo0A	activation	BSU_19210	yocH	224308.BSU24220/224308.BSU19210
BSU_00370	abrB	repression	BSU_19210	yocH	224308.BSU00370/224308.BSU19210
BSU_40410	walR	activation	BSU_19210	yocH	224308.BSU40410/224308.BSU19210
BSU_25200	sigA	sigma factor	BSU_19210	yocH	224308.BSU25200/224308.BSU19210
BSU_00560	spoVT	activation	BSU_13470	sspD	224308.BSU00560/224308.BSU13470
BSU_15330	sigG	sigma factor	BSU_13470	sspD	224308.BSU15330/224308.BSU13470
BSU_13310	tnrA	activation	BSU_08380	yfiS	224308.BSU13310/224308.BSU08380
BSU_13310	tnrA	activation	BSU_08370	yfiR	224308.BSU13310/224308.BSU08370
BSU_23520	fur	repression	BSU_01640	btr	224308.BSU23520/224308.BSU01640
BSU_28550	fadR	repression	BSU_32830	fadA	224308.BSU28550/224308.BSU32830
BSU_28550	fadR	repression	BSU_32840	fadN	224308.BSU28550/224308.BSU32840
BSU_28550	fadR	repression	BSU_32820	fadE	224308.BSU28550/224308.BSU32820
BSU_28550	fadR	repression	BSU_32850	fadM	224308.BSU28550/224308.BSU32850
BSU_33790	sdpR	activation	BSU_32830	fadA	224308.BSU33790/224308.BSU32830
BSU_33790	sdpR	activation	BSU_32840	fadN	224308.BSU33790/224308.BSU32840
BSU_33790	sdpR	activation	BSU_32820	fadE	224308.BSU33790/224308.BSU32820
BSU_33790	sdpR	activation	BSU_32850	fadM	224308.BSU33790/224308.BSU32850
BSU_15330	sigG	sigma factor	BSU_08550	sspK	224308.BSU15330/224308.BSU08550
BSU_25200	sigA	sigma factor	BSU_37500	speE	224308.BSU25200/224308.BSU37500
BSU_25200	sigA	sigma factor	BSU_37490	speB	224308.BSU25200/224308.BSU37490
BSU_17850	lexA	repression	BSU_35160	uvrA	224308.BSU17850/224308.BSU35160
BSU_17850	lexA	repression	BSU_35170	uvrB	224308.BSU17850/224308.BSU35170
BSU_16470	sigD	sigma factor	BSU_31260	mcpB	224308.BSU16470/224308.BSU31260
BSU_15320	sigE	sigma factor	BSU_10790	asnO	224308.BSU15320/224308.BSU10790
BSU_15330	sigG	sigma factor	BSU_17770	yndF	224308.BSU15330/224308.BSU17770
BSU_15330	sigG	sigma factor	BSU_17750	yndD	224308.BSU15330/224308.BSU17750
BSU_15330	sigG	sigma factor	BSU_17760	yndE	224308.BSU15330/224308.BSU17760
BSU_25200	sigA	sigma factor	BSU_01170	rplD	224308.BSU25200/224308.BSU01170
BSU_25200	sigA	sigma factor	BSU_01290	rpsN	224308.BSU25200/224308.BSU01290
BSU_25200	sigA	sigma factor	BSU_01440	rplQ	224308.BSU25200/224308.BSU01440
BSU_25200	sigA	sigma factor	BSU_01330	rpsE	224308.BSU25200/224308.BSU01330
BSU_25200	sigA	sigma factor	BSU_01389	ybzG	224308.BSU25200/224308.BSU01389
BSU_25200	sigA	sigma factor	BSU_01310	rplF	224308.BSU25200/224308.BSU01310
BSU_25200	sigA	sigma factor	BSU_01260	rplN	224308.BSU25200/224308.BSU01260
BSU_25200	sigA	sigma factor	BSU_01380	map	224308.BSU25200/224308.BSU01380
BSU_25200	sigA	sigma factor	BSU_01240	rpmC	224308.BSU25200/224308.BSU01240
BSU_25200	sigA	sigma factor	BSU_01200	rpsS	224308.BSU25200/224308.BSU01200
BSU_25200	sigA	sigma factor	BSU_01360	secY	224308.BSU25200/224308.BSU01360
BSU_25200	sigA	sigma factor	BSU_01430	rpoA	224308.BSU25200/224308.BSU01430
BSU_25200	sigA	sigma factor	BSU_01180	rplW	224308.BSU25200/224308.BSU01180
BSU_25200	sigA	sigma factor	BSU_01250	rpsQ	224308.BSU25200/224308.BSU01250
BSU_25200	sigA	sigma factor	BSU_01150	rpsJ	224308.BSU25200/224308.BSU01150
BSU_25200	sigA	sigma factor	BSU_01270	rplX	224308.BSU25200/224308.BSU01270
BSU_25200	sigA	sigma factor	BSU_01340	rpmD	224308.BSU25200/224308.BSU01340
BSU_25200	sigA	sigma factor	new_148755_148930	S56	224308.BSU25200/224308.new148755148930
BSU_25200	sigA	sigma factor	BSU_01420	rpsK	224308.BSU25200/224308.BSU01420
BSU_25200	sigA	sigma factor	BSU_01190	rplB	224308.BSU25200/224308.BSU01190
BSU_25200	sigA	sigma factor	BSU_01320	rplR	224308.BSU25200/224308.BSU01320
BSU_25200	sigA	sigma factor	BSU_01300	rpsH	224308.BSU25200/224308.BSU01300
BSU_25200	sigA	sigma factor	BSU_01350	rplO	224308.BSU25200/224308.BSU01350
BSU_25200	sigA	sigma factor	BSU_01390	infA	224308.BSU25200/224308.BSU01390
BSU_25200	sigA	sigma factor	BSU_01230	rplP	224308.BSU25200/224308.BSU01230
BSU_25200	sigA	sigma factor	BSU_01410	rpsM	224308.BSU25200/224308.BSU01410
BSU_25200	sigA	sigma factor	BSU_01370	adk	224308.BSU25200/224308.BSU01370
BSU_25200	sigA	sigma factor	BSU_01220	rpsC	224308.BSU25200/224308.BSU01220
BSU_25200	sigA	sigma factor	BSU_01280	rplE	224308.BSU25200/224308.BSU01280
BSU_25200	sigA	sigma factor	BSU_01210	rplV	224308.BSU25200/224308.BSU01210
BSU_25200	sigA	sigma factor	BSU_01400	rpmJ	224308.BSU25200/224308.BSU01400
BSU_25200	sigA	sigma factor	BSU_01160	rplC	224308.BSU25200/224308.BSU01160
NA	stringent response	negative regulation	BSU_01170	rplD	224308.NA/224308.BSU01170
NA	stringent response	negative regulation	BSU_01290	rpsN	224308.NA/224308.BSU01290
NA	stringent response	negative regulation	BSU_01440	rplQ	224308.NA/224308.BSU01440
NA	stringent response	negative regulation	BSU_01330	rpsE	224308.NA/224308.BSU01330
NA	stringent response	negative regulation	BSU_01389	ybzG	224308.NA/224308.BSU01389
NA	stringent response	negative regulation	BSU_01310	rplF	224308.NA/224308.BSU01310
NA	stringent response	negative regulation	BSU_01260	rplN	224308.NA/224308.BSU01260
NA	stringent response	negative regulation	BSU_01380	map	224308.NA/224308.BSU01380
NA	stringent response	negative regulation	BSU_01240	rpmC	224308.NA/224308.BSU01240
NA	stringent response	negative regulation	BSU_01200	rpsS	224308.NA/224308.BSU01200
NA	stringent response	negative regulation	BSU_01360	secY	224308.NA/224308.BSU01360
NA	stringent response	negative regulation	BSU_01430	rpoA	224308.NA/224308.BSU01430
NA	stringent response	negative regulation	BSU_01180	rplW	224308.NA/224308.BSU01180
NA	stringent response	negative regulation	BSU_01250	rpsQ	224308.NA/224308.BSU01250
NA	stringent response	negative regulation	BSU_01150	rpsJ	224308.NA/224308.BSU01150
NA	stringent response	negative regulation	BSU_01270	rplX	224308.NA/224308.BSU01270
NA	stringent response	negative regulation	BSU_01340	rpmD	224308.NA/224308.BSU01340
NA	stringent response	negative regulation	new_148755_148930	S56	224308.NA/224308.new148755148930
NA	stringent response	negative regulation	BSU_01420	rpsK	224308.NA/224308.BSU01420
NA	stringent response	negative regulation	BSU_01190	rplB	224308.NA/224308.BSU01190
NA	stringent response	negative regulation	BSU_01320	rplR	224308.NA/224308.BSU01320
NA	stringent response	negative regulation	BSU_01300	rpsH	224308.NA/224308.BSU01300
NA	stringent response	negative regulation	BSU_01350	rplO	224308.NA/224308.BSU01350
NA	stringent response	negative regulation	BSU_01390	infA	224308.NA/224308.BSU01390
NA	stringent response	negative regulation	BSU_01230	rplP	224308.NA/224308.BSU01230
NA	stringent response	negative regulation	BSU_01410	rpsM	224308.NA/224308.BSU01410
NA	stringent response	negative regulation	BSU_01370	adk	224308.NA/224308.BSU01370
NA	stringent response	negative regulation	BSU_01220	rpsC	224308.NA/224308.BSU01220
NA	stringent response	negative regulation	BSU_01280	rplE	224308.NA/224308.BSU01280
NA	stringent response	negative regulation	BSU_01210	rplV	224308.NA/224308.BSU01210
NA	stringent response	negative regulation	BSU_01400	rpmJ	224308.NA/224308.BSU01400
NA	stringent response	negative regulation	BSU_01160	rplC	224308.NA/224308.BSU01160
BSU_22440	birA	repression	BSU_10340	yhfR	224308.BSU22440/224308.BSU10340
BSU_10420	comK	activation	BSU_33270	yvrO	224308.BSU10420/224308.BSU33270
BSU_10420	comK	activation	BSU_33260	yvrN	224308.BSU10420/224308.BSU33260
BSU_10420	comK	activation	BSU_33280	yvrP	224308.BSU10420/224308.BSU33280
BSU_00370	abrB	repression	BSU_33270	yvrO	224308.BSU00370/224308.BSU33270
BSU_00370	abrB	repression	BSU_33260	yvrN	224308.BSU00370/224308.BSU33260
BSU_00370	abrB	repression	BSU_33280	yvrP	224308.BSU00370/224308.BSU33280
BSU_08730	perR	repression	BSU_23520	fur	224308.BSU08730/224308.BSU23520
BSU_25200	sigA	sigma factor	BSU_23520	fur	224308.BSU25200/224308.BSU23520
BSU_15320	sigE	sigma factor	BSU_29160	ytvI	224308.BSU15320/224308.BSU29160
BSU_15320	sigE	sigma factor	BSU_13840	stoA	224308.BSU15320/224308.BSU13840
BSU_15320	sigE	sigma factor	BSU_13830	ykvU	224308.BSU15320/224308.BSU13830
BSU_15330	sigG	sigma factor	BSU_13840	stoA	224308.BSU15330/224308.BSU13840
BSU_15330	sigG	sigma factor	BSU_13830	ykvU	224308.BSU15330/224308.BSU13830
BSU_25200	sigA	sigma factor	BSU_34780	nahA	224308.BSU25200/224308.BSU34780
BSU_25200	sigA	sigma factor	BSU_34750	whiA	224308.BSU25200/224308.BSU34750
BSU_25200	sigA	sigma factor	BSU_34760	glmR	224308.BSU25200/224308.BSU34760
BSU_25200	sigA	sigma factor	BSU_34740	crh	224308.BSU25200/224308.BSU34740
BSU_25200	sigA	sigma factor	BSU_34730	yvcN	224308.BSU25200/224308.BSU34730
BSU_25200	sigA	sigma factor	BSU_34770	yvcJ	224308.BSU25200/224308.BSU34770
BSU_28410	gerE	activation	BSU_19750	cgeE	224308.BSU28410/224308.BSU19750
BSU_28410	gerE	activation	BSU_19770	cgeC	224308.BSU28410/224308.BSU19770
BSU_28410	gerE	activation	BSU_19760	cgeD	224308.BSU28410/224308.BSU19760
BSU_25760	sigK	sigma factor	BSU_19750	cgeE	224308.BSU25760/224308.BSU19750
BSU_25760	sigK	sigma factor	BSU_19770	cgeC	224308.BSU25760/224308.BSU19770
BSU_25760	sigK	sigma factor	BSU_19760	cgeD	224308.BSU25760/224308.BSU19760
BSU_16470	sigD	sigma factor	BSU_19750	cgeE	224308.BSU16470/224308.BSU19750
BSU_16470	sigD	sigma factor	BSU_19770	cgeC	224308.BSU16470/224308.BSU19770
BSU_16470	sigD	sigma factor	BSU_19760	cgeD	224308.BSU16470/224308.BSU19760
BSU_00370	abrB	repression	BSU_02040	ybdN	224308.BSU00370/224308.BSU02040
BSU_00370	abrB	repression	BSU_19800	phy	224308.BSU00370/224308.BSU19800
BSU_15330	sigG	sigma factor	BSU_28660	sspI	224308.BSU15330/224308.BSU28660
BSU_23450	sigF	sigma factor	BSU_36550	spoIIQ	224308.BSU23450/224308.BSU36550
BSU_25200	sigA	sigma factor	BSU_11520	mecA	224308.BSU25200/224308.BSU11520
BSU_15880	fapR	repression	BSU_11720	fabI	224308.BSU15880/224308.BSU11720
BSU_29740	ccpA	repression	BSU_27760	csbX	224308.BSU29740/224308.BSU27760
BSU_29740	ccpA	repression	BSU_27750	bofC	224308.BSU29740/224308.BSU27750
BSU_23450	sigF	sigma factor	BSU_27760	csbX	224308.BSU23450/224308.BSU27760
BSU_23450	sigF	sigma factor	BSU_27750	bofC	224308.BSU23450/224308.BSU27750
BSU_15330	sigG	sigma factor	BSU_27760	csbX	224308.BSU15330/224308.BSU27760
BSU_15330	sigG	sigma factor	BSU_27750	bofC	224308.BSU15330/224308.BSU27750
BSU_04730	sigB	sigma factor	BSU_27760	csbX	224308.BSU04730/224308.BSU27760
BSU_04730	sigB	sigma factor	BSU_27750	bofC	224308.BSU04730/224308.BSU27750
BSU_15320	sigE	sigma factor	BSU_28110	spoVID	224308.BSU15320/224308.BSU28110
BSU_15320	sigE	sigma factor	BSU_28100	ysxE	224308.BSU15320/224308.BSU28100
BSU_09990	scoC	repression	BSU_14700	nprE	224308.BSU09990/224308.BSU14700
BSU_00370	abrB	repression	BSU_14700	nprE	224308.BSU00370/224308.BSU14700
BSU_16170	codY	repression	BSU_14700	nprE	224308.BSU16170/224308.BSU14700
BSU_16470	sigD	sigma factor	BSU_12120	yjfB	224308.BSU16470/224308.BSU12120
BSU_16170	codY	repression	BSU_25830	rapE	224308.BSU16170/224308.BSU25830
BSU_16170	codY	repression	BSU_25840	phrE	224308.BSU16170/224308.BSU25840
BSU_31680	comA	activation	BSU_25830	rapE	224308.BSU31680/224308.BSU25830
BSU_31680	comA	activation	BSU_25840	phrE	224308.BSU31680/224308.BSU25840
BSU_29110	phoP	activation	BSU_11990	yjdB	224308.BSU29110/224308.BSU11990
BSU_00370	abrB	repression	BSU_11990	yjdB	224308.BSU00370/224308.BSU11990
BSU_04730	sigB	sigma factor	BSU_33410	yvgO	224308.BSU04730/224308.BSU33410
BSU_00370	abrB	repression	BSU_33410	yvgO	224308.BSU00370/224308.BSU33410
BSU_14480	abh	activation	BSU_34390	pnbA	224308.BSU14480/224308.BSU34390
BSU_14480	abh	activation	BSU_34380	slrR	224308.BSU14480/224308.BSU34380
BSU_24610	sinR	repression	BSU_34390	pnbA	224308.BSU24610/224308.BSU34390
BSU_24610	sinR	repression	BSU_34380	slrR	224308.BSU24610/224308.BSU34380
BSU_00370	abrB	repression	BSU_34390	pnbA	224308.BSU00370/224308.BSU34390
BSU_00370	abrB	repression	BSU_34380	slrR	224308.BSU00370/224308.BSU34380
BSU_32420	pucR	activation	BSU_36470	pucI	224308.BSU32420/224308.BSU36470
BSU_25760	sigK	sigma factor	BSU_30910	cotSA	224308.BSU25760/224308.BSU30910
BSU_25760	sigK	sigma factor	BSU_30890	ytxO	224308.BSU25760/224308.BSU30890
BSU_25760	sigK	sigma factor	BSU_30900	cotS	224308.BSU25760/224308.BSU30900
BSU_28410	gerE	activation	BSU_30910	cotSA	224308.BSU28410/224308.BSU30910
BSU_28410	gerE	activation	BSU_30890	ytxO	224308.BSU28410/224308.BSU30890
BSU_28410	gerE	activation	BSU_30900	cotS	224308.BSU28410/224308.BSU30900
BSU_04730	sigB	sigma factor	BSU_29420	ytkK	224308.BSU04730/224308.BSU29420
BSU_04730	sigB	sigma factor	BSU_29410	ytkL	224308.BSU04730/224308.BSU29410
BSU_36420	spoIIID	activation	G8J2-20	cmpA	224308.BSU36420/224308.G8J2-20
BSU_15320	sigE	sigma factor	G8J2-20	cmpA	224308.BSU15320/224308.G8J2-20
BSU_17850	lexA	repression	BSU_10470	yhjD	224308.BSU17850/224308.BSU10470
BSU_00470	purR	repression	BSU_24320	nusB	224308.BSU00470/224308.BSU24320
BSU_00470	purR	repression	BSU_24310	folD	224308.BSU00470/224308.BSU24310
NA	stringent response	negative regulation	BSU_24320	nusB	224308.NA/224308.BSU24320
NA	stringent response	negative regulation	BSU_24310	folD	224308.NA/224308.BSU24310
BSU_00370	abrB	repression	BSU_31250	tlpA	224308.BSU00370/224308.BSU31250
BSU_00370	abrB	repression	BSU_31240	mcpA	224308.BSU00370/224308.BSU31240
BSU_16470	sigD	sigma factor	BSU_31250	tlpA	224308.BSU16470/224308.BSU31250
BSU_16470	sigD	sigma factor	BSU_31240	mcpA	224308.BSU16470/224308.BSU31240
BSU_08730	perR	repression	BSU_40100	ahpF	224308.BSU08730/224308.BSU40100
BSU_08730	perR	repression	BSU_40090	ahpC	224308.BSU08730/224308.BSU40090
BSU_25200	sigA	sigma factor	BSU_40100	ahpF	224308.BSU25200/224308.BSU40100
BSU_25200	sigA	sigma factor	BSU_40090	ahpC	224308.BSU25200/224308.BSU40090
BSU_29740	ccpA	repression	BSU_34200	sigL	224308.BSU29740/224308.BSU34200
BSU_29110	phoP	activation	BSU_35310	hpf	224308.BSU29110/224308.BSU35310
BSU_04730	sigB	sigma factor	BSU_35310	hpf	224308.BSU04730/224308.BSU35310
BSU_00980	sigH	sigma factor	BSU_35310	hpf	224308.BSU00980/224308.BSU35310
BSU_27520	cymR	repression	BSU_08830	ssuB	224308.BSU27520/224308.BSU08830
BSU_27520	cymR	repression	BSU_08850	ssuC	224308.BSU27520/224308.BSU08850
BSU_27520	cymR	repression	BSU_08870	ygaN	224308.BSU27520/224308.BSU08870
BSU_27520	cymR	repression	BSU_08860	ssuD	224308.BSU27520/224308.BSU08860
BSU_27520	cymR	repression	BSU_08840	ssuA	224308.BSU27520/224308.BSU08840
BSU_25200	sigA	sigma factor	BSU_08830	ssuB	224308.BSU25200/224308.BSU08830
BSU_25200	sigA	sigma factor	BSU_08850	ssuC	224308.BSU25200/224308.BSU08850
BSU_25200	sigA	sigma factor	BSU_08870	ygaN	224308.BSU25200/224308.BSU08870
BSU_25200	sigA	sigma factor	BSU_08860	ssuD	224308.BSU25200/224308.BSU08860
BSU_25200	sigA	sigma factor	BSU_08840	ssuA	224308.BSU25200/224308.BSU08840
BSU_16170	codY	repression	BSU_32070	yuiC	224308.BSU16170/224308.BSU32070
BSU_23450	sigF	sigma factor	BSU_32070	yuiC	224308.BSU23450/224308.BSU32070
BSU_29740	ccpA	repression	BSU_35960	rbsB	224308.BSU29740/224308.BSU35960
BSU_29740	ccpA	repression	BSU_35910	rbsR	224308.BSU29740/224308.BSU35910
BSU_29740	ccpA	repression	BSU_35940	rbsA	224308.BSU29740/224308.BSU35940
BSU_29740	ccpA	repression	BSU_35920	rbsK	224308.BSU29740/224308.BSU35920
BSU_29740	ccpA	repression	BSU_35930	rbsD	224308.BSU29740/224308.BSU35930
BSU_29740	ccpA	repression	BSU_35950	rbsC	224308.BSU29740/224308.BSU35950
BSU_00370	abrB	activation	BSU_35960	rbsB	224308.BSU00370/224308.BSU35960
BSU_00370	abrB	activation	BSU_35910	rbsR	224308.BSU00370/224308.BSU35910
BSU_00370	abrB	activation	BSU_35940	rbsA	224308.BSU00370/224308.BSU35940
BSU_00370	abrB	activation	BSU_35920	rbsK	224308.BSU00370/224308.BSU35920
BSU_00370	abrB	activation	BSU_35930	rbsD	224308.BSU00370/224308.BSU35930
BSU_00370	abrB	activation	BSU_35950	rbsC	224308.BSU00370/224308.BSU35950
BSU_25200	sigA	sigma factor	BSU_35960	rbsB	224308.BSU25200/224308.BSU35960
BSU_25200	sigA	sigma factor	BSU_35910	rbsR	224308.BSU25200/224308.BSU35910
BSU_25200	sigA	sigma factor	BSU_35940	rbsA	224308.BSU25200/224308.BSU35940
BSU_25200	sigA	sigma factor	BSU_35920	rbsK	224308.BSU25200/224308.BSU35920
BSU_25200	sigA	sigma factor	BSU_35930	rbsD	224308.BSU25200/224308.BSU35930
BSU_25200	sigA	sigma factor	BSU_35950	rbsC	224308.BSU25200/224308.BSU35950
BSU_17850	lexA	repression	BSU_09810	yhaZ	224308.BSU17850/224308.BSU09810
BSU_12510	xre	repression	BSU_12519	yjzJ	224308.BSU12510/224308.BSU12519
BSU_12510	xre	repression	BSU_12530	xkdC	224308.BSU12510/224308.BSU12530
BSU_12510	xre	repression	BSU_12520	xkdB	224308.BSU12510/224308.BSU12520
BSU_12510	xre	repression	BSU_12539	ykzK	224308.BSU12510/224308.BSU12539
BSU_12510	xre	repression	BSU_12540	xkdD	224308.BSU12510/224308.BSU12540
BSU_12510	xre	repression	BSU_12550	xtrA	224308.BSU12510/224308.BSU12550
BSU_32420	pucR	activation	BSU_32410	pucH	224308.BSU32420/224308.BSU32410
BSU_25200	sigA	sigma factor	BSU_32410	pucH	224308.BSU25200/224308.BSU32410
BSU_16170	codY	repression	BSU_13190	ispA	224308.BSU16170/224308.BSU13190
BSU_25200	sigA	sigma factor	BSU_13190	ispA	224308.BSU25200/224308.BSU13190
BSU_25760	sigK	sigma factor	BSU_08620	yfhP	224308.BSU25760/224308.BSU08620
BSU_11500	spx	activation	BSU_29490	tpx	224308.BSU11500/224308.BSU29490
BSU_29740	ccpA	repression	BSU_38980	scoB	224308.BSU29740/224308.BSU38980
BSU_29740	ccpA	repression	BSU_38990	scoA	224308.BSU29740/224308.BSU38990
BSU_29740	ccpA	repression	BSU_39000	hbuT	224308.BSU29740/224308.BSU39000
BSU_29740	ccpA	repression	BSU_38970	yxjF	224308.BSU29740/224308.BSU38970
BSU_15320	sigE	sigma factor	BSU_38980	scoB	224308.BSU15320/224308.BSU38980
