protein1 protein2 homology experiments experiments_transferred database database_transferred textmining textmining_transferred combined_score
224308.BSU29740 224308.BSU24310 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU34030 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU11540 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU25470 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01070 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU13180 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU02910 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00510 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01050 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU13590 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15910 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32750 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06480 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU40100 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU13550 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06210 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06490 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27560 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU35310 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU21870 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU34740 0 0 195 0 0 484 68 579
224308.BSU29740 224308.BSU00690 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU11190 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU17890 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU11700 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU22360 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32110 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06690 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28500 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14430 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU25020 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU11720 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU31990 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14180 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29130 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU03340 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU40920 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01040 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU24080 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU37330 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU13860 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU02940 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06240 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27550 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32710 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15590 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU08760 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01370 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16160 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU19630 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06180 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27990 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14580 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU35300 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU13620 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14770 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU03490 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00860 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15290 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00730 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU23860 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU31960 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU20800 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00940 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU03360 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28220 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28260 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32690 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15420 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU08650 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27850 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29450 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU33940 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28230 0 526 47 0 0 0 0 528
224308.BSU29740 224308.BSU15900 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28950 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU31970 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29470 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU12420 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU36830 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15430 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29120 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16520 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU11200 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU21770 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29190 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU31980 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU31370 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28200 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16100 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU02890 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU29180 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32700 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU22620 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15180 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU02900 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16630 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU25400 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28630 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU35160 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16500 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06440 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14590 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU39220 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU37110 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU26230 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU30320 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU30700 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU15500 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00020 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU23260 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01420 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU33900 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14530 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU33430 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU33910 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU18550 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU14010 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00110 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00820 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00090 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU25260 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00380 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01540 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28470 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU22600 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01770 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU16570 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU30230 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU38950 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU32000 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27920 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU23850 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU01190 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU27320 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU00070 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU28440 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU30550 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU22880 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU35670 0 526 0 0 0 0 0 526
224308.BSU29740 224308.BSU06680 0 526 0 0 0 0 0 526
224308.BSU29750 224308.BSU24550 0 0 0 0 0 0 210 210
224308.BSU29750 224308.BSU27910 0 0 0 900 0 0 0 900
224308.BSU29750 224308.BSU22620 0 0 0 0 0 0 232 231
224308.BSU29750 224308.BSU22690 0 0 0 900 0 0 0 900
224308.BSU29750 224308.BSU27900 0 0 0 0 0 0 308 307
224308.BSU29750 224308.BSU37740 0 0 0 0 0 0 308 307
224308.BSU29750 224308.BSU22610 0 0 0 0 0 0 348 347
224308.BSU29760 224308.BSU28440 0 0 199 0 0 0 0 199
224308.BSU29760 224308.BSU10930 0 0 214 0 0 0 0 214
224308.BSU29760 224308.BSU15570 0 0 214 0 0 0 0 214
224308.BSU29760 224308.BSU12420 0 0 187 0 0 0 0 187
224308.BSU29760 224308.BSU23520 0 0 161 0 0 0 0 161
224308.BSU29760 224308.BSU15590 0 0 198 0 0 0 0 198
224308.BSU29760 224308.BSU32110 0 0 270 0 0 0 104 317
224308.BSU29760 224308.BSU08730 0 0 161 0 0 0 0 161
224308.BSU29760 224308.BSU18450 0 0 273 0 0 0 0 273
224308.BSU29760 224308.BSU01010 0 0 207 0 0 0 0 207
224308.BSU29760 224308.BSU22950 0 0 270 0 0 0 174 371
224308.BSU29760 224308.BSU22880 0 0 207 0 0 0 0 207
224308.BSU29760 224308.BSU14010 0 0 204 0 0 0 0 204
224308.BSU29760 224308.BSU34790 0 0 270 0 0 0 104 317
224308.BSU29760 224308.BSU39820 0 0 205 0 0 0 0 205
224308.BSU29760 224308.BSU10920 0 0 198 0 0 0 0 198
224308.BSU29760 224308.BSU06030 0 0 224 0 0 0 0 224
224308.BSU29760 224308.BSU36830 0 0 212 0 0 0 0 212
224308.BSU29760 224308.BSU33940 0 0 187 0 0 0 0 187
224308.BSU29760 224308.BSU27550 0 0 207 0 0 0 0 207
224308.BSU29760 224308.BSU03270 0 0 270 0 0 0 104 317
224308.BSU29760 224308.BSU00690 0 0 187 0 0 0 0 187
224308.BSU29760 224308.BSU17890 0 0 207 0 0 0 0 207
224308.BSU29760 224308.BSU01120 0 0 320 0 0 0 0 319
224308.BSU29760 224308.BSU37120 0 0 174 0 0 0 0 173
224308.BSU29760 224308.BSU36810 0 0 212 0 0 0 0 212
224308.BSU29760 224308.BSU25100 0 0 161 0 0 0 0 161
224308.BSU29760 224308.BSU39670 0 0 174 0 0 0 0 173
224308.BSU29760 224308.BSU16940 0 0 212 0 0 0 0 212
224308.BSU29760 224308.BSU29020 0 0 187 0 0 0 0 187
224308.BSU29790 224308.BSU02030 0 0 0 0 0 0 166 165
224308.BSU29790 224308.BSU04560 0 0 0 0 0 0 226 225
224308.BSU29790 224308.BSU00060 0 0 0 0 0 278 88 313
224308.BSU29790 224308.BSU00660 0 0 0 0 0 0 166 165
224308.BSU29790 224308.BSU15770 0 0 0 0 0 0 309 309
224308.BSU29790 224308.BSU15870 0 0 0 0 0 382 105 423
224308.BSU29790 224308.BSU01770 0 0 207 0 0 0 0 207
224308.BSU29790 224308.BSU09310 0 0 207 0 0 0 0 207
224308.BSU29805 224308.BSU31080 0 0 300 0 0 0 51 307
224308.BSU29805 224308.BSU38090 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU15300 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU13190 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU10440 0 0 300 0 0 0 51 307
224308.BSU29805 224308.BSU38400 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU10300 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU08170 0 0 499 0 0 0 110 535
224308.BSU29805 224308.BSU28610 0 0 0 0 0 0 164 163
224308.BSU29805 224308.BSU15240 0 0 108 0 0 0 164 222
224308.BSU29805 224308.BSU15290 0 0 108 0 0 0 164 222
224308.BSU29805 224308.BSU36460 0 0 300 0 0 0 51 307
224308.BSU29805 224308.BSU17410 0 0 0 0 0 0 212 212
224308.BSU29805 224308.BSU10770 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU06570 0 0 300 0 0 0 51 307
224308.BSU29805 224308.BSU35250 0 0 0 0 0 0 164 163
224308.BSU29805 224308.BSU17260 0 0 201 0 0 0 0 201
224308.BSU29805 224308.BSU35260 0 0 0 0 0 0 164 163
224308.BSU29805 224308.BSU31910 0 0 499 0 0 0 110 535
224308.BSU29805 224308.BSU36050 0 0 300 0 0 0 51 307
224308.BSU29805 224308.BSU15280 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU30320 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU15290 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU29840 0 0 0 0 0 212 0 212
224308.BSU29820 224308.BSU29090 0 0 0 0 0 0 299 299
224308.BSU29820 224308.BSU15430 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU28640 0 0 580 0 0 0 0 580
224308.BSU29820 224308.BSU37330 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU17050 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU00920 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU27560 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU00380 0 0 0 0 0 0 164 163
224308.BSU29820 224308.BSU16320 0 0 198 0 0 0 0 198
224308.BSU29820 224308.BSU00820 0 0 0 0 0 0 164 163
224308.BSU29840 224308.BSU12420 0 0 195 0 0 0 0 195
224308.BSU29840 224308.BSU15590 0 0 200 0 0 0 0 200
224308.BSU29840 224308.BSU23520 0 0 175 0 0 0 0 175
224308.BSU29840 224308.BSU10930 0 0 224 0 0 0 0 224
224308.BSU29840 224308.BSU28440 0 0 202 0 0 0 0 202
224308.BSU29840 224308.BSU18570 0 0 153 0 0 0 0 152
224308.BSU29840 224308.BSU15570 0 0 224 0 0 0 0 224
224308.BSU29840 224308.BSU18450 0 0 286 0 0 0 0 286
224308.BSU29840 224308.BSU01010 0 0 212 0 0 0 0 212
224308.BSU29840 224308.BSU32110 0 0 279 0 0 0 68 299
224308.BSU29840 224308.BSU08730 0 0 175 0 0 0 0 175
224308.BSU29840 224308.BSU40930 0 0 153 0 0 0 0 152
224308.BSU29840 224308.BSU33940 0 0 200 0 0 0 0 200
224308.BSU29840 224308.BSU36830 0 0 217 0 0 0 0 217
224308.BSU29840 224308.BSU14010 0 0 206 0 0 0 0 206
224308.BSU29840 224308.BSU22880 0 0 208 0 0 0 0 208
224308.BSU29840 224308.BSU22950 0 0 279 0 0 0 68 299
224308.BSU29840 224308.BSU06030 0 0 232 0 0 0 0 231
224308.BSU29840 224308.BSU10920 0 0 200 0 0 0 0 200
224308.BSU29840 224308.BSU34790 0 0 279 0 0 0 68 299
224308.BSU29840 224308.BSU39820 0 0 208 0 0 0 0 208
224308.BSU29840 224308.BSU37120 0 0 187 0 0 0 0 187
224308.BSU29840 224308.BSU01120 0 0 374 0 0 0 0 374
224308.BSU29840 224308.BSU29020 0 0 200 0 0 0 0 200
224308.BSU29840 224308.BSU39670 0 0 187 0 0 0 0 187
224308.BSU29840 224308.BSU16940 0 0 217 0 0 0 0 217
224308.BSU29840 224308.BSU25100 0 0 175 0 0 0 0 175
224308.BSU29840 224308.BSU36810 0 0 217 0 0 0 0 217
224308.BSU29840 224308.BSU03270 0 0 279 0 0 0 68 299
224308.BSU29840 224308.BSU00690 0 0 195 0 0 0 0 195
224308.BSU29840 224308.BSU17890 0 0 208 0 0 0 0 208
224308.BSU29840 224308.BSU27550 0 0 208 0 0 0 0 208
224308.BSU29840 224308.BSU29820 0 0 0 0 0 212 0 212
224308.BSU29840 224308.BSU32840 0 0 165 0 0 0 0 165
224308.BSU29860 224308.BSU32750 0 0 170 0 0 0 0 169
224308.BSU29880 224308.BSU14860 0 0 66 0 0 0 164 185
224308.BSU29880 224308.BSU19660 0 176 0 0 0 0 0 175
224308.BSU29880 224308.BSU36900 0 0 0 0 0 0 164 163
224308.BSU29890 224308.BSU03490 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU07880 0 0 219 0 0 0 0 219
224308.BSU29890 224308.BSU36930 0 0 219 0 0 0 0 219
224308.BSU29890 224308.BSU22050 0 0 244 0 0 0 0 243
224308.BSU29890 224308.BSU31960 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU26510 0 0 213 0 0 0 0 213
224308.BSU29890 224308.BSU17180 0 0 216 0 0 0 0 216
224308.BSU29890 224308.BSU01480 0 0 244 0 0 0 0 243
224308.BSU29890 224308.BSU38520 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU17200 0 0 216 0 0 0 0 216
224308.BSU29890 224308.BSU17210 0 0 216 0 0 0 0 216
224308.BSU29890 224308.BSU25780 0 0 219 0 0 0 0 219
224308.BSU29890 224308.BSU30310 0 0 213 0 0 0 0 213
224308.BSU29890 224308.BSU24540 0 0 213 0 0 0 0 213
224308.BSU29890 224308.BSU17220 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU25320 0 0 244 0 0 0 0 243
224308.BSU29890 224308.BSU03510 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU30490 0 0 228 0 0 0 0 227
224308.BSU29890 224308.BSU15920 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU17130 0 0 203 0 0 0 0 203
224308.BSU29890 224308.BSU26530 0 0 213 0 0 0 0 213
224308.BSU29890 224308.BSU15140 0 0 228 0 0 0 0 227
224308.BSU29890 224308.BSU01250 0 0 228 0 0 0 0 227
224308.BSU29900 224308.BSU18930 0 0 162 0 0 0 0 161
224308.BSU29900 224308.BSU23710 0 0 162 0 0 0 0 161
224308.BSU29900 224308.BSU23870 0 0 162 0 0 0 0 161
224308.BSU29900 224308.BSU28650 0 0 0 0 0 0 200 200
224308.BSU29900 224308.BSU00130 0 0 324 0 0 0 0 323
224308.BSU29900 224308.BSU21500 0 0 162 0 0 0 0 161
224308.BSU29900 224308.BSU00960 0 0 0 0 0 0 200 200
224308.BSU29900 224308.BSU18940 0 0 162 0 0 0 0 161
224308.BSU29900 224308.BSU35430 0 0 204 0 0 0 0 204
224308.BSU29900 224308.BSU34970 0 0 185 0 0 0 0 185
224308.BSU29900 224308.BSU16190 0 0 171 0 0 0 0 171
224308.BSU29930 224308.BSU30940 0 0 0 900 0 0 0 900
224308.BSU29970 224308.BSU25470 0 0 67 0 0 0 177 199
224308.BSU29970 224308.BSU00730 0 0 0 900 0 0 0 900
224308.BSU29970 224308.BSU14310 0 0 332 0 0 0 0 332
224308.BSU29970 224308.BSU00930 0 0 107 0 0 0 176 232
224308.BSU29980 224308.BSU31860 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU17620 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU29230 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU05650 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU15680 0 0 155 0 0 0 0 154
224308.BSU29980 224308.BSU06710 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU12890 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU14400 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU03740 0 176 0 0 0 0 0 175
224308.BSU29980 224308.BSU01900 0 0 196 0 0 0 109 253
224308.BSU29980 224308.BSU01780 0 0 196 0 0 0 109 253
224308.BSU29980 224308.BSU29450 0 0 41 0 0 0 167 167
224308.BSU30010 224308.BSU36830 0 0 269 0 0 0 0 269
224308.BSU30010 224308.BSU36840 0 0 236 0 0 0 0 236
224308.BSU30010 224308.BSU36810 0 0 270 0 0 0 0 270
224308.BSU30010 224308.BSU36870 0 0 236 0 0 0 0 236
224308.BSU30010 224308.BSU36860 0 0 221 0 0 0 0 221
224308.BSU30010 224308.BSU38650 0 0 254 0 0 0 0 254
224308.BSU30010 224308.BSU09090 0 0 272 0 0 0 0 272
224308.BSU30010 224308.BSU36800 0 0 261 0 0 0 0 261
224308.BSU30010 224308.BSU02580 0 0 254 0 0 0 0 254
224308.BSU30010 224308.BSU04500 0 0 272 0 0 0 0 272
224308.BSU30010 224308.BSU36820 0 0 265 0 0 0 0 265
224308.BSU30050 224308.BSU15420 0 0 0 0 0 270 0 270
224308.BSU30100 224308.BSU38200 0 0 267 0 0 0 106 316
224308.BSU30100 224308.BSU34910 0 0 158 0 0 0 0 157
224308.BSU30110 224308.BSU30290 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU06990 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU30280 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU32550 0 0 234 0 0 0 85 269
224308.BSU30110 224308.BSU34150 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU06980 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU38810 0 0 234 0 0 0 85 269
224308.BSU30110 224308.BSU34600 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU30170 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU32580 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU28740 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU28730 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU32590 0 0 236 0 0 0 59 250
224308.BSU30110 224308.BSU07120 0 0 236 0 0 0 59 250
224308.BSU30135 224308.BSU32580 0 0 267 0 0 0 0 267
224308.BSU30135 224308.BSU07120 0 0 267 800 0 0 0 847
224308.BSU30135 224308.BSU28730 0 0 267 0 0 0 0 267
224308.BSU30135 224308.BSU30160 0 0 0 800 0 0 0 800
224308.BSU30135 224308.BSU30170 0 0 267 800 0 0 0 847
224308.BSU30135 224308.BSU07110 0 0 0 900 0 0 0 900
224308.BSU30135 224308.BSU30290 0 0 267 0 0 0 0 267
224308.BSU30135 224308.BSU06990 0 0 267 0 0 0 0 267
224308.BSU30135 224308.BSU07100 0 0 0 800 0 0 0 800
224308.BSU30150 224308.BSU13390 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU25330 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU05650 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU36190 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU37030 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU14400 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU03740 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU01430 0 0 308 0 0 0 0 307
224308.BSU30150 224308.BSU01080 0 0 197 0 0 0 0 197
224308.BSU30150 224308.BSU31860 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU12890 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU12790 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU25200 0 0 198 0 0 0 0 198
224308.BSU30150 224308.BSU09930 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU10160 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU01070 0 0 213 0 0 0 0 213
224308.BSU30150 224308.BSU09900 0 176 0 0 0 0 0 175
224308.BSU30150 224308.BSU15690 0 0 197 0 0 0 0 197
224308.BSU30150 224308.BSU06710 0 176 0 0 0 0 0 175
224308.BSU30160 224308.BSU34600 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU30170 0 0 239 800 0 0 63 844
224308.BSU30160 224308.BSU28730 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU32580 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU28740 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU38810 0 0 238 0 0 0 103 287
224308.BSU30160 224308.BSU07100 0 0 0 900 0 0 0 900
224308.BSU30160 224308.BSU30290 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU32590 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU07120 0 0 239 800 0 0 63 844
224308.BSU30160 224308.BSU06980 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU32550 0 0 238 0 0 0 103 287
224308.BSU30160 224308.BSU34150 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU30135 0 0 0 800 0 0 0 800
224308.BSU30160 224308.BSU06990 0 0 239 0 0 0 63 256
224308.BSU30160 224308.BSU07110 0 0 0 800 0 0 0 800
224308.BSU30160 224308.BSU30280 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU28740 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU07120 0 0 0 900 0 0 0 900
224308.BSU30170 224308.BSU32590 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU34600 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU30270 0 0 239 0 0 0 75 265
224308.BSU30170 224308.BSU38810 0 0 304 0 0 0 103 348
224308.BSU30170 224308.BSU06980 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU30110 0 0 236 0 0 0 59 250
224308.BSU30170 224308.BSU28750 0 0 239 0 0 0 67 259
224308.BSU30170 224308.BSU32600 0 0 239 0 0 0 75 265
224308.BSU30170 224308.BSU30160 0 0 239 800 0 0 63 844
224308.BSU30170 224308.BSU34150 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU32550 0 0 304 0 0 0 103 348
224308.BSU30170 224308.BSU30280 0 0 239 0 0 0 63 256
224308.BSU30170 224308.BSU07110 0 0 267 800 0 0 0 847
224308.BSU30170 224308.BSU06970 0 0 239 0 0 0 67 259
224308.BSU30170 224308.BSU07100 0 0 239 800 0 0 63 844
224308.BSU30170 224308.BSU30135 0 0 267 800 0 0 0 847
224308.BSU30180 224308.BSU26640 0 0 273 0 0 0 0 273
224308.BSU30180 224308.BSU07690 0 0 255 0 0 0 0 254
224308.BSU30180 224308.BSU01210 0 0 665 0 0 0 0 665
224308.BSU30180 224308.BSU01020 0 0 616 0 0 0 0 616
224308.BSU30180 224308.BSU16490 0 0 665 0 375 0 65 787
224308.BSU30180 224308.BSU01340 0 0 659 0 0 0 0 659
224308.BSU30180 224308.BSU30550 0 0 257 0 419 0 139 595
224308.BSU30180 224308.BSU17220 0 0 61 0 0 0 199 215
224308.BSU30180 224308.BSU01190 0 0 662 0 0 0 0 662
224308.BSU30180 224308.BSU16630 0 0 206 0 0 0 0 206
