protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name	link
BSU_13900	BSU_02350	experimental	subtiwiki	PtsH	PtsH	GamP	GamP	224308.BSU13900/224308.BSU02350
BSU_13900	BSU_39270	experimental	subtiwiki	PtsH	PtsH	BglP	BglP	224308.BSU13900/224308.BSU39270
BSU_13900	BSU_38570	experimental	subtiwiki	PtsH	PtsH	LicA	LicA	224308.BSU13900/224308.BSU38570
BSU_13900	BSU_27070	experimental	subtiwiki	PtsH	PtsH	LevD	LevD	224308.BSU13900/224308.BSU27070
BSU_13900	BSU_14400	experimental	subtiwiki	PtsH	PtsH	FruA	FruA	224308.BSU13900/224308.BSU14400
BSU_14530	BSU_33940	experimental	subtiwiki	RnjA	RnjA	GapA	GapA	224308.BSU14530/224308.BSU33940
BSU_13100	BSU_13090	experimental	subtiwiki	YkkD	YkkD	YkkC	YkkC	224308.BSU13100/224308.BSU13090
BSU_04280	BSU_04300	experimental	subtiwiki	YdaK	YdaK	YdaM	YdaM	224308.BSU04280/224308.BSU04300
BSU_04280	BSU_04310	experimental	subtiwiki	YdaK	YdaK	YdaN	YdaN	224308.BSU04280/224308.BSU04310
BSU_04300	BSU_04310	experimental	subtiwiki	YdaM	YdaM	YdaN	YdaN	224308.BSU04300/224308.BSU04310
BSU_13900	BSU_35000	experimental	subtiwiki	PtsH	PtsH	HprK	HprK	224308.BSU13900/224308.BSU35000
BSU_16960	BSU_33940	experimental	subtiwiki	Rny	Rny	GapA	GapA	224308.BSU16960/224308.BSU33940
BSU_15920	BSU_15880	experimental	subtiwiki	AcpA	AcpA	FapR	FapR	224308.BSU15920/224308.BSU15880
BSU_28030	BSU_14190	experimental	subtiwiki	MreB	MreB	YkuR	YkuR	224308.BSU28030/224308.BSU14190
BSU_13900	BSU_12000	experimental	subtiwiki	PtsH	PtsH	ManR	ManR	224308.BSU13900/224308.BSU12000
BSU_34150	BSU_38810	experimental	subtiwiki	GanP	GanP	MsmX	MsmX	224308.BSU34150/224308.BSU38810
BSU_34140	BSU_38810	experimental	subtiwiki	GanQ	GanQ	MsmX	MsmX	224308.BSU34140/224308.BSU38810
BSU_14900	BSU_14890	experimental	subtiwiki	CtaD	CtaD	CtaC	CtaC	224308.BSU14900/224308.BSU14890
BSU_14920	BSU_14890	experimental	subtiwiki	CtaF	CtaF	CtaC	CtaC	224308.BSU14920/224308.BSU14890
BSU_14910	BSU_14900	experimental	subtiwiki	CtaE	CtaE	CtaD	CtaD	224308.BSU14910/224308.BSU14900
BSU_14920	BSU_14900	experimental	subtiwiki	CtaF	CtaF	CtaD	CtaD	224308.BSU14920/224308.BSU14900
BSU_14920	BSU_14910	experimental	subtiwiki	CtaF	CtaF	CtaE	CtaE	224308.BSU14920/224308.BSU14910
BSU_38170	BSU_38160	experimental	subtiwiki	QoxA	QoxA	QoxB	QoxB	224308.BSU38170/224308.BSU38160
BSU_38150	BSU_38170	experimental	subtiwiki	QoxC	QoxC	QoxA	QoxA	224308.BSU38150/224308.BSU38170
BSU_38140	BSU_38170	experimental	subtiwiki	QoxD	QoxD	QoxA	QoxA	224308.BSU38140/224308.BSU38170
BSU_38150	BSU_38160	experimental	subtiwiki	QoxC	QoxC	QoxB	QoxB	224308.BSU38150/224308.BSU38160
BSU_38140	BSU_38160	experimental	subtiwiki	QoxD	QoxD	QoxB	QoxB	224308.BSU38140/224308.BSU38160
BSU_38140	BSU_38150	experimental	subtiwiki	QoxD	QoxD	QoxC	QoxC	224308.BSU38140/224308.BSU38150
BSU_35310	BSU_35310	experimental	subtiwiki	Hpf	Hpf	Hpf	Hpf	224308.BSU35310/224308.BSU35310
BSU_16490	BSU_35310	experimental	subtiwiki	RpsB	RpsB	Hpf	Hpf	224308.BSU16490/224308.BSU35310
BSU_35310	BSU_40890	experimental	subtiwiki	Hpf	Hpf	RpsR	RpsR	224308.BSU35310/224308.BSU40890
BSU_19820	BSU_21660	experimental	subtiwiki	SprB	SprB	SprA	SprA	224308.BSU19820/224308.BSU21660
BSU_01080	BSU_00540	experimental	subtiwiki	RpoC	RpoC	Fin	Fin	224308.BSU01080/224308.BSU00540
BSU_35450	BSU_35470	experimental	subtiwiki	ComFC	ComFC	ComFA	ComFA	224308.BSU35450/224308.BSU35470
BSU_16110	BSU_35450	experimental	subtiwiki	DprA	DprA	ComFC	ComFC	224308.BSU16110/224308.BSU35450
BSU_31080	BSU_31080	experimental	subtiwiki	BslA	BslA	BslA	BslA	224308.BSU31080/224308.BSU31080
BSU_13560	BSU_13560	experimental	subtiwiki	MtnK	MtnK	MtnK	MtnK	224308.BSU13560/224308.BSU13560
BSU_28310	BSU_28310	experimental	subtiwiki	IlvB	IlvB	IlvB	IlvB	224308.BSU28310/224308.BSU28310
BSU_01770	BSU_01770	experimental	subtiwiki	GlmM	GlmM	GlmM	GlmM	224308.BSU01770/224308.BSU01770
BSU_22700	BSU_22700	experimental	subtiwiki	AroB	AroB	AroB	AroB	224308.BSU22700/224308.BSU22700
BSU_01150	BSU_01220	experimental	subtiwiki	RpsJ	RpsJ	RpsC	RpsC	224308.BSU01150/224308.BSU01220
BSU_22880	BSU_01220	experimental	subtiwiki	RpsA	RpfA	RpsC	RpsC	224308.BSU22880/224308.BSU01220
BSU_22880	BSU_01220	experimental	subtiwiki	RpsA	RpfA	RpsC	RpsC	224308.BSU22880/224308.BSU01220
BSU_16490	BSU_01220	experimental	subtiwiki	RpsB	RpsB	RpsC	RpsC	224308.BSU16490/224308.BSU01220
BSU_01150	BSU_40890	experimental	subtiwiki	RpsJ	RpsJ	RpsR	RpsR	224308.BSU01150/224308.BSU40890
BSU_25410	BSU_40890	experimental	subtiwiki	RpsU	RpsU	RpsR	RpsR	224308.BSU25410/224308.BSU40890
BSU_01150	BSU_16490	experimental	subtiwiki	RpsJ	RpsJ	RpsB	RpsB	224308.BSU01150/224308.BSU16490
BSU_25410	BSU_29660	experimental	subtiwiki	RpsU	RpsU	RpsD	RpsD	224308.BSU25410/224308.BSU29660
BSU_15350	BSU_15350	experimental	subtiwiki	YlmB	YlmB	YlmB	YlmB	224308.BSU15350/224308.BSU15350
BSU_22880	BSU_16490	experimental	subtiwiki	RpsA	RpfA	RpsB	RpsB	224308.BSU22880/224308.BSU16490
BSU_22880	BSU_16490	experimental	subtiwiki	RpsA	RpfA	RpsB	RpsB	224308.BSU22880/224308.BSU16490
BSU_40910	BSU_01150	experimental	subtiwiki	RpsF	RpsF	RpsJ	RpsJ	224308.BSU40910/224308.BSU01150
BSU_09100	BSU_16490	experimental	subtiwiki	CspB	CspB	RpsB	RpsB	224308.BSU09100/224308.BSU16490
BSU_01330	BSU_22880	experimental	subtiwiki	RpsE	RpsE	RpsA	RpfA	224308.BSU01330/224308.BSU22880
BSU_01330	BSU_22880	experimental	subtiwiki	RpsE	RpsE	RpsA	RpfA	224308.BSU01330/224308.BSU22880
BSU_29450	BSU_29450	experimental	subtiwiki	ArgG	ArgG	ArgG	ArgG	224308.BSU29450/224308.BSU29450
BSU_14580	BSU_14580	experimental	subtiwiki	PdhA	PdhA	PdhA	PdhA	224308.BSU14580/224308.BSU14580
BSU_37070	BSU_01410	experimental	subtiwiki	RpmE	RpmEA	RpsM	RpsM	224308.BSU37070/224308.BSU01410
BSU_37070	BSU_01410	experimental	subtiwiki	RpmE	RpmEA	RpsM	RpsM	224308.BSU37070/224308.BSU01410
BSU_16520	BSU_01020	experimental	subtiwiki	Frr	Frr	RplK	RplK	224308.BSU16520/224308.BSU01020
BSU_16040	BSU_01130	experimental	subtiwiki	RplS	RplS	TufA	TufA	224308.BSU16040/224308.BSU01130
BSU_01130	BSU_16500	experimental	subtiwiki	TufA	TufA	Tsf	Tsf	224308.BSU01130/224308.BSU16500
BSU_13560	BSU_01050	experimental	subtiwiki	MtnK	MtnK	RplL	RplL	224308.BSU13560/224308.BSU01050
BSU_15510	BSU_15510	experimental	subtiwiki	PyrAA	PyrAA	PyrAA	PyrAA	224308.BSU15510/224308.BSU15510
BSU_34930	BSU_34920	experimental	subtiwiki	HisZ	HisZ	HisG	HisG	224308.BSU34930/224308.BSU34920
BSU_03910	BSU_03910	experimental	subtiwiki	GabD	GabD	GabD	GabD	224308.BSU03910/224308.BSU03910
BSU_16600	BSU_22960	experimental	subtiwiki	NusA	NusA	GudB	GudB	224308.BSU16600/224308.BSU22960
BSU_16690	BSU_16690	experimental	subtiwiki	PnpA	PnpA	PnpA	PnpA	224308.BSU16690/224308.BSU16690
BSU_08790	BSU_08790	experimental	subtiwiki	ThiC	ThiC	ThiC	ThiC	224308.BSU08790/224308.BSU08790
BSU_28290	BSU_28290	experimental	subtiwiki	IlvC	IlvC	IlvC	IlvC	224308.BSU28290/224308.BSU28290
BSU_13750	BSU_13750	experimental	subtiwiki	QueF	QueF	QueF	QueF	224308.BSU13750/224308.BSU13750
BSU_33900	BSU_00710	experimental	subtiwiki	Eno	Eno	YacC	HslO	224308.BSU33900/224308.BSU00710
BSU_11200	BSU_11200	experimental	subtiwiki	ArgJ	ArgJ	ArgJ	ArgJ	224308.BSU11200/224308.BSU11200
BSU_38550	BSU_38550	experimental	subtiwiki	IlvK	IlvK	IlvK	IlvK	224308.BSU38550/224308.BSU38550
BSU_13610	BSU_13610	experimental	subtiwiki	MtnB	MtnB	MtnB	MtnB	224308.BSU13610/224308.BSU13610
BSU_29180	BSU_29180	experimental	subtiwiki	Pyk	Pyk	Pyk	Pyk	224308.BSU29180/224308.BSU29180
BSU_24550	BSU_24550	experimental	subtiwiki	GcvPB	GcvPB	GcvPB	GcvPB	224308.BSU24550/224308.BSU24550
BSU_13030	BSU_13030	experimental	subtiwiki	YkhA	YkhA	YkhA	YkhA	224308.BSU13030/224308.BSU13030
BSU_29750	BSU_29750	experimental	subtiwiki	AroA	AroX	AroA	AroX	224308.BSU29750/224308.BSU29750
BSU_29750	BSU_29750	experimental	subtiwiki	AroA	AroX	AroA	AroX	224308.BSU29750/224308.BSU29750
BSU_29750	BSU_29750	experimental	subtiwiki	AroA	AroX	AroA	AroX	224308.BSU29750/224308.BSU29750
BSU_29750	BSU_29750	experimental	subtiwiki	AroA	AroX	AroA	AroX	224308.BSU29750/224308.BSU29750
BSU_38760	BSU_38750	experimental	subtiwiki	CydA	CydA	CydB	CydB	224308.BSU38760/224308.BSU38750
BSU_24370	BSU_24370	experimental	subtiwiki	SpoIIIAG	SpoIIIAG	SpoIIIAG	SpoIIIAG	224308.BSU24370/224308.BSU24370
BSU_03450	BSU_03450	experimental	subtiwiki	HxlB	HxlB	HxlB	HxlB	224308.BSU03450/224308.BSU03450
BSU_38020	BSU_38020	experimental	subtiwiki	PdxK	PdxK	PdxK	PdxK	224308.BSU38020/224308.BSU38020
BSU_17280	BSU_17280	experimental	subtiwiki	YmaD	YmaD	YmaD	YmaD	224308.BSU17280/224308.BSU17280
BSU_40740	BSU_40740	experimental	subtiwiki	SatA	SatA	SatA	SatA	224308.BSU40740/224308.BSU40740
BSU_37670	BSU_37670	experimental	subtiwiki	HemQ	HemQ	HemQ	HemQ	224308.BSU37670/224308.BSU37670
BSU_28120	BSU_28120	experimental	subtiwiki	HemL	HemL	HemL	HemL	224308.BSU28120/224308.BSU28120
BSU_10120	BSU_10120	experimental	subtiwiki	HemE	HemE	HemE	HemE	224308.BSU10120/224308.BSU10120
BSU_11740	BSU_11740	experimental	subtiwiki	CotZ	CotZ	CotZ	CotZ	224308.BSU11740/224308.BSU11740
BSU_19780	BSU_11740	experimental	subtiwiki	CgeA	CgeA	CotZ	CotZ	224308.BSU19780/224308.BSU11740
BSU_11780	BSU_11740	experimental	subtiwiki	CotV	CotV	CotZ	CotZ	224308.BSU11780/224308.BSU11740
BSU_06300	BSU_11740	experimental	subtiwiki	CotA	CotA	CotZ	CotZ	224308.BSU06300/224308.BSU11740
BSU_11730	BSU_11740	experimental	subtiwiki	CotO	CotO	CotZ	CotZ	224308.BSU11730/224308.BSU11740
BSU_19780	BSU_11750	experimental	subtiwiki	CgeA	CgeA	CotY	CotY	224308.BSU19780/224308.BSU11750
BSU_11780	BSU_11750	experimental	subtiwiki	CotV	CotV	CotY	CotY	224308.BSU11780/224308.BSU11750
BSU_14250	BSU_11750	experimental	subtiwiki	YknT	YknT	CotY	CotY	224308.BSU14250/224308.BSU11750
BSU_06300	BSU_11750	experimental	subtiwiki	CotA	CotA	CotY	CotY	224308.BSU06300/224308.BSU11750
BSU_17970	BSU_11750	experimental	subtiwiki	CotM	CotM	CotY	CotY	224308.BSU17970/224308.BSU11750
BSU_36060	BSU_11750	experimental	subtiwiki	CotH	CotH	CotY	CotY	224308.BSU36060/224308.BSU11750
BSU_30920	BSU_11750	experimental	subtiwiki	CotI	CotI	CotY	CotY	224308.BSU30920/224308.BSU11750
BSU_34520	BSU_11750	experimental	subtiwiki	CotQ	YvdP	CotY	CotY	224308.BSU34520/224308.BSU11750
BSU_18670	BSU_11750	experimental	subtiwiki	OxdD	YoaN	CotY	CotY	224308.BSU18670/224308.BSU11750
BSU_18670	BSU_11750	experimental	subtiwiki	OxdD	YoaN	CotY	CotY	224308.BSU18670/224308.BSU11750
BSU_19780	BSU_19780	experimental	subtiwiki	CgeA	CgeA	CgeA	CgeA	224308.BSU19780/224308.BSU19780
BSU_11780	BSU_19780	experimental	subtiwiki	CotV	CotV	CgeA	CgeA	224308.BSU11780/224308.BSU19780
BSU_11770	BSU_19780	experimental	subtiwiki	CotW	CotW	CgeA	CgeA	224308.BSU11770/224308.BSU19780
BSU_14250	BSU_19780	experimental	subtiwiki	YknT	YknT	CgeA	CgeA	224308.BSU14250/224308.BSU19780
BSU_06300	BSU_19780	experimental	subtiwiki	CotA	CotA	CgeA	CgeA	224308.BSU06300/224308.BSU19780
BSU_11730	BSU_19780	experimental	subtiwiki	CotO	CotO	CgeA	CgeA	224308.BSU11730/224308.BSU19780
BSU_37920	BSU_19780	experimental	subtiwiki	GerQ	GerQ	CgeA	CgeA	224308.BSU37920/224308.BSU19780
BSU_18670	BSU_19780	experimental	subtiwiki	OxdD	YoaN	CgeA	CgeA	224308.BSU18670/224308.BSU19780
BSU_18670	BSU_19780	experimental	subtiwiki	OxdD	YoaN	CgeA	CgeA	224308.BSU18670/224308.BSU19780
BSU_17030	BSU_19780	experimental	subtiwiki	CotE	CotE	CgeA	CgeA	224308.BSU17030/224308.BSU19780
BSU_11760	BSU_11770	experimental	subtiwiki	CotX	CotX	CotW	CotW	224308.BSU11760/224308.BSU11770
BSU_14250	BSU_11780	experimental	subtiwiki	YknT	YknT	CotV	CotV	224308.BSU14250/224308.BSU11780
BSU_14250	BSU_14250	experimental	subtiwiki	YknT	YknT	YknT	YknT	224308.BSU14250/224308.BSU14250
BSU_06300	BSU_14250	experimental	subtiwiki	CotA	CotA	YknT	YknT	224308.BSU06300/224308.BSU14250
BSU_17970	BSU_14250	experimental	subtiwiki	CotM	CotM	YknT	YknT	224308.BSU17970/224308.BSU14250
BSU_37920	BSU_14250	experimental	subtiwiki	GerQ	GerQ	YknT	YknT	224308.BSU37920/224308.BSU14250
BSU_18670	BSU_14250	experimental	subtiwiki	OxdD	YoaN	YknT	YknT	224308.BSU18670/224308.BSU14250
BSU_18670	BSU_14250	experimental	subtiwiki	OxdD	YoaN	YknT	YknT	224308.BSU18670/224308.BSU14250
BSU_06300	BSU_06300	experimental	subtiwiki	CotA	CotA	CotA	CotA	224308.BSU06300/224308.BSU06300
BSU_17970	BSU_06300	experimental	subtiwiki	CotM	CotM	CotA	CotA	224308.BSU17970/224308.BSU06300
BSU_17970	BSU_17970	experimental	subtiwiki	CotM	CotM	CotM	CotM	224308.BSU17970/224308.BSU17970
BSU_37920	BSU_37920	experimental	subtiwiki	GerQ	GerQ	GerQ	GerQ	224308.BSU37920/224308.BSU37920
BSU_18670	BSU_18670	experimental	subtiwiki	OxdD	YoaN	OxdD	YoaN	224308.BSU18670/224308.BSU18670
BSU_18670	BSU_18670	experimental	subtiwiki	OxdD	YoaN	OxdD	YoaN	224308.BSU18670/224308.BSU18670
BSU_18670	BSU_18670	experimental	subtiwiki	OxdD	YoaN	OxdD	YoaN	224308.BSU18670/224308.BSU18670
BSU_18670	BSU_18670	experimental	subtiwiki	OxdD	YoaN	OxdD	YoaN	224308.BSU18670/224308.BSU18670
BSU_34530	BSU_34530	experimental	subtiwiki	CotR	CotR	CotR	CotR	224308.BSU34530/224308.BSU34530
BSU_29250	BSU_29250	experimental	subtiwiki	NrnA	NrnA	NrnA	NrnA	224308.BSU29250/224308.BSU29250
BSU_34430	BSU_34430	experimental	subtiwiki	RacX	RacX	RacX	RacX	224308.BSU34430/224308.BSU34430
BSU_09650	BSU_19360	experimental	subtiwiki	SrtN	SrtN	OdhB	OdhB	224308.BSU09650/224308.BSU19360
BSU_29680	BSU_09650	experimental	subtiwiki	AcsA	AcsA	SrtN	SrtN	224308.BSU29680/224308.BSU09650
BSU_37720	BSU_37720	experimental	subtiwiki	BacC	BacC	BacC	BacC	224308.BSU37720/224308.BSU37720
BSU_00870	BSU_00870	experimental	subtiwiki	RadA	RadA	RadA	RadA	224308.BSU00870/224308.BSU00870
BSU_28910	BSU_28900	experimental	subtiwiki	PftA	PftA	PftB	PftB	224308.BSU28910/224308.BSU28900
BSU_17020	BSU_17020	experimental	subtiwiki	RicA	YmcA	RicA	YmcA	224308.BSU17020/224308.BSU17020
BSU_17020	BSU_17020	experimental	subtiwiki	RicA	YmcA	RicA	YmcA	224308.BSU17020/224308.BSU17020
BSU_17020	BSU_17020	experimental	subtiwiki	RicA	YmcA	RicA	YmcA	224308.BSU17020/224308.BSU17020
BSU_17020	BSU_17020	experimental	subtiwiki	RicA	YmcA	RicA	YmcA	224308.BSU17020/224308.BSU17020
BSU_14990	BSU_37130	experimental	subtiwiki	RicF	YlbF	Spo0F	Spo0F	224308.BSU14990/224308.BSU37130
BSU_00320	BSU_37130	experimental	subtiwiki	RicT	YaaT	Spo0F	Spo0F	224308.BSU00320/224308.BSU37130
BSU_00320	BSU_37130	experimental	subtiwiki	RicT	YaaT	Spo0F	Spo0F	224308.BSU00320/224308.BSU37130
BSU_14990	BSU_27930	experimental	subtiwiki	RicF	YlbF	Spo0B	Spo0B	224308.BSU14990/224308.BSU27930
BSU_00320	BSU_27930	experimental	subtiwiki	RicT	YaaT	Spo0B	Spo0B	224308.BSU00320/224308.BSU27930
BSU_00320	BSU_27930	experimental	subtiwiki	RicT	YaaT	Spo0B	Spo0B	224308.BSU00320/224308.BSU27930
BSU_00010	BSU_00330	experimental	subtiwiki	DnaA	DnaA	YabA	DnaH	224308.BSU00010/224308.BSU00330
BSU_00010	BSU_00330	experimental	subtiwiki	DnaA	DnaA	YabA	DnaH	224308.BSU00010/224308.BSU00330
BSU_39340	BSU_39340	experimental	subtiwiki	HutP	HutP	HutP	HutP	224308.BSU39340/224308.BSU39340
BSU_14860	BSU_14860	experimental	subtiwiki	PycA	PycA	PycA	PycA	224308.BSU14860/224308.BSU14860
BSU_29690	BSU_29680	experimental	subtiwiki	AcuA	AcuA	AcsA	AcsA	224308.BSU29690/224308.BSU29680
BSU_29720	BSU_29720	experimental	subtiwiki	MotS	YtxE	MotS	YtxE	224308.BSU29720/224308.BSU29720
BSU_29720	BSU_29720	experimental	subtiwiki	MotS	YtxE	MotS	YtxE	224308.BSU29720/224308.BSU29720
BSU_29720	BSU_29720	experimental	subtiwiki	MotS	YtxE	MotS	YtxE	224308.BSU29720/224308.BSU29720
BSU_29720	BSU_29720	experimental	subtiwiki	MotS	YtxE	MotS	YtxE	224308.BSU29720/224308.BSU29720
BSU_29730	BSU_29730	experimental	subtiwiki	MotP	YtxD	MotP	YtxD	224308.BSU29730/224308.BSU29730
BSU_29730	BSU_29730	experimental	subtiwiki	MotP	YtxD	MotP	YtxD	224308.BSU29730/224308.BSU29730
BSU_29730	BSU_29730	experimental	subtiwiki	MotP	YtxD	MotP	YtxD	224308.BSU29730/224308.BSU29730
BSU_29730	BSU_29730	experimental	subtiwiki	MotP	YtxD	MotP	YtxD	224308.BSU29730/224308.BSU29730
BSU_21750	BSU_14890	experimental	subtiwiki	Sco	Sco	CtaC	CtaC	224308.BSU21750/224308.BSU14890
BSU_08340	BSU_08340	experimental	subtiwiki	PadR	PadR	PadR	PadR	224308.BSU08340/224308.BSU08340
BSU_13690	BSU_13690	experimental	subtiwiki	MotA	MotA	MotA	MotA	224308.BSU13690/224308.BSU13690
BSU_13680	BSU_13680	experimental	subtiwiki	MotB	MotB	MotB	MotB	224308.BSU13680/224308.BSU13680
BSU_16220	BSU_13690	experimental	subtiwiki	FliG	FliG	MotA	MotA	224308.BSU16220/224308.BSU13690
BSU_32680	BSU_32680	experimental	subtiwiki	SufU	SufU	SufU	SufU	224308.BSU32680/224308.BSU32680
BSU_09600	BSU_09610	experimental	subtiwiki	FluC	FluC	YhdV	YhdV	224308.BSU09600/224308.BSU09610
BSU_32670	BSU_32680	experimental	subtiwiki	SufB	SufB	SufU	SufU	224308.BSU32670/224308.BSU32680
BSU_37660	BSU_37660	experimental	subtiwiki	Pta	Pta	Pta	Pta	224308.BSU37660/224308.BSU37660
BSU_00910	BSU_00910	experimental	subtiwiki	IspF	IspF	IspF	IspF	224308.BSU00910/224308.BSU00910
BSU_33940	BSU_33940	experimental	subtiwiki	GapA	GapA	GapA	GapA	224308.BSU33940/224308.BSU33940
BSU_35220	BSU_16910	experimental	subtiwiki	MinJ	MinJ	RodZ	RodZ	224308.BSU35220/224308.BSU16910
BSU_23310	BSU_27130	experimental	subtiwiki	SipS	SipS	RsiV	RsiV	224308.BSU23310/224308.BSU27130
BSU_14410	BSU_27130	experimental	subtiwiki	SipT	SipT	RsiV	RsiV	224308.BSU14410/224308.BSU27130
BSU_19220	BSU_04260	experimental	subtiwiki	RecQ	RtbI	TopB	TopB	224308.BSU19220/224308.BSU04260
BSU_19220	BSU_04260	experimental	subtiwiki	RecQ	RtbI	TopB	TopB	224308.BSU19220/224308.BSU04260
BSU_15540	BSU_15530	experimental	subtiwiki	PyrD	PyrD	PyrK	PyrK	224308.BSU15540/224308.BSU15530
BSU_15530	BSU_15530	experimental	subtiwiki	PyrK	PyrK	PyrK	PyrK	224308.BSU15530/224308.BSU15530
BSU_15540	BSU_15540	experimental	subtiwiki	PyrD	PyrD	PyrD	PyrD	224308.BSU15540/224308.BSU15540
BSU_34740	BSU_34740	experimental	subtiwiki	Crh	Crh	Crh	Crh	224308.BSU34740/224308.BSU34740
BSU_16940	BSU_08520	experimental	subtiwiki	RecA	RecA	RecX	RecX	224308.BSU16940/224308.BSU08520
BSU_00240	BSU_00240	experimental	subtiwiki	CsfB	CsfB	CsfB	CsfB	224308.BSU00240/224308.BSU00240
BSU_24550	BSU_24560	experimental	subtiwiki	GcvPB	GcvPB	GcvPA	GcvPA	224308.BSU24550/224308.BSU24560
BSU_24560	BSU_24560	experimental	subtiwiki	GcvPA	GcvPA	GcvPA	GcvPA	224308.BSU24560/224308.BSU24560
BSU_34540	BSU_21920	experimental	subtiwiki	ClpP	ClpP	UgtP	UgtP	224308.BSU34540/224308.BSU21920
BSU_28220	BSU_21920	experimental	subtiwiki	ClpX	ClpX	UgtP	UgtP	224308.BSU28220/224308.BSU21920
BSU_00330	BSU_00660	experimental	subtiwiki	YabA	DnaH	YabT	YabT	224308.BSU00330/224308.BSU00660
BSU_00330	BSU_00660	experimental	subtiwiki	YabA	DnaH	YabT	YabT	224308.BSU00330/224308.BSU00660
BSU_31270	BSU_27840	experimental	subtiwiki	Tgl	Tgl	SafA	SafA	224308.BSU31270/224308.BSU27840
BSU_28200	BSU_35230	experimental	subtiwiki	LonA	LonA	SwrA	SwrA	224308.BSU28200/224308.BSU35230
BSU_35319	BSU_35230	experimental	subtiwiki	SmiA	SmiA	SwrA	SwrA	224308.BSU35319/224308.BSU35230
BSU_18380	BSU_09420	experimental	subtiwiki	IseA	IseA	LytE	LytE	224308.BSU18380/224308.BSU09420
BSU_34800	BSU_18380	experimental	subtiwiki	CwlO	CwlO	IseA	IseA	224308.BSU34800/224308.BSU18380
BSU_19410	BSU_18380	experimental	subtiwiki	CwlS	CwlS	IseA	IseA	224308.BSU19410/224308.BSU18380
BSU_04970	BSU_18380	experimental	subtiwiki	CwlT	CwlT	IseA	IseA	224308.BSU04970/224308.BSU18380
BSU_15050	BSU_17860	experimental	subtiwiki	DdcP	DdcP	YneA	YneA	224308.BSU15050/224308.BSU17860
BSU_19590	BSU_17860	experimental	subtiwiki	CtpA	CtpA	YneA	YneA	224308.BSU19590/224308.BSU17860
BSU_16940	BSU_00870	experimental	subtiwiki	RecA	RecA	RadA	RadA	224308.BSU16940/224308.BSU00870
BSU_01150	BSU_24320	experimental	subtiwiki	RpsJ	RpsJ	NusB	NusB	224308.BSU01150/224308.BSU24320
BSU_07080	BSU_07080	experimental	subtiwiki	YesZ	RhgZ	YesZ	RhgZ	224308.BSU07080/224308.BSU07080
BSU_07080	BSU_07080	experimental	subtiwiki	YesZ	RhgZ	YesZ	RhgZ	224308.BSU07080/224308.BSU07080
BSU_07080	BSU_07080	experimental	subtiwiki	YesZ	RhgZ	YesZ	RhgZ	224308.BSU07080/224308.BSU07080
BSU_07080	BSU_07080	experimental	subtiwiki	YesZ	RhgZ	YesZ	RhgZ	224308.BSU07080/224308.BSU07080
BSU_36020	BSU_36020	experimental	subtiwiki	AlsR	AlsR	AlsR	AlsR	224308.BSU36020/224308.BSU36020
BSU_01680	BSU_13900	experimental	subtiwiki	MurP	YbbF	PtsH	PtsH	224308.BSU01680/224308.BSU13900
BSU_13900	BSU_07800	experimental	subtiwiki	PtsH	PtsH	TreP	TreP	224308.BSU13900/224308.BSU07800
BSU_13900	BSU_38050	experimental	subtiwiki	PtsH	PtsH	SacP	SacP	224308.BSU13900/224308.BSU38050
BSU_38070	BSU_38050	experimental	subtiwiki	SacT	SacT	SacP	SacP	224308.BSU38070/224308.BSU38050
BSU_13900	BSU_38410	experimental	subtiwiki	PtsH	PtsH	SacX	SacX	224308.BSU13900/224308.BSU38410
BSU_38420	BSU_38410	experimental	subtiwiki	SacY	SacY	SacX	SacX	224308.BSU38420/224308.BSU38410
BSU_08200	BSU_22230	experimental	subtiwiki	MalP	MalP	PtsA	YpqE	224308.BSU08200/224308.BSU22230
BSU_08200	BSU_22230	experimental	subtiwiki	MalP	MalP	PtsA	YpqE	224308.BSU08200/224308.BSU22230
BSU_07700	BSU_22230	experimental	subtiwiki	NagP	NagP	PtsA	YpqE	224308.BSU07700/224308.BSU22230
BSU_07700	BSU_22230	experimental	subtiwiki	NagP	NagP	PtsA	YpqE	224308.BSU07700/224308.BSU22230
BSU_38050	BSU_22230	experimental	subtiwiki	SacP	SacP	PtsA	YpqE	224308.BSU38050/224308.BSU22230
BSU_38050	BSU_22230	experimental	subtiwiki	SacP	SacP	PtsA	YpqE	224308.BSU38050/224308.BSU22230
BSU_38410	BSU_22230	experimental	subtiwiki	SacX	SacX	PtsA	YpqE	224308.BSU38410/224308.BSU22230
BSU_38410	BSU_22230	experimental	subtiwiki	SacX	SacX	PtsA	YpqE	224308.BSU38410/224308.BSU22230
BSU_07800	BSU_22230	experimental	subtiwiki	TreP	TreP	PtsA	YpqE	224308.BSU07800/224308.BSU22230
BSU_07800	BSU_22230	experimental	subtiwiki	TreP	TreP	PtsA	YpqE	224308.BSU07800/224308.BSU22230
BSU_08200	BSU_02350	experimental	subtiwiki	MalP	MalP	GamP	GamP	224308.BSU08200/224308.BSU02350
BSU_38410	BSU_02350	experimental	subtiwiki	SacX	SacX	GamP	GamP	224308.BSU38410/224308.BSU02350
BSU_07700	BSU_02350	experimental	subtiwiki	NagP	NagP	GamP	GamP	224308.BSU07700/224308.BSU02350
